,pseudotime
1258,0.044105947
1260,0.062211342
1261,0.18617013
1266,0.15057397
1273,0.05623038
1276,0.07577576
1278,0.11742315
1279,0.060720902
1280,0.14364299
1281,0.18648916
1285,0.049787164
1287,0.056762528
1289,0.07291934
1291,0.039214242
1293,0.073311426
1296,0.268912
1299,0.3243836
1309,0.09577323
1311,0.05057323
1328,0.046788685
1333,0.03931049
1334,0.17397842
1337,0.036995858
1339,0.107530415
1340,0.094249606
1345,0.17198218
1346,0.1999545
1350,0.121405706
1351,0.16584805
1352,0.09553727
1358,0.06541323
1360,0.05895897
1361,0.1494894
1362,0.1558323
1377,0.07991429
1380,0.14135838
1381,0.18438858
1386,0.104440786
1389,0.14705141
1404,0.24640848
1406,0.05227026
1407,0.07674692
1414,0.04745955
1417,0.046666745
1419,0.060323115
1424,0.027993381
1429,0.031898882
1430,0.038018987
1434,0.03273648
1440,0.0922328
1444,0.11622734
1449,0.18759969
1453,0.1713775
1463,0.101972975
1466,0.18973935
1469,0.042969923
1472,0.10203237
1475,0.058296748
1487,0.2243956
1491,0.08920037
1496,0.038224455
1504,0.07290258
1507,0.027930064
1509,0.26230797
1510,0.030590298
1511,0.087739445
1513,0.12635025
1524,0.17930336
1526,0.060072444
1531,0.03833007
1532,0.051731102
1538,0.062815264
1539,0.19145313
1540,0.14814971
1542,0.15102313
1546,0.061105084
1551,0.085163064
1555,0.027840672
1559,0.09301531
1561,0.10108895
1564,0.1685832
1575,0.018352894
1579,0.16636279
1589,0.029836684
1593,0.1535788
1594,0.042195775
1598,0.033308987
1599,0.08885969
1600,0.04628629
1603,0.0385439
1604,0.051323943
1605,0.19296762
1608,0.15757205
1610,0.12901664
1614,0.13542314
1618,0.036833186
1620,0.035433955
1626,0.08488692
1627,0.27517325
1629,0.0764247
1632,0.18529549
1635,0.17782144
1637,0.07169429
1646,0.1708474
1649,0.036590494
1651,0.19369042
1652,0.041460738
1653,0.08900818
1663,0.19052164
1670,0.18953037
1672,0.15994678
1675,0.092223644
1680,0.055529214
1686,0.047435116
1693,0.18620089
1694,0.12540604
1700,0.1677705
1703,0.18331528
1705,0.2437098
1708,0.17050362
1709,0.04346413
1714,0.037720095
1721,0.032544896
1724,0.16411065
1731,0.25190333
1734,0.13438436
1740,0.10613568
1746,0.08163543
1760,0.144488
1762,0.14948292
1763,0.04897957
1765,0.14065431
1767,0.16529682
1769,0.18175611
1781,0.15463449
1782,0.051004473
1787,0.04691117
1794,0.09829494
1795,0.038224485
1801,0.085985065
1805,0.12854137
1808,0.16378196
1810,0.1306028
1813,0.22429691
1817,0.05134602
1823,0.048651274
1828,0.1877107
1836,0.18775487
1839,0.14713134
1840,0.017556675
1842,0.16889362
1844,0.16458087
1852,0.19027306
1854,0.04944269
1855,0.089006424
1861,0.12588039
1865,0.021900618
1866,0.19161406
1873,0.06581519
1874,0.17285962
1876,0.13211657
1878,0.15385233
1882,0.17762132
1883,0.06843207
1886,0.17183691
1891,0.16405368
1895,0.11773676
1898,0.08462284
1901,0.045343723
1905,0.027728805
1909,0.16713096
1918,0.072388
1923,0.044591144
1924,0.17578569
1926,0.15902022
1927,0.15916707
1930,0.050663717
1931,0.067211606
1939,0.15609466
1940,0.03650563
1941,0.07492873
1948,0.06887703
1949,0.04279052
1951,0.03310071
1954,0.15636142
1965,0.12936406
1970,0.06668885
1974,0.050319437
1983,0.12324667
1985,0.18517138
1986,0.101193585
1994,0.18634905
1995,0.14593926
1997,0.09142994
