,pseudotime
140,0.54243517
141,0.5635724
142,0.41378978
143,0.25734565
144,0.11682787
145,0.06273129
146,0.059532974
147,0.44621962
148,0.38423827
149,0.41907167
150,0.6664099
151,0.5398318
152,0.6655313
153,0.43872738
154,0.6696468
155,0.4676974
156,0.46505234
157,0.5405734
158,0.45925242
159,0.5004237
160,0.67671466
161,0.7087919
162,0.48019728
163,0.5252226
164,0.63139796
165,0.593019
166,0.5477694
167,0.5849654
168,0.43790615
169,0.5022121
170,0.44962135
171,0.5245146
172,0.52827126
173,0.46838212
174,0.651898
175,0.09074282
176,0.5714435
177,0.47141528
178,0.6744334
179,0.57002616
180,0.8233485
181,0.67624646
182,0.050254297
183,0.057647053
184,0.66891015
185,0.13847794
186,0.44355592
187,0.14768037
188,0.18033192
189,0.4959605
190,0.5408762
191,0.35468704
192,0.56697345
193,0.47687262
194,0.063991904
195,0.039792903
196,0.69026
197,0.79868704
198,0.69122964
199,0.19586766
200,0.18869181
201,0.44170135
202,0.66928923
203,0.7175565
204,0.4162077
205,0.67829454
206,0.6969277
207,0.6557796
208,0.5915398
209,0.15183891
210,0.5117883
211,0.15462708
212,0.09490229
213,0.5391519
214,0.76605874
215,0.47138828
216,0.37934107
217,0.39991522
218,0.53070164
219,0.05776954
220,0.5021722
221,0.24250206
222,0.037062984
223,0.6070826
224,0.4313039
225,0.16106439
226,0.66725576
227,0.6439966
228,0.50113976
229,0.6736872
230,0.66173965
231,0.15260293
232,0.49460486
233,0.18594302
234,0.65079296
235,0.47192985
236,0.4727553
237,0.4494026
238,0.49957514
239,0.18385358
240,0.6040584
241,0.44069132
242,0.625139
243,0.18101358
244,0.4981444
245,0.62364215
246,0.08399268
247,0.5134871
248,0.26698953
249,0.061282646
250,0.042343557
251,0.71039623
252,0.5333197
253,0.4202718
254,0.19792014
255,0.6597108
256,0.17999569
257,0.5367481
258,0.02759261
259,0.64277637
260,0.35888037
261,0.5326808
262,0.041929603
263,0.44758278
264,0.09437509
265,0.50107855
266,0.15445967
267,0.5340823
268,0.50050837
269,0.18893526
270,0.60474056
271,0.39941072
272,0.5225782
273,0.06609884
274,0.19583394
275,0.68578994
276,0.5335426
277,0.08427225
278,0.16561016
279,0.112724684
280,0.1733105
281,0.5824635
282,0.17039736
283,0.1898418
284,0.7431714
285,0.55335176
286,0.70887285
287,0.6927844
288,0.61212724
289,0.15788746
290,0.26918966
291,0.15927829
292,0.70168895
293,0.055441372
294,0.66126716
295,0.38466382
296,0.74188536
297,0.04247399
298,0.40222055
299,0.049637377
300,0.52888286
301,0.16755722
302,0.5045148
303,0.39218056
304,0.439342
305,0.4772869
306,0.6232203
307,0.21924058
308,0.46267548
309,0.43182546
310,0.07460071
311,0.1319414
312,0.50967693
313,0.6356619
314,0.40382197
315,0.3752698
316,0.461325
317,0.548057
318,0.07990963
319,0.07831391
320,0.42213583
321,0.6656285
322,0.13589868
323,0.07644869
324,0.56879646
325,0.52775806
326,0.18267812
327,0.819455
328,0.55702364
329,0.9057898
330,0.43601692
331,0.6523379
332,0.5152398
333,0.038903486
334,0.6317887
335,0.2535223
336,0.5578383
337,0.59765655
338,0.15007132
339,0.029619427
340,0.32470962
341,0.8629434
342,0.4616262
343,0.12393053
344,0.13089441
345,0.45032948
346,0.6414084
347,0.052855127
348,0.6885424
349,0.8567011
350,0.13178822
351,0.6979281
352,0.23060714
353,0.5418607
354,0.43580177
355,0.69159794
356,0.07688409
357,0.44074118
358,0.5204993
359,0.102789134
360,0.3910018
361,0.48793086
362,0.4613684
363,0.9085062
364,0.4815337
365,0.09913997
366,0.5402927
367,0.41905263
368,0.4250425
369,0.13070287
370,0.03770497
371,0.04421434
372,0.46519208
373,0.49609473
374,0.1826984
375,0.15097204
376,0.08697172
377,0.5028512
378,0.44656754
379,0.40995854
380,0.4689981
381,0.47979212
382,0.1380396
383,0.4257562
384,0.5654186
385,0.46250427
386,0.3818697
387,0.6913704
388,0.67319024
389,0.3846472
390,0.4359589
391,0.5203234
392,0.64807785
393,0.50185287
394,0.5038056
395,0.6565346
396,0.5102856
397,0.67914206
398,0.83455706
399,0.5546108
400,0.45434323
401,0.15396108
402,0.15003367
403,0.66543627
404,0.5324871
405,0.5036599
406,0.03509229
407,0.10613181
408,0.18454003
409,0.06274454
410,0.5217468
411,0.64453256
412,0.7144857
413,0.6582349
414,0.07237415
415,0.43696067
416,0.6710815
417,0.417954
418,0.5418761
419,0.108964965
420,0.6939152
421,0.46143746
422,0.4856328
423,0.36904302
424,0.6650758
425,0.5272397
426,0.6636938
427,0.14062235
428,0.70041406
429,0.8486394
430,0.13081789
431,0.6078634
432,0.80530596
433,0.48128727
434,0.029376674
435,0.1882057
436,0.15781203
437,0.8313922
438,0.4571741
439,0.81064874
440,0.097832605
441,0.8028506
442,0.67305386
443,0.82168853
444,0.6663013
445,0.45174673
446,0.5679937
447,0.42228994
448,0.4806028
449,0.63012046
450,0.1485686
451,0.106740564
452,0.6538521
453,0.10021859
454,0.4268888
455,0.08516373
456,0.15636334
457,0.03839111
458,0.45751435
459,0.7601935
460,0.46330404
461,0.674391
462,0.64489734
463,0.7028628
464,0.5745402
465,0.044722922
466,0.41868472
467,0.653112
468,0.13901976
469,0.5881651
470,0.672085
471,0.17217968
472,0.38614398
473,0.37608233
474,0.6281373
475,0.49267256
476,0.05061684
477,0.44568053
478,0.6353092
479,0.470495
480,0.08378399
481,0.5754331
482,0.015054288
483,0.037989203
484,0.66460097
485,0.49633124
486,0.69543713
487,0.463338
488,0.44479063
489,0.54171836
490,0.4458012
491,0.4440823
492,0.4369478
493,0.37478825
494,0.6449772
495,0.16139959
496,0.41597572
497,0.049638797
498,0.6833574
499,0.4555246
500,0.46290648
501,0.10286814
502,0.3004402
503,0.07303241
504,0.32699153
505,0.65416807
506,0.6740444
507,0.66416925
508,1.0
509,0.18112575
510,0.42007944
511,0.59544605
512,0.11055512
513,0.14941034
514,0.56305057
515,0.5696991
516,0.45582741
517,0.17481789
518,0.6772378
519,0.71458435
520,0.62321097
521,0.39577705
522,0.44049153
523,0.71068114
524,0.49057376
525,0.6583927
526,0.5571141
527,0.059750397
528,0.41593996
529,0.057886846
530,0.53185433
531,0.42697945
532,0.46426725
533,0.41493663
534,0.078516796
535,0.63716197
536,0.6965172
537,0.4379088
538,0.6318294
539,0.47170308
540,0.5138995
541,0.406975
542,0.6642344
543,0.45086047
544,0.5724889
545,0.5719757
546,0.6340612
547,0.19927426
548,0.4770849
549,0.899556
550,0.18528803
551,0.16776977
552,0.43580312
553,0.7382071
554,0.066854246
555,0.8392167
556,0.175991
557,0.049583692
558,0.44210577
559,0.076440156
560,0.68295765
561,0.49894124
562,0.0919327
563,0.1540839
564,0.80231106
565,0.1439131
566,0.43726724
567,0.45528558
568,0.9534072
569,0.39552724
570,0.43424308
571,0.045903746
572,0.4775318
573,0.2043244
574,0.6928307
575,0.1674243
576,0.13461655
577,0.6536449
578,0.6553249
579,0.14820199
580,0.52326846
581,0.9248276
582,0.16791242
583,0.38960907
584,0.72663856
585,0.3816445
586,0.43730974
587,0.45869958
588,0.22387409
589,0.56837225
590,0.6985471
591,0.09974751
592,0.6346815
593,0.6753994
594,0.070707515
595,0.40949443
596,0.43945366
597,0.52436554
598,0.5521584
599,0.036059853
600,0.08130757
601,0.038688146
602,0.5848713
603,0.08216137
604,0.5224321
605,0.5084438
606,0.14424093
607,0.17988148
608,0.08466551
609,0.52402353
610,0.4593819
611,0.29316285
612,0.6308694
613,0.57228976
614,0.663615
615,0.46936953
616,0.48167
617,0.613168
618,0.21138306
619,0.52689207
620,0.12323834
621,0.56179637
622,0.03433169
623,0.053940084
624,0.18420692
625,0.76729167
626,0.42664567
627,0.16455442
628,0.7395365
629,0.8394433
630,0.66383004
631,0.5771896
632,0.021791212
633,0.60698587
634,0.4108419
635,0.1894526
636,0.4444867
637,0.47770706
638,0.47134265
639,0.47902298
640,0.7077435
641,0.7330075
642,0.6083232
643,0.47707054
644,0.453191
645,0.65980405
646,0.50867856
647,0.07509028
648,0.5065598
649,0.5601237
650,0.15392934
651,0.31789207
652,0.67109865
653,0.63998926
654,0.67092013
655,0.8601183
656,0.70082116
657,0.6255563
658,0.59055054
659,0.45042104
660,0.47590908
661,0.5276482
662,0.8792105
663,0.50693935
664,0.69815445
665,0.42169207
666,0.046308514
667,0.17061049
668,0.39435604
669,0.46256
670,0.07071634
671,0.7082177
672,0.15429801
673,0.43805838
674,0.67605627
675,0.2673347
676,0.611107
677,0.2697011
678,0.3088255
679,0.4702093
680,0.15512112
681,0.11438952
682,0.46494365
683,0.63512725
684,0.5290708
685,0.51694727
686,0.6281472
687,0.20390293
688,0.19192335
689,0.4463981
690,0.38941762
691,0.07413112
692,0.44760495
693,0.42052895
694,0.6743198
695,0.1901654
696,0.39092168
697,0.11587489
698,0.65738744
699,0.04514197
700,0.041603595
701,0.6198739
702,0.6788625
703,0.6497447
704,0.46405026
705,0.055882264
706,0.616711
707,0.22442986
708,0.052381694
709,0.6294648
710,0.129112
711,0.4319252
712,0.43121415
713,0.71378857
714,0.19286224
715,0.3661955
716,0.0643833
717,0.73781276
718,0.38345167
719,0.61847377
720,0.7073571
721,0.658786
722,0.045256093
723,0.08636028
724,0.2822214
725,0.07928247
726,0.5987392
727,0.054933775
728,0.032751784
729,0.44367918
730,0.36795047
731,0.4240013
732,0.07385869
733,0.46881503
734,0.44224593
735,0.16032656
736,0.15910885
737,0.4563386
738,0.786256
739,0.64633834
740,0.043334153
741,0.1295217
742,0.5276989
743,0.70157933
744,0.08853848
745,0.44933355
746,0.68307006
747,0.84002405
748,0.4576808
749,0.43390164
750,0.48268214
751,0.1851181
752,0.45601004
753,0.7134636
754,0.65791667
755,0.05932618
756,0.64191324
757,0.5310345
758,0.0977639
759,0.54109794
760,0.43076915
761,0.75307876
762,0.6246755
763,0.12991227
764,0.70717144
765,0.07609005
766,0.73271483
767,0.10646766
768,0.61920995
769,0.42699245
770,0.6269915
771,0.094530545
772,0.08905715
773,0.056734614
774,0.17774065
775,0.4697034
776,0.6701581
777,0.5411152
778,0.6658908
779,0.39168346
780,0.38308054
781,0.5798467
782,0.4671014
783,0.35096547
784,0.02888517
785,0.4930635
786,0.037213244
787,0.48962212
788,0.094503336
789,0.59541255
790,0.47955158
791,0.15024884
792,0.038265254
793,0.65179163
794,0.036969185
795,0.4304779
796,0.48528537
797,0.5310936
798,0.9705152
799,0.06702769
800,0.68938243
801,0.49359763
802,0.49465084
803,0.16045451
804,0.6161049
805,0.5804131
806,0.40420026
807,0.691621
808,0.15188643
809,0.464614
810,0.2511751
811,0.66797817
812,0.1243767
813,0.61990994
814,0.70166457
815,0.6334213
816,0.8236706
817,0.45520633
818,0.39768198
819,0.62037474
820,0.6775947
821,0.70385534
822,0.18194906
823,0.68107694
824,0.48463845
825,0.661039
826,0.50142485
827,0.41502804
828,0.63160914
829,0.64334184
830,0.016076691
831,0.5510048
832,0.56863576
833,0.06402986
834,0.5287798
835,0.6742544
836,0.66503143
837,0.5315446
838,0.6670339
839,0.4723355
840,0.31793514
841,0.55611247
842,0.09744861
843,0.6695895
844,0.5001311
845,0.4636427
846,0.9153175
847,0.4943747
848,0.5507426
849,0.66520464
850,0.62455946
851,0.47992328
852,0.6847295
853,0.3719822
854,0.036518775
855,0.49672732
856,0.66015786
857,0.46221247
858,0.59668905
859,0.66323745
860,0.47534907
861,0.011289017
862,0.4689018
863,0.4320195
864,0.90204287
865,0.630095
866,0.65520656
867,0.38145176
868,0.46668893
869,0.6296606
870,0.3910332
871,0.70708907
872,0.6003938
873,0.6105846
874,0.11305366
875,0.45789742
876,0.24906327
877,0.09012036
878,0.4169678
879,0.046846036
880,0.78238004
881,0.20078501
882,0.6129062
883,0.5516477
884,0.5152662
885,0.70577383
886,0.9289081
887,0.4721425
888,0.7119684
889,0.76198703
890,0.97394764
891,0.8003625
892,0.11622173
893,0.73817444
894,0.15113705
895,0.5656034
896,0.94216144
897,0.71249646
898,0.76453096
899,0.62051994
900,0.90387017
901,0.50034416
902,0.55925554
903,0.7409849
904,0.4334891
905,0.45709646
906,0.43902498
907,0.36483452
908,0.4777481
909,0.41067612
910,0.41995436
911,0.06788424
912,0.37930107
913,0.87139416
914,0.6226953
915,0.774658
916,0.47564632
917,0.5500932
918,0.44632658
919,0.6781621
920,0.35574305
921,0.47798845
922,0.5924645
923,0.43245444
924,0.33246526
925,0.68731856
926,0.463658
927,0.7356838
928,0.034883074
929,0.6410063
930,0.62790865
931,0.5218777
932,0.11727195
933,0.032010663
934,0.51623154
935,0.6015342
936,0.5389565
937,0.4438921
938,0.5146066
939,0.19744329
940,0.6416212
941,0.39968717
942,0.46030846
943,0.17650582
944,0.5069981
945,0.62247896
946,0.86628574
947,0.253803
948,0.6738381
949,0.45012307
950,0.6849365
951,0.02138881
952,0.08122371
953,0.59032893
954,0.66072375
955,0.4438507
956,0.566205
957,0.85216933
958,0.03865176
959,0.6411465
960,0.665952
961,0.4448452
962,0.55972016
963,0.66555005
964,0.13156332
965,0.6773087
966,0.47195148
967,0.0697044
968,0.15315364
969,0.4152466
970,0.6896724
971,0.6994333
972,0.6362907
973,0.57684994
974,0.66044277
975,0.52879333
976,0.1529681
977,0.45801216
978,0.6817905
979,0.55500513
980,0.45857352
981,0.6451189
982,0.15464781
983,0.68090755
984,0.2898929
985,0.34172362
986,0.47113565
987,0.47369698
988,0.7026169
989,0.7110738
990,0.034749463
991,0.18420978
992,0.3914308
993,0.6921628
994,0.4502566
995,0.6397724
996,0.6646379
997,0.04334097
998,0.68019897
999,0.5027965
1000,0.503083
1001,0.7016025
1002,0.43155697
1003,0.56798625
1004,0.4901144
1005,0.53595656
1006,0.4467816
1007,0.47651768
1008,0.53876394
1009,0.7040188
1010,0.49858198
1011,0.02361475
1012,0.6430968
1013,0.43900257
1014,0.6558698
1015,0.5380551
1016,0.5206742
1017,0.19409482
1018,0.36585984
1019,0.64436823
1020,0.15776351
1021,0.65831137
1022,0.08621797
1023,0.040971953
1024,0.5402434
1025,0.69851136
1026,0.050882496
1027,0.70621014
1028,0.7749034
1029,0.5320741
1030,0.6270739
1031,0.062638246
1032,0.043637548
1033,0.46133825
1034,0.04270985
1035,0.50247264
1036,0.17586793
1037,0.49899444
1038,0.45973417
1039,0.034339372
1040,0.69782054
1041,0.4793577
1042,0.1120503
1043,0.60433376
1044,0.5848224
1045,0.048278384
1046,0.66174436
1047,0.72880644
1048,0.22584182
1049,0.43166393
1050,0.64326805
1051,0.5036743
1052,0.19840601
1053,0.4838087
1054,0.084343314
1055,0.08946724
1056,0.67669326
1057,0.44637346
1058,0.6333414
1059,0.49226743
1060,0.0
1061,0.15424019
1062,0.6647713
1063,0.65224814
1064,0.63790077
1065,0.43547103
1066,0.6480121
1067,0.5014557
1068,0.6423632
1069,0.6984916
1070,0.80397934
1071,0.6557496
1072,0.49202982
1073,0.5336084
1074,0.68111163
1075,0.54866713
1076,0.54802775
1077,0.6687148
1078,0.40722346
1079,0.11269388
1080,0.46751422
1081,0.22887716
1082,0.7868272
1083,0.65765524
1084,0.6221799
1085,0.81226236
1086,0.5246957
1087,0.041644413
1088,0.057725724
1089,0.58218646
1090,0.5040052
1091,0.59249085
1092,0.4053175
1093,0.71477854
1094,0.635605
1095,0.5760348
1096,0.8712518
1097,0.7153815
1098,0.61724883
1099,0.57220125
1100,0.54886043
1101,0.09033519
1102,0.67645127
1103,0.027928498
1104,0.4476019
1105,0.6309984
1106,0.5510736
1107,0.40904158
1108,0.18157947
1109,0.8437814
1110,0.40573934
1111,0.040094435
1112,0.29535028
1113,0.4693611
1114,0.3375473
1115,0.66839474
1116,0.16840352
1117,0.5629172
1118,0.607419
1119,0.96305376
1120,0.18660727
1121,0.06798964
1122,0.4999253
1123,0.054625925
1124,0.045798346
1125,0.11735088
1126,0.14596595
1127,0.56595933
1128,0.45031953
1129,0.48071405
1130,0.4536081
1131,0.6996507
1132,0.66935647
1133,0.4409265
1134,0.46125555
1135,0.4832869
1136,0.34651196
1137,0.4802433
1138,0.16749881
1139,0.46710277
1140,0.51395243
1141,0.5599204
1142,0.68437207
1143,0.5136175
1144,0.29905468
1145,0.16290192
1146,0.061401524
1147,0.47634572
1148,0.4899666
1149,0.7428147
1150,0.49219945
1151,0.6104429
1152,0.50357866
1153,0.53546
1154,0.18847159
1155,0.03970768
1156,0.37434772
1157,0.48513156
1158,0.043130446
1159,0.52270055
1160,0.4581523
1161,0.6663101
1162,0.61714846
1163,0.9048991
1164,0.07514909
1165,0.42594638
1166,0.626337
1167,0.025391143
1168,0.41602328
1169,0.03269353
1170,0.17434199
1171,0.84866166
1172,0.5449756
1173,0.53536826
1174,0.46956447
1175,0.4299302
1176,0.45236164
1177,0.19975267
1178,0.063257426
1179,0.6800288
1180,0.1698838
1181,0.6498325
1182,0.88174313
1183,0.5119344
1184,0.15742746
1185,0.09946436
1186,0.06274454
1187,0.83948755
1188,0.73791647
1189,0.7006363
1190,0.49461442
1191,0.30900317
1192,0.67914927
1193,0.65314615
1194,0.46410385
1195,0.6535341
1196,0.45607352
1197,0.45203787
1198,0.54856354
1199,0.530981
1200,0.5917366
1201,0.4944445
1202,0.67523354
1203,0.076940306
1204,0.44309565
1205,0.037130687
1206,0.63679916
1207,0.48402077
1208,0.19609177
1209,0.35389557
1210,0.6799995
1211,0.5016753
1212,0.5554115
1213,0.40317792
1214,0.19015056
1215,0.03421665
1216,0.4744372
1217,0.46592394
1218,0.54409355
1219,0.506885
1220,0.04052582
1221,0.4798459
1222,0.47212982
1223,0.52987486
1224,0.6937065
1225,0.25508776
1226,0.7347606
1227,0.06979083
1228,0.6221364
1229,0.06141252
1230,0.4629577
1231,0.018436184
1232,0.063173115
1233,0.45598137
1234,0.35772717
1235,0.6589945
1236,0.478969
1237,0.6731132
1238,0.4599086
1239,0.19190583
1240,0.04822168
1241,0.64058965
1242,0.50286907
1243,0.1263498
1244,0.697242
1245,0.17840488
1246,0.5199038
1247,0.16577083
1248,0.8563629
1249,0.17091663
1250,0.64397025
1251,0.44871342
1252,0.7008721
1253,0.64515346
1254,0.14936307
1255,0.5769249
1256,0.6362033
1257,0.05845113
1258,0.044105947
1259,0.6866966
1260,0.062211342
1261,0.18617013
1262,0.41727343
1263,0.4355303
1264,0.43103358
1265,0.57731485
1266,0.15057397
1267,0.4833891
1268,0.5345862
1269,0.48308933
1270,0.4696003
1271,0.44457772
1272,0.6916446
1273,0.05623038
1274,0.5568257
1275,0.5933156
1276,0.07577576
1277,0.67990947
1278,0.11742315
1279,0.060720902
1280,0.14364299
1281,0.18648916
1282,0.34164038
1283,0.46984386
1284,0.6739039
1285,0.049787164
1286,0.6752134
1287,0.056762528
1288,0.4020683
1289,0.07291934
1290,0.43818668
1291,0.039214242
1292,0.47912002
1293,0.073311426
1294,0.38135117
1295,0.48124245
1296,0.268912
1297,0.36545685
1298,0.50711805
1299,0.3243836
1300,0.52238053
1301,0.64220345
1302,0.44909403
1303,0.5968727
1304,0.537319
1305,0.66556257
1306,0.6576124
1307,0.82312673
1308,0.69598836
1309,0.09577323
1310,0.43125778
1311,0.05057323
1312,0.5120037
1313,0.54232335
1314,0.6520794
1315,0.47177142
1316,0.43279853
1317,0.59727716
1318,0.78155035
1319,0.6977374
1320,0.54063386
1321,0.5972296
1322,0.66908175
1323,0.67280006
1324,0.32814547
1325,0.42465964
1326,0.51619095
1327,0.91487956
1328,0.046788685
1329,0.5678705
1330,0.654393
1331,0.67978436
1332,0.43077496
1333,0.03931049
1334,0.17397842
1335,0.84385717
1336,0.64005727
1337,0.036995858
1338,0.4475938
1339,0.107530415
1340,0.094249606
1341,0.45468682
1342,0.5226073
1343,0.5273404
1344,0.6778114
1345,0.17198218
1346,0.1999545
1347,0.57044566
1348,0.3699012
1349,0.6834916
1350,0.121405706
1351,0.16584805
1352,0.09553727
1353,0.5246851
1354,0.5057797
1355,0.6533712
1356,0.82185614
1357,0.6981835
1358,0.06541323
1359,0.82142466
1360,0.05895897
1361,0.1494894
1362,0.1558323
1363,0.69244033
1364,0.6421415
1365,0.39922345
1366,0.65886706
1367,0.47766346
1368,0.44150499
1369,0.4980173
1370,0.6499532
1371,0.8666958
1372,0.69262064
1373,0.71180254
1374,0.47650698
1375,0.4965863
1376,0.6810025
1377,0.07991429
1378,0.4329561
1379,0.7117596
1380,0.14135838
1381,0.18438858
1382,0.64736146
1383,0.48466876
1384,0.58219975
1385,0.4948153
1386,0.104440786
1387,0.7159886
1388,0.89938617
1389,0.14705141
1390,0.40881667
1391,0.5849983
1392,0.4466028
1393,0.32539135
1394,0.63211685
1395,0.66340625
1396,0.617443
1397,0.6961195
1398,0.41996258
1399,0.7239275
1400,0.6471548
1401,0.6673323
1402,0.4715286
1403,0.38006353
1404,0.24640848
1405,0.5324203
1406,0.05227026
1407,0.07674692
1408,0.6651666
1409,0.46314362
1410,0.6346297
1411,0.64905655
1412,0.23251171
1413,0.6550689
1414,0.04745955
1415,0.7243018
1416,0.63328063
1417,0.046666745
1418,0.37004015
1419,0.060323115
1420,0.6486387
1421,0.55083466
1422,0.65019304
1423,0.45954993
1424,0.027993381
1425,0.33717015
1426,0.58493316
1427,0.45008633
1428,0.6981391
1429,0.031898882
1430,0.038018987
1431,0.82382554
1432,0.6622306
1433,0.501982
1434,0.03273648
1435,0.621048
1436,0.44276127
1437,0.451392
1438,0.6482427
1439,0.5798517
1440,0.0922328
1441,0.6306901
1442,0.46605182
1443,0.9435431
1444,0.11622734
1445,0.6726476
1446,0.60790384
1447,0.6559759
1448,0.5691379
1449,0.18759969
1450,0.3983993
1451,0.64372104
1452,0.71074486
1453,0.1713775
1454,0.39212856
1455,0.6356802
1456,0.42987496
1457,0.69128156
1458,0.75882435
1459,0.6339236
1460,0.48133323
1461,0.55046606
1462,0.39907587
1463,0.101972975
1464,0.3845866
1465,0.5415098
1466,0.18973935
1467,0.652447
1468,0.44641358
1469,0.042969923
1470,0.5649684
1471,0.66789806
1472,0.10203237
1473,0.54713076
1474,0.67603415
1475,0.058296748
1476,0.6387881
1477,0.53725195
1478,0.6901995
1479,0.6732502
1480,0.69824046
1481,0.6249289
1482,0.6211273
1483,0.30493414
1484,0.6353735
1485,0.5251781
1486,0.33855012
1487,0.2243956
1488,0.45852754
1489,0.4023912
1490,0.6931628
1491,0.08920037
1492,0.4387093
1493,0.66998285
1494,0.44597965
1495,0.53100455
1496,0.038224455
1497,0.34757447
1498,0.64494777
1499,0.67022324
1500,0.43305364
1501,0.6760396
1502,0.40579528
1503,0.5632713
1504,0.07290258
1505,0.5989222
1506,0.6552341
1507,0.027930064
1508,0.5700525
1509,0.26230797
1510,0.030590298
1511,0.087739445
1512,0.44846743
1513,0.12635025
1514,0.5288663
1515,0.52766645
1516,0.848562
1517,0.6373335
1518,0.3981034
1519,0.59647113
1520,0.8450492
1521,0.7125341
1522,0.3671026
1523,0.69347817
1524,0.17930336
1525,0.45981935
1526,0.060072444
1527,0.42614722
1528,0.7161151
1529,0.6863937
1530,0.67475176
1531,0.03833007
1532,0.051731102
1533,0.4669934
1534,0.78167874
1535,0.6716239
1536,0.52277
1537,0.4270838
1538,0.062815264
1539,0.19145313
1540,0.14814971
1541,0.5742307
1542,0.15102313
1543,0.3781986
1544,0.64106786
1545,0.6124663
1546,0.061105084
1547,0.65692616
1548,0.4377816
1549,0.61217254
1550,0.5406815
1551,0.085163064
1552,0.67169905
1553,0.47731063
1554,0.5022384
1555,0.027840672
1556,0.6943812
1557,0.4300866
1558,0.46446574
1559,0.09301531
1560,0.6483609
1561,0.10108895
1562,0.36679742
1563,0.6633564
1564,0.1685832
1565,0.47932678
1566,0.52891135
1567,0.5576935
1568,0.51708484
1569,0.524222
1570,0.70241266
1571,0.52760047
1572,0.6619232
1573,0.6140722
1574,0.53616786
1575,0.018352894
1576,0.5680345
1577,0.49982423
1578,0.48168358
1579,0.16636279
1580,0.49187717
1581,0.57592386
1582,0.62321097
1583,0.48025668
1584,0.45148838
1585,0.8256534
1586,0.44142166
1587,0.56649
1588,0.73912215
1589,0.029836684
1590,0.59792274
1591,0.45475763
1592,0.5488526
1593,0.1535788
1594,0.042195775
1595,0.51653343
1596,0.4224783
1597,0.4363807
1598,0.033308987
1599,0.08885969
1600,0.04628629
1601,0.38653946
1602,0.6720443
1603,0.0385439
1604,0.051323943
1605,0.19296762
1606,0.45673844
1607,0.6093122
1608,0.15757205
1609,0.5352448
1610,0.12901664
1611,0.62972856
1612,0.44890565
1613,0.7243699
1614,0.13542314
1615,0.56048065
1616,0.89999163
1617,0.4790023
1618,0.036833186
1619,0.7048608
1620,0.035433955
1621,0.9032612
1622,0.5872184
1623,0.63322663
1624,0.67981213
1625,0.47024718
1626,0.08488692
1627,0.27517325
1628,0.6847726
1629,0.0764247
1630,0.6022954
1631,0.47225705
1632,0.18529549
1633,0.49517912
1634,0.6220233
1635,0.17782144
1636,0.8775418
1637,0.07169429
1638,0.62531203
1639,0.52027947
1640,0.7625538
1641,0.55149364
1642,0.40832177
1643,0.6110743
1644,0.4222882
1645,0.4830585
1646,0.1708474
1647,0.6292732
1648,0.7811623
1649,0.036590494
1650,0.4597932
1651,0.19369042
1652,0.041460738
1653,0.08900818
1654,0.49571
1655,0.45501098
1656,0.6983154
1657,0.51757646
1658,0.4518438
1659,0.45240065
1660,0.68043363
1661,0.32683718
1662,0.668391
1663,0.19052164
1664,0.6928685
1665,0.45325872
1666,0.70549923
1667,0.9127869
1668,0.4721519
1669,0.4384777
1670,0.18953037
1671,0.6667991
1672,0.15994678
