,x_g2,x_g3,x_g4,x_g1,x_g5,x_g6,x_g7,x_g8
132,1.0582578,-1.2298583,0.19735363,1.286038,-0.70557505,-0.6246832,-0.025856348,0.26894405
135,1.0110395,0.22153974,-0.057358094,1.2988905,-0.67319757,-1.1324788,-1.2865884,0.26814213
143,-0.40157744,0.60829896,-1.1055261,1.1364573,0.7298333,-0.6003764,0.07084179,0.8282559
144,1.0388864,-0.24470001,0.15328677,1.2748256,-0.18704364,-1.1455324,-0.3560545,0.32179508
145,0.96036804,1.0657369,-0.42575037,1.1446271,0.036477115,-0.6936755,-1.8071914,0.067878604
146,1.0477448,0.7817266,-1.6058159,1.2591045,-0.6640456,-0.44459897,-1.180455,0.012590447
175,1.0028532,0.14578956,0.89294755,1.243173,0.14201973,-0.78281254,-1.102706,0.3554303
182,1.1097758,0.554643,0.15304501,1.1806164,-0.1614721,-0.99937445,-1.4948468,0.23788081
183,1.0253096,0.64152944,-0.633717,1.2189462,-0.05809815,-0.37661695,-0.7072022,0.25797546
185,0.99240613,1.0870124,0.19700402,1.1406089,-0.034704443,0.24924445,-0.460292,-0.1705297
187,1.1008798,-0.43056005,1.1749068,1.1441242,-0.27238938,-0.7470064,-0.41467178,0.3909487
188,1.0282913,-1.4549005,0.29537255,1.2870388,-0.34316704,-0.4962324,-0.37759843,0.32685766
194,1.0611341,0.9057951,0.11117981,1.0484346,-0.07153754,-1.1052328,-0.9794383,0.29426837
195,1.0936471,0.8661044,-0.11329892,1.1477556,-0.22045492,-0.92845887,-1.0968806,0.10301286
199,-1.5281999,-0.74699116,0.55755275,1.2329476,-0.72703916,-0.9120183,-0.8287283,0.905693
200,1.0826025,-1.6354432,-0.094898954,1.3185602,-0.37050816,-0.94351685,-1.4136106,0.16994686
209,1.0183074,-0.3739728,-0.26391923,1.2254066,0.9085793,-0.47110724,-0.5251034,0.3579598
211,1.031959,-0.7819426,0.27510744,1.3092663,0.10479845,-0.8804365,-0.29904675,0.2474675
212,0.8845141,0.9291109,-0.30893075,1.2010769,0.39554134,-0.19945745,-1.3545836,0.22045714
219,1.0630399,0.97996444,-0.8086518,1.2035979,0.21951506,-1.0044082,-1.6082996,-0.16373643
221,-0.7178615,-2.0689602,2.10972,1.1415105,-0.5613592,-1.2023976,-1.563314,0.5187515
222,1.0520719,0.8132172,-0.584229,1.1587135,0.093231015,-0.8670848,-0.88466763,0.21643166
225,0.7711962,-0.83857936,0.08265982,1.2792481,-1.2086388,-0.447112,-0.038566995,0.5993874
231,1.0918643,-0.7184743,-0.21640849,1.185397,-0.65619975,-0.27766627,-0.43980658,0.4323431
233,1.0073845,1.1097553,0.37603763,0.99255013,-0.05950846,0.4999313,-0.4529369,-0.040218145
239,1.1418089,-0.8422946,0.5744595,1.2416173,-1.0823953,-0.0654411,-0.7541023,0.18354532
243,0.52397346,-0.08848052,0.35358652,1.5480392,0.41362134,-0.6475218,-0.25609905,-0.41472778
246,1.1073648,-0.0028203311,0.07339842,1.2739258,0.30592808,-1.9685582,-1.3172083,0.1591131
248,-0.4109495,0.043603208,-0.7629889,0.629024,-0.6251419,0.11980918,-0.06063104,1.1661304
249,0.90343505,1.1030222,-0.19742332,1.1456188,-0.20427258,-1.2567558,-0.6298396,0.089357376
250,1.0572389,0.4376215,-0.05450209,1.2427651,-0.41817322,-0.45232934,-1.0304338,0.25152567
254,0.024300197,-1.3595976,-0.92282844,1.0064906,-0.29436734,-0.0875765,0.21210222,1.0375646
256,1.0834092,1.006171,-1.1740876,1.1334609,-0.6584049,-0.0418765,-0.84567326,-0.09040527
258,1.0062141,0.6566334,-0.06233185,1.2067809,-1.2751104,-1.2396362,-0.80403864,0.32913697
262,1.0929698,1.0144187,-0.7768352,1.1085892,-0.35812455,-0.85403943,-0.69259745,-0.031213656
264,1.0608345,0.9856786,0.1927863,1.1090455,0.113094896,-1.2488049,-0.3644128,0.061010186
266,1.1321929,-0.98045707,-0.6415244,1.1815815,-0.2491991,-0.28509727,-0.7905601,0.37486097
269,1.0537561,-1.9233879,-0.070293404,1.3092386,-0.40870553,-0.7907665,-0.7305017,0.24979454
273,1.0012671,1.0906515,0.048788056,1.1464093,0.002558451,-1.5084275,-0.57942617,-0.084725134
274,1.0828218,-1.7126033,-0.8878692,1.190717,-1.0411087,-0.7032008,-0.081596784,0.44971108
277,1.021423,0.9955622,-0.19830644,1.120363,-0.41911572,-0.0484585,-0.32325068,0.08633053
278,0.038730863,1.3004085,-0.93951946,0.088292345,-1.3937663,-1.1307468,0.42398068,0.6574036
279,0.035427146,1.3808911,0.0067615365,0.23059177,-0.44332156,-0.1481551,-0.5900755,0.5002518
280,1.0402485,-1.4689277,-0.10016157,1.3316942,-0.82427424,-1.3146356,-0.39804345,0.2085266
282,1.1495634,-1.1309447,-1.4403737,1.2138017,-0.2897506,-1.340564,-0.67954737,0.29710823
283,1.1002682,-1.8790754,-0.6948421,1.2568852,-0.4407517,-0.33711702,0.06722893,0.255438
289,0.7648671,-0.9301019,0.37310833,1.3760462,0.3156443,0.24415813,-0.9617285,0.30874878
290,-0.593777,-0.7016665,-0.45159793,1.3371269,1.0546694,-0.25962618,-0.32678738,0.62667274
291,1.0934166,-0.80924404,0.283983,1.3263271,-0.63522893,-0.521959,-0.0592253,0.059139796
293,1.0274172,0.75915295,0.30626494,1.2500461,-0.48123208,-0.7222368,-0.48553723,0.08277012
297,1.0641876,0.40636796,-0.06840062,1.2655232,-1.2583193,-0.34031978,-0.13490266,0.16831298
299,1.0334052,0.8112962,-1.4062625,1.1803393,-0.21615587,-0.66395676,-1.188308,0.21969767
301,0.8231843,-0.9343058,0.0051945327,1.3651342,0.20138833,-0.5060895,-1.2187408,0.37137482
307,1.0421351,1.0810087,1.2218703,1.0479933,-0.43735206,-1.0478154,-1.1923875,-0.07545717
310,1.0187906,0.95983964,0.09311725,1.1416428,-0.5743521,-0.2667614,-0.8092645,0.13000643
311,0.9682503,-0.35647026,1.0351678,1.2369945,-1.1687025,-1.2323852,-1.2022053,0.46393242
318,1.042747,0.92528224,0.37144816,1.1212417,-0.4478033,-0.9902382,-0.5919226,0.17794432
319,1.0981263,-0.12082103,-0.2663348,1.2126168,-0.17774048,-1.1047271,-1.4864885,0.3637288
322,0.9912278,-0.26735803,-0.12566265,1.1308413,-0.5320191,-0.032584272,-0.17289244,0.6084781
323,0.9961777,1.1480521,0.19822937,1.0787021,-0.053269047,-1.176398,-1.1514857,-0.053247664
326,-0.027687153,-1.3272047,-0.10786436,1.4001554,0.05803563,-0.18289724,-0.9818972,0.5828205
333,1.0291858,1.0792384,-0.24896955,1.139557,-0.675734,-0.534216,-1.5897455,-0.08538691
338,1.0441895,0.96053374,0.8662372,1.1689231,-0.7048568,-1.2931454,-1.1129905,-0.02198946
339,1.0809902,0.16596764,-0.5740601,1.2351155,-1.5644695,-1.3028018,-0.9870515,0.32122836
340,1.0598073,1.1350851,-0.5831424,0.6663081,0.89711195,-0.9894228,-0.32754022,0.1981875
343,1.0385818,-0.26342615,0.345499,1.2737838,-0.55933785,-1.0328456,-0.43973354,0.3270716
344,1.1066906,-0.44895416,-0.70922184,1.1815627,-0.15370409,-1.283249,0.5480295,0.30641907
347,1.1058651,0.91980046,0.06852736,1.0846703,-1.0848163,-0.79561204,-0.28670853,0.12093696
350,0.64818627,-0.67193174,-1.3944011,1.5209607,-0.029059762,-0.19207096,-0.32425874,-0.18997319
352,1.0207528,1.0182898,0.4312619,1.0517489,-1.0937566,0.40083343,-0.49892643,0.075530805
356,1.018292,0.7241981,0.23676209,1.202044,-0.77090347,-1.4178408,-1.3514893,0.27101028
359,0.8968649,-0.08259714,0.15645635,1.2646565,-0.024372015,-0.2821298,-0.82540315,0.49999547
365,1.0602505,-0.08781972,-0.44573534,1.3134874,-0.36475286,-0.6596785,-0.48292482,0.17276372
369,1.1432933,-0.52154285,0.20366986,1.1789744,-0.20208085,-0.46389678,-1.3394133,0.34561107
370,1.1190159,0.7021405,-0.3626387,1.200711,-1.064832,0.015156345,-1.772498,0.041829724
371,1.1066645,0.1040256,-0.8230147,1.2277807,-0.79108554,-0.16846377,-0.11110008,0.24782115
374,0.71682155,-1.2267245,0.20881489,1.5138111,-0.009332798,-0.35046005,-0.37931913,-0.2136486
375,1.0188725,-0.7665336,-1.1426665,1.2840588,0.14245094,-0.40516922,-0.9871019,0.35026604
376,1.1915381,0.06746592,0.37827328,1.2886205,0.38375688,-1.4751495,-0.81906515,-0.19466707
382,1.0278965,1.0035224,0.55501527,1.1492901,0.28439736,0.09892301,-0.48461783,-0.09695009
401,1.114741,-0.81432277,-0.21887295,1.3223276,-0.8795978,-1.9343163,-0.5596164,0.07644367
402,0.8731039,-0.79129595,-0.024295282,1.3133427,-0.51446295,-0.7414925,-1.3973726,0.47662684
406,1.045396,0.96429974,-0.8303855,1.1844523,-1.2525402,-0.71725523,-0.52935255,-0.008321593
407,1.004106,1.0847434,0.5481398,1.0729929,0.008424986,-1.4484832,-1.4067312,0.07257646
408,1.0025036,-1.208714,-0.028969109,1.1991217,0.20016018,-0.42847502,-1.4963236,0.53644484
409,0.9968858,0.3956715,-0.099769905,1.3169098,0.13828146,-0.085523166,-0.67005235,0.12646459
414,1.0559014,1.0319769,-0.16603503,1.1959851,-0.3745891,-0.6098156,-0.48689264,-0.23697434
419,1.168231,-0.12334895,0.526562,1.2293491,-0.09207162,-1.09773,-0.4711181,0.13207974
427,0.79074186,-0.5951067,-0.083426945,1.4235439,-0.24619591,-1.1126193,-0.31763232,0.21454933
430,0.91134113,0.9472388,0.043618854,1.2363569,0.43999216,-0.68780434,-0.5522557,0.06950497
434,1.1421422,0.22274648,-0.15909544,1.1721023,-1.2111229,-0.5336935,-1.6917397,0.3055031
435,0.68216485,-0.43818897,0.2079207,1.5260283,0.5437226,-0.09981018,-0.2071272,-0.42382067
436,0.49386328,-0.8742552,1.0380169,1.3517396,-0.05450405,-1.8296496,-0.40760824,0.5486636
440,0.93736166,1.0840049,-0.7462706,1.0980471,0.5118448,-0.17904761,-0.6231825,0.096196614
450,-0.24065368,-0.9371747,-0.007421153,1.4459049,-1.1611346,-1.970849,-1.1351222,0.50493073
451,1.0421811,-0.25541437,0.5629207,1.1982945,-0.70476,-0.0953584,-1.5901865,0.44765812
453,1.2073425,-0.40142518,-0.5965706,1.1657802,-0.86310667,-0.49375966,-0.7105426,0.22958319
455,1.149696,0.21020016,0.32875228,1.2297015,-0.03407848,-0.6483695,-0.30293417,0.11915189
456,1.0416821,-0.6538063,1.0194411,1.2450552,-0.43605348,-0.20082402,0.035263468,0.29720458
457,1.2198583,0.64088774,-0.44874316,1.0751393,-0.13834397,-0.8355785,-0.40096858,0.099965684
465,1.051705,0.5135667,-0.36295432,1.2802547,-0.82226974,-0.01732223,-0.6626526,0.099196486
468,0.88421375,-0.51958793,-0.44220173,1.372167,0.22231413,-0.24352148,-0.00055618706,0.23481108
471,1.0614704,0.97588515,-0.4469212,1.1499203,0.57120836,-0.9016662,-0.5527015,-0.05691064
476,1.0442692,0.69468504,0.34173605,1.1380004,-0.8755233,-0.57654667,-0.052039582,0.32991588
480,0.9949008,-0.6635004,-0.702851,1.2799925,-1.2337757,-1.7830863,-1.6142794,0.42502865
482,1.1241713,0.6237518,-1.01217,1.2243254,-0.40979707,-1.1814669,-0.7412035,0.07218346
483,1.0309315,1.156645,-0.28843832,0.97000605,-0.60510445,-1.2838027,-1.1580063,0.07350348
495,1.053913,-0.8373677,-0.2818216,1.2084717,-0.5924366,-0.40805903,0.34281462,0.40018618
497,1.1919785,0.05420269,0.108127356,1.2338935,-1.1370107,-0.39965856,-0.6618002,0.04531234
501,1.040314,1.0408726,-0.7730449,1.0940868,0.49253747,-0.42323107,-0.33971503,-0.001987638
503,1.009868,0.5598446,0.45676333,1.2989694,-0.5620633,-1.6949214,-1.2422595,0.12888756
509,-0.50506216,-1.0736628,0.53822184,1.3382186,-0.5830548,-1.2364273,-0.0619087,0.73378944
512,1.0237465,1.0170041,0.21060161,1.1799867,0.3589302,-0.16597475,-0.18825981,-0.1669821
513,1.1203895,-0.72371864,-0.105698496,1.2672669,0.47373065,-1.1604543,-0.46109772,0.17196667
517,1.0488318,-1.3061465,-0.4392816,1.2827911,-0.8105253,-1.4764645,-0.45228332,0.33366284
527,1.0267292,-0.14193663,-0.44505125,1.3120975,-1.0171635,-0.60699534,-0.89235276,0.25688973
529,1.0412313,1.1648008,0.20613296,0.9196694,-0.74367356,-0.7103077,-1.0557607,0.083029605
534,1.1524205,-0.0078021754,-0.32162094,1.1975447,-0.10353498,-1.6495726,-1.187099,0.2710828
547,-1.5579643,-1.4667128,-0.44835842,1.3222971,-0.69057757,-0.8873354,-0.39606088,0.79700786
550,0.9353926,-0.97593313,0.39342624,1.3005962,-0.7431001,0.31437927,-0.9041634,0.35306522
551,1.0724214,-1.0049945,-0.6367388,1.2807152,0.007205898,-1.1460061,-0.8153593,0.28749853
554,0.96788543,0.10812299,0.17974517,1.2824303,-0.7799071,-1.1168873,-1.0148212,0.38745284
556,0.93245417,-1.1636745,0.38992193,1.3657657,-0.3319619,-0.29985467,-0.75999606,0.23999743
557,1.0779488,0.15673937,0.18475707,1.2225361,-1.23628,-0.8119923,0.21217078,0.28735
559,0.9917655,0.9868872,0.3326034,1.2176685,-1.0301135,-0.9134403,-1.2362703,-0.0335743
562,1.1689389,-0.40654144,-0.28166687,1.1607536,-1.4773208,-0.7126397,-0.7242087,0.33852738
563,1.1762289,-0.7554451,0.4928352,1.2154944,-0.40263486,-0.74879164,-0.39255798,0.18488568
565,1.0095922,-0.5677425,-0.6702046,1.2409704,0.44032383,-1.3613157,-0.31238702,0.4334465
571,1.1893196,0.7387315,-0.16925898,1.1119454,-0.37098038,-0.8015203,-1.038675,0.05680346
573,-0.61095333,-0.23207991,0.28720695,1.296605,-0.5696422,-0.020134388,-0.6894346,0.78643095
575,1.2377176,-1.1713147,-1.2524894,1.215634,-0.9804585,-0.9665026,-0.73457956,0.050860737
576,1.2031457,-0.5386593,-1.5556786,1.2325009,-0.5099928,-1.5143539,-0.09863621,0.07809657
579,1.0729734,1.2951611,0.80256766,-0.063030094,0.26752698,-0.77703595,-0.3286436,0.018631311
582,1.0064067,-1.0287774,0.08310027,1.1535151,0.19800793,-0.9864351,-1.3841085,0.60331124
588,-0.5263126,-0.47067955,-1.1442176,1.2322998,-1.2395624,-0.34931755,-0.23255694,0.8953177
591,0.9051535,-0.5407708,-0.58911943,1.3470333,-1.2470824,-0.9150291,-0.4444601,0.35483086
594,1.0432811,1.0223082,0.029159838,1.0800322,-0.18499416,-0.42176315,-0.8421254,0.108183734
599,1.0342052,0.79595786,-1.3989546,1.1744978,-0.7604235,-0.8972784,-0.8462568,0.25289345
600,1.0459502,1.0879756,0.04893103,1.110284,-0.7688784,-1.2224408,-0.6210572,-0.075685725
601,0.9178567,1.0316429,-0.87179697,1.1250839,-1.0581385,-1.2591965,-0.29873535,0.24374528
603,1.029438,0.9773804,-1.0128651,1.0964416,-0.47616562,-0.48751438,-0.8756073,0.19506386
606,1.0072142,-0.65134966,-0.46373817,1.356353,-0.21853964,-0.3617426,-0.45090473,0.15667066
607,1.0784807,-1.6958172,0.39840975,1.3043586,-0.47050694,-0.67394906,-0.32198203,0.1882675
608,1.1700332,0.19134715,0.16421206,1.1871765,-0.3638057,-0.396683,-0.3534948,0.18329865
618,1.0674638,0.84241575,0.5264816,1.174875,-1.0118016,0.16606992,-0.8779276,0.032673165
620,1.0457633,-0.27491212,-0.13048057,1.1636379,0.16920097,-0.42384404,-0.8494601,0.51562876
622,1.0364329,0.8348505,-0.6636754,1.2143722,-0.43082774,-0.7299957,-0.10004327,0.08330015
623,0.9335471,1.0132633,-0.38691133,1.2259326,-0.735788,-0.866011,-0.4842486,0.013830006
624,1.2255946,-1.9231796,-1.2642334,1.0964273,0.30458102,-0.9322551,-1.3414358,0.31157625
627,0.95211226,-0.977936,-0.2834922,1.3081875,-0.15170479,-0.3814281,-1.0198503,0.39318115
632,1.0620264,0.3192058,-1.1094958,1.2386906,-0.16406977,-0.7372199,-1.4261907,0.30180123
635,1.0837959,-1.4748833,-0.6187111,1.1856467,-0.9006338,-0.58781725,-0.30001622,0.46228173
647,1.0397553,-0.08026074,-0.4125499,1.2981356,0.30554178,-0.61097425,-1.588736,0.23784544
650,1.0420635,-1.2296771,-0.864543,1.3005804,-0.34133327,-0.98095155,-1.847729,0.3046278
666,1.0812207,0.8432266,-0.33531544,1.1497613,-1.1193342,-0.7962419,-0.8374665,0.16160193
667,1.1102601,-1.2633096,-0.09645891,1.2450657,-0.15895271,-0.89553523,-0.19551127,0.28450662
670,0.9881012,0.9522465,-0.3946396,1.1848289,0.047974024,-0.6347681,-0.54437864,0.104847446
672,0.87603873,-0.801767,-0.3441515,1.2482688,-0.024167491,-0.17936286,0.4781591,0.49626264
680,1.0616088,-1.0063039,-0.47814763,1.1100405,0.29028222,-0.54803294,-0.36901644,0.5777544
681,1.034358,0.88126224,0.90683794,1.1294647,-1.0556468,-1.0629014,-1.2015464,0.19410457
687,1.1683273,-2.1519687,-0.6308367,1.1169496,-1.0364261,-0.79922813,-0.8072431,0.4331777
688,1.0930247,-1.6283016,0.29608697,1.1976417,-1.2946899,-0.10249267,-0.87847674,0.40463957
691,1.1356983,0.09698043,-1.2297173,1.1322595,0.1168239,-0.113088466,-0.8894339,0.3752615
695,-0.7536469,-0.8961393,0.27928075,0.75665265,-0.7527949,-0.8874747,-1.4954559,1.1886742
697,0.99515265,1.1380429,0.8543523,0.4257059,-0.050702006,-0.98986006,-1.3069881,0.46264687
699,1.0635599,0.9041172,-0.18229452,1.1785907,-1.3849764,-0.6952249,-0.6935227,0.054506917
700,1.0682067,0.73846006,-0.23854077,1.243571,-1.4194171,-1.6390405,-1.1857535,0.070624284
705,1.0099715,1.032557,-0.83137614,1.0854701,-0.6948179,-0.33692974,-0.013419524,0.12711884
707,0.49414855,-1.0217942,0.11108315,1.5738981,0.02160182,-0.21569297,-0.29866418,-0.5499158
708,1.094139,0.84706354,-0.25537306,1.1104892,-1.0161649,-0.4117751,-0.77727264,0.19408953
710,1.0383546,-0.6104003,-1.3994848,1.2629296,-0.68612766,-0.7191183,-1.1213712,0.39082935
716,1.1450428,0.16319065,-0.46482512,1.2337941,0.29592893,-0.6929825,-1.4502475,0.14825235
722,1.0738837,0.8533479,-0.5406895,1.1833389,-0.9583214,-1.3602474,-1.7918112,0.10135687
723,1.0558238,-0.11720369,-1.1137043,1.2692306,-0.77689826,-0.53296447,-0.39459643,0.30716616
725,1.0503297,0.31927514,0.38644382,1.161026,-0.21554239,-0.3826334,-0.33955014,0.43099302
727,1.018715,1.0297637,0.03680132,1.1116676,-0.31920964,-1.8106849,-1.1753948,0.10750781
728,0.93966335,0.6997311,-0.95441544,1.253494,-0.35044822,-0.48039082,0.053720288,0.25076798
732,0.97455555,1.0861801,0.31603324,1.1281828,-0.08978114,-0.5276764,-0.22319247,-0.0076412493
735,0.97284657,-0.73946863,0.8754753,1.3244075,-0.92974675,-0.64507854,-0.20357575,0.26479304
736,1.18582,-1.0699118,-0.27480796,1.2556171,-1.2881732,-0.82922095,-1.2545882,0.10233915
740,1.0873926,-0.111603744,-0.88468874,1.2189748,-1.144253,-0.8266784,-1.6228681,0.37895715
741,1.0741903,-0.5117138,-0.6509578,1.2763195,-0.10794224,-0.7581035,-0.39764842,0.27552116
744,0.95342857,0.9647334,0.08654192,1.0774552,-1.0093871,-0.2021771,-0.5081562,0.33576974
751,1.1199539,-1.6075783,-1.304045,1.2778691,-0.12069672,-0.8347358,-0.76998955,0.20366208
755,1.0043799,1.0377055,-0.71673536,1.2272539,0.13822404,-1.0584564,-1.7651689,-0.20800692
758,0.514676,0.8962673,-0.16861,0.43373176,0.070610374,-0.58126926,-0.34092686,0.9700325
763,1.164137,-0.73408157,-0.8641725,1.189308,0.18377341,-0.9013542,-1.6470227,0.29447085
765,0.26251528,1.2829596,-0.43149158,0.77714926,-0.60675085,-0.7240897,-0.75875336,0.5423651
767,1.0650519,-0.15577649,-0.23930888,1.2373244,0.16697396,-0.7563182,0.012022808,0.32696465
771,0.96125585,1.0008724,0.46109125,1.2499093,-0.66153425,-1.1626134,-1.301512,-0.11012107
772,1.0878557,0.236664,0.67094046,1.2612926,0.17458208,-1.2709762,-0.9686193,0.1653688
773,0.99625564,1.0112877,-0.08281176,1.1615009,-0.54409534,-0.5962998,-0.91050285,0.067053705
774,1.0232849,-1.3888028,-1.137784,1.3233123,-0.18232083,-0.4458353,-1.3723494,0.26090196
784,1.0575646,0.85892016,-1.0346473,1.189277,-0.6027779,-0.80361533,-1.3901637,0.11021902
786,0.9592582,0.986423,-0.6813413,1.2424349,-0.6497046,-1.3442297,-1.183695,-0.018501097
788,1.0514311,1.0010595,0.016596956,1.1223593,-0.2069165,0.015058458,0.08557832,-0.05124819
791,0.7513928,-0.6946849,0.04611608,1.3382858,-0.1860871,-0.88064086,-1.1051693,0.5118402
792,1.0832448,0.8940389,-0.25828734,1.1900004,-0.34650645,-0.76165473,-1.4958689,-0.009300774
794,0.9764438,1.1111659,-1.2525735,1.1268148,0.13432135,-1.2017155,-0.9294123,-0.019784864
799,0.990591,1.0849322,-0.14034486,1.1119674,-1.0028014,-0.58912826,-0.37229455,0.040194515
803,0.94050884,-0.9490099,0.75102246,1.3005935,0.24473588,-1.2202301,-0.4995306,0.38086957
808,1.0918118,1.0580508,-0.114367194,1.0712891,0.48390692,-0.4301553,-1.530119,-0.11213646
810,-1.0944885,-0.74187416,1.6683273,1.1659746,0.12765464,-0.07750406,-0.7113686,0.79094535
812,1.0520831,-0.41686153,-1.1625836,1.24106,0.14959964,-0.41231176,-0.19903812,0.3676526
822,-0.2955692,-0.35184506,0.6953992,1.4030756,-0.03477487,-0.64512527,-1.3006135,0.5725026
830,1.0845249,0.60156286,-0.8413717,1.1670191,-0.6169026,-0.36060455,-1.3299003,0.2956494
833,1.1809115,0.13641348,0.12756495,1.151922,-0.48401535,-0.5113226,-1.6153994,0.26110795
842,0.9473482,1.0403969,0.0022990375,1.1587999,0.13398685,-0.22209962,-1.3583614,0.07158623
854,1.1019818,0.5955164,-0.08475085,1.2266759,-0.6417875,-0.8193155,-0.32142818,0.11930352
861,0.9822833,0.37600252,-0.9191317,1.2782717,-0.29245448,-1.3369732,-1.5602571,0.32907948
874,0.8182766,-0.04784663,0.836288,1.3613355,0.041394576,-0.872689,-0.69113857,0.31351957
877,1.0806518,0.91423833,0.19355386,1.1797729,0.2136449,-0.332276,-1.21406,-0.062032
879,0.97478175,0.9982453,0.04489432,1.1838055,-0.8948327,-0.6338111,-1.1839039,0.07901165
881,0.99104995,-1.8849322,-0.8272757,1.2640406,-1.4270864,-0.7681091,-0.4793008,0.46066287
892,1.0212401,-0.51716346,-0.090638496,1.2941381,-1.1355389,-0.7037248,-0.23451859,0.32082343
894,0.9075374,-0.8358061,-1.0675665,1.3152442,-0.26089954,-0.9124947,-1.2797025,0.44350886
911,1.0150366,1.0294565,-0.46962592,1.2194968,-0.8386079,-0.1938312,-0.65846294,-0.20771693
912,-0.76581603,-0.39345774,-0.908259,0.069825,-0.735397,0.32836702,0.35132945,1.2100773
928,1.0946621,0.8310786,-0.7222755,1.2659127,-0.42059064,-1.0427352,-1.1147583,-0.19718288
932,0.9529421,-0.33293042,0.18622026,1.3275286,-0.50380087,-0.8977492,-0.81414497,0.33138
933,0.9808285,0.9050822,-0.9389941,1.202135,-0.9144058,-0.75388634,-1.3527824,0.17235127
939,-0.31314927,-0.19490516,-0.9682543,1.330864,0.16730483,-0.28753984,-0.48437312,0.7266244
943,1.1092484,-1.3727995,-0.2602601,1.1939273,-0.5142727,-1.1294643,-0.6927805,0.41492385
947,-1.3771443,0.20676215,0.003524158,1.2831199,0.17904395,-0.24320142,-0.25460917,0.7768955
951,0.97730684,0.88135594,-1.1303717,1.2287699,-0.61440146,-1.211424,-0.46035266,0.13360487
952,0.93140155,0.012032485,-0.47828645,1.2487073,-1.3610429,-0.8553317,-0.0039682803,0.4950098
958,1.0306112,0.9988317,-0.40343753,1.2052279,-0.25043452,-0.87129545,-1.2929367,-0.0985548
964,0.7212651,-0.27982017,0.2441155,1.3371114,0.012774008,0.1672891,-1.6092032,0.46331087
967,0.9665818,0.9282805,-0.29754555,1.1863891,-0.13330723,-0.14770478,-0.65409565,0.15580067
968,0.6986329,-0.70298535,0.9187947,1.3583571,-0.28717512,-1.1863048,-0.9935561,0.45637304
976,1.091705,-0.7798599,0.28163633,1.2579111,-0.8767697,-1.1886339,-1.0989592,0.30489835
982,1.0983249,-0.82341266,-0.22378126,1.2478682,0.4809128,-0.57858884,-0.26655167,0.25829285
984,0.74236387,-0.9194946,0.22159111,1.0094776,-0.8001241,1.0143024,0.23326854,0.57552195
990,0.9934682,0.5406539,-0.63609976,1.2022815,-0.8419762,-0.3421413,-0.6359748,0.39944968
