,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6,x_g7,x_g8,x_g9,x_g10,x_g11
51,0.58841735,0.40194646,0.49813676,-0.735459,-0.6420367,2.4271896,-0.27388063,0.8000943,-0.53887373,-0.91762656,-1.3603135
52,0.83687395,0.5835553,0.7650217,-0.33893892,-0.6990059,-0.26211762,0.7456273,-0.60579544,-0.73652464,-1.2383041,-0.84249693
53,-2.3301616,-1.2089437,-1.8735167,-0.05066043,0.3665996,-0.28257775,0.085497394,0.86117876,1.0189867,1.1936303,1.5121119
54,0.5344664,0.580656,0.5508878,2.2064342,-0.99375266,2.3105123,0.9272553,-0.5740866,-0.7213505,-0.5471752,-0.9283309
55,-0.62474364,0.5226449,0.49767107,-0.0017025258,-0.90841824,-0.65294564,-0.039451297,0.7744127,0.88213515,1.0867492,-0.57205623
56,-1.3688726,-2.620985,-2.0036478,0.4377263,-1.1803437,-0.22659896,0.7596204,0.8081869,0.92599034,1.3510501,1.4622774
57,0.80423945,0.7067717,0.6882893,-1.4261304,-1.3254237,-0.28401998,0.73097765,-1.363371,-0.9611963,-0.82278514,-1.4950836
58,-1.3576651,-0.9608761,-2.7014892,-1.4508895,-0.23215668,0.074788675,-0.13028064,0.94971764,0.97000897,1.1743966,1.4818652
59,-1.4649646,0.3442333,0.5350214,-0.38408792,-0.22597182,-0.3984104,-1.4870112,0.6679844,0.7977958,1.0408323,1.3422403
60,-0.8909164,0.08592335,0.43404707,0.21198592,-0.67875606,-0.36739653,0.41566893,0.76467216,0.9073833,1.0751319,1.3254226
61,-0.08607446,0.2882623,0.5267668,-1.6249772,0.19965166,-0.7930524,-1.1924009,0.8113383,1.0138321,1.004855,-1.7505988
62,0.26339653,0.5106339,0.41594407,-0.9546165,-0.5789191,0.8561845,-0.54567796,0.7291621,1.027201,0.64988905,-1.0021756
63,0.9756416,0.7868075,-2.319553,-0.43458334,0.6122113,-0.3139652,0.19988108,-1.3925375,-0.09695067,-0.28204823,-0.67465425
64,0.66308254,0.40762514,0.6076592,-1.6405514,-0.21616605,2.1567945,0.82345116,0.75077164,-0.6220481,-1.061562,-1.4170854
65,0.9253444,0.80299383,-1.9910887,1.3241245,-0.2835479,0.38366306,0.9239055,-0.86722004,-0.7737825,-1.1889393,0.62509894
66,-1.1277794,-1.8683368,-0.07528627,-0.85745376,0.6442904,-0.83187354,-0.54724085,0.87527895,0.93884796,1.219831,1.4377058
67,-1.5173988,0.04173431,0.6357451,-1.0879802,0.39127228,0.6167863,0.5594054,0.83823365,0.80593807,1.2281454,0.37729073
68,0.6350743,0.5827527,0.6982091,-0.3783988,2.3192294,-0.15584661,0.9306513,-1.3174835,-1.524755,-1.4594707,0.43446636
69,0.5722316,0.5202562,0.6478641,0.7680445,2.5586953,0.010313117,0.16206458,-0.97822213,-0.76804376,-1.0876938,-0.02241849
70,0.77165586,0.6166296,0.82199717,0.3457213,0.76189584,-0.122193694,-0.48337072,-1.1874118,-1.3805228,-0.63328856,-0.14590505
71,-1.0638514,-2.046142,-2.3613021,-1.5996528,-0.10618217,0.72376895,-1.2085227,0.86697936,0.9646225,1.227182,1.528946
72,0.1346064,-1.1463349,0.4715816,-0.8170338,0.35398063,-0.9074981,-1.7106113,0.8338185,0.9689308,0.89532673,1.3467125
73,-0.8786514,-1.4711092,0.02166698,-0.91811514,-0.25866312,0.6748173,0.37125516,0.81926334,0.99310964,1.2286855,1.3844869
74,0.5700488,0.4353292,0.60071635,-0.69217414,-0.86410433,0.6979636,1.3627774,0.6851986,0.8558811,-0.74026275,-0.54659986
75,-0.36975121,0.48038843,0.48517272,-0.24515991,0.8842518,0.20771794,-1.1231568,0.7678276,0.9752718,0.9864614,-1.4411523
76,0.51802975,0.35780847,0.67470413,0.08395704,2.4053977,-1.480034,2.4965358,-2.0538065,-1.8680346,-1.8073905,-0.63765967
77,0.08074081,0.3761043,0.5142609,0.6068536,-0.09581744,-1.1261464,-0.27743676,0.7449992,0.961143,1.0240911,-0.28646544
78,-1.7559409,0.48735455,0.46131802,-0.2089607,-0.8582015,-0.5701461,0.24251963,0.7960569,0.9928161,0.9984856,0.06887219
79,-0.6605614,-2.0876527,0.38986272,-1.6700308,-0.31593087,-0.91852015,-0.48602545,0.82349706,1.0190874,1.0314002,1.4066416
80,0.5148946,0.43963858,0.56471413,-0.53469044,0.5889453,-0.19574206,2.5250788,0.7795433,-0.2957323,-1.173036,-0.89264894
81,0.5830663,0.40856087,0.5160922,0.7108257,2.4359498,-0.6146162,2.4704096,-0.89143896,-1.4111623,-0.84333974,-0.3702785
82,0.77035797,0.6290382,0.77058685,0.117433146,1.3812518,0.08378387,-0.3105393,-2.190461,-1.1802921,-0.7531018,0.18710007
83,-0.340037,-1.4344459,-1.3849925,-0.5491579,-0.25480032,0.26980463,-1.4726315,0.8079682,1.0713323,1.2025819,1.4627674
84,0.61724603,0.5474215,0.37322503,-0.07364437,2.3904192,-0.4714766,2.4394536,-1.3253642,-0.8854732,-0.9115057,-0.6214402
85,0.52157855,0.3650288,0.5264484,1.9101317,-0.20907162,2.4865892,-0.38587487,0.62900907,-0.6609998,-0.92104024,-1.2385839
86,0.91607493,0.86494637,-0.9166428,-0.8094874,0.17185731,-0.41780242,-0.4913896,-0.92955136,-1.4963046,-0.02136597,-0.45276222
87,-0.9756545,-0.11721888,0.37352014,-0.14635918,0.70716864,0.12748913,-1.2170156,0.6716109,1.0214788,1.1401438,1.313128
88,1.0695713,0.60191154,-2.8154857,-0.021758135,-0.20005196,-0.35841352,-0.42084426,-0.8658947,-0.49446508,-0.21310027,0.04209943
89,0.6303806,0.59193105,0.5985703,2.4604378,-0.5691244,0.53673077,-1.0051084,-1.722317,-0.70764506,-1.0500697,-1.3844467
90,0.45833787,0.47980684,0.5937058,0.33220676,0.3246886,2.201175,-0.58309394,0.81594074,0.20095433,-1.2174975,0.057105377
91,0.7615054,0.64806706,0.49324158,-0.5387479,2.2224934,-0.399013,-0.34524336,-0.4546352,-1.4506589,-0.9561167,0.20946993
92,0.70010483,0.5534309,0.6185272,-0.8665708,2.433839,-1.0065397,-0.14937206,-1.2542133,-1.0584992,-0.9457495,-0.93879986
93,-0.9599825,-1.8475121,-1.2669169,-0.2524706,-0.7262252,0.6920471,-0.27899402,0.8818536,0.99934053,1.1943811,1.4993354
94,0.8137974,0.5786235,0.81550795,-0.48590234,-0.03302848,0.39888266,-0.069959834,-1.5567378,-1.790419,-0.5441005,-0.33254942
95,-2.1571352,0.059839442,0.38571447,-0.3615938,-0.068787105,0.053552177,-0.5451901,0.71678007,0.9138293,1.2409663,1.2090065
96,0.54762787,0.43650064,0.5701135,-1.0061802,-0.059048153,-0.49468693,0.027024614,0.7898666,0.84712183,0.017982783,-0.76993376
97,0.6089889,0.35738522,0.42139438,0.28604236,-0.54289764,-0.8641752,-1.2402093,0.8438603,0.92465264,-1.067323,-0.76413274
98,0.22848886,0.52351594,0.5636347,-0.21633759,-1.1601812,-1.8056333,-0.7965435,0.73577595,0.9061973,0.78838307,-0.89843196
99,0.92166686,0.7116065,0.3558624,-0.7537283,-0.22419214,0.464291,-1.3057797,-2.0034096,-0.67896026,-1.5892068,-0.20489343
100,-0.76855516,-2.293102,-1.5634625,0.33430216,0.19134486,0.79974544,0.09045687,0.9216959,1.0228876,1.2124941,1.3880845
101,0.70853126,0.56776476,0.70981556,0.34625775,2.0808537,0.71587086,1.0603342,-0.5427781,-0.25119704,-0.23202428,-0.84083235
102,0.9271533,0.7907556,-1.5228827,0.62759286,1.2964914,-1.1720914,-0.0012612602,0.15674546,-0.5877822,-0.98415524,-0.2795708
103,-2.1349072,-2.188319,-0.29065102,1.0476011,0.4468065,0.5066632,-0.27546585,0.78953123,0.9229656,1.2172551,1.5428202
104,0.6865401,0.61455405,0.5344749,-0.5752205,2.4456186,0.17154723,-0.9978768,-1.3006592,-1.3383614,-1.595743,-0.1941175
105,0.6390028,0.47987708,0.48208955,0.1236265,-0.65100515,0.3474367,0.44518557,0.7651817,0.7810288,-0.20071101,-0.8224607
106,0.48987532,0.4802049,0.4850746,-0.92079926,-0.05609928,-0.62425,0.030865429,0.77002764,0.895449,0.46013632,-0.19990847
107,0.77151453,0.61164004,0.7198612,0.31378257,1.8054485,0.35733652,-0.4782053,-0.53089994,-1.823086,-0.9247897,-0.5600392
108,0.8776058,0.6518622,0.5514027,0.04710728,0.9504435,0.48324472,-0.797318,-0.9649602,-0.2498597,-0.36884606,-0.5544264
109,-1.3560318,0.33920226,0.50273913,-0.15312731,-1.352587,-0.8351553,-0.48928708,0.6926749,0.91603875,1.2773737,-0.6951319
110,0.54324627,0.40734905,0.63603264,-0.2928958,2.3914158,-1.1066691,2.4185212,-0.2942428,-1.3885143,-1.3744917,-0.3770958
111,0.79313236,0.7490009,0.51106364,-0.23323628,0.8389193,0.55703187,0.15285324,-0.24219269,-0.93323576,-1.2318784,0.5467271
112,0.56212986,0.4997674,0.4838306,-0.7572565,-0.5829278,-1.0304596,-1.1403614,0.85563606,0.7637845,-1.288471,0.09951981
113,0.064574994,0.44707057,0.43476704,-1.4860631,-0.036373034,-0.07056108,-0.6190466,0.76059675,0.9528518,1.0439359,-1.0216997
114,-1.4948345,-0.52583826,0.4864434,-1.140974,-1.1986111,-0.07363393,-1.5108817,0.776571,0.9161718,1.1661574,1.3471357
115,0.5283413,0.4723831,0.59822863,-0.7069965,0.4583805,0.46770018,-0.0022256158,0.7182745,0.8592698,0.06835655,-1.3191568
116,0.5555546,0.43016967,0.49764308,-1.0998102,-1.5607771,2.2469409,-0.47630563,0.7850693,0.5150235,-1.6459502,-1.2915928
117,-1.5309794,0.38473648,0.5149837,0.54655826,-0.7168949,-0.6652911,0.28707084,0.8456721,0.87430084,1.0358759,0.7923151
118,-1.1622056,-1.9369156,0.31206864,-0.060955945,-0.2924157,-1.4107549,0.65626055,0.83427674,0.9560792,1.1397494,1.4129604
119,0.6736733,0.71489495,0.6306613,1.7890209,-0.74363065,1.6048261,-0.5786783,-0.6925654,-0.22553572,-0.71655995,-1.4639883
120,-2.0670924,0.012851655,0.3704919,-0.8610129,-0.75688404,-0.7107972,0.0013790923,0.75983304,0.96714705,1.0231858,1.4088713
121,0.4341203,0.5021295,0.38224304,0.84328204,0.31227556,-0.47321668,-0.74180186,0.81936973,0.91953933,0.44621608,-0.9136546
122,0.64351565,0.4122898,0.58728063,0.23082066,2.4252636,-1.2724887,2.0335646,-0.18768632,-0.12301728,-0.37737224,-0.14251377
123,-2.106362,-1.941257,-2.2743862,-0.08829978,-0.76168615,0.3568286,0.7336739,0.7411758,1.0044744,1.2169415,1.5967627
124,0.58382475,0.5884421,0.47270736,-0.20098755,2.4910192,-0.09150853,2.0491946,-1.4543293,-1.6910709,-0.8351134,-0.38689244
125,-0.73495144,0.47914115,0.42175516,-0.95197165,-1.4211379,0.5731867,0.6629618,0.7945146,0.92071426,1.1151286,-1.0180086
126,0.8752654,0.841469,0.0652648,-0.38454783,0.4575367,-0.66598755,0.40376037,-0.9228509,-1.3544608,-1.0187956,-0.95459914
127,-1.5178405,0.2820279,0.4396609,-0.27795118,-0.007276792,-0.25160274,-1.0720916,0.8311378,0.86961883,0.962023,1.2823657
128,0.6817454,0.3628092,0.49346814,0.5780332,0.18643749,2.4324436,-0.5078476,0.6969179,-1.6130633,-0.46022472,-1.1273352
129,0.6942036,0.669743,0.78638184,1.6289892,-0.22669984,-0.44250104,0.20288306,-1.9559438,-0.5251362,-0.17968285,-0.6091665
130,0.42537805,0.47062582,0.49372113,-1.1175187,0.013107599,1.2614923,0.59799564,0.8340231,0.86608243,0.11586797,-0.33417594
131,0.7149009,0.6618574,0.7695017,1.7241521,-0.8843114,-0.7895931,-0.35645014,-1.0601201,-0.5993852,-1.1099131,-0.5990799
132,-0.44155735,0.4754497,0.46999827,0.42497793,-0.59819084,-0.9323164,0.6229269,0.7882417,0.93852514,1.019583,0.28129604
133,-0.46158645,0.18803404,0.46718743,-0.7810909,0.09004663,0.1419176,0.95708334,0.7667415,0.8415862,1.1066464,1.2143096
134,0.87728935,0.8132143,0.16441827,0.1704642,-0.95706147,-1.0915655,0.36707154,-1.1999683,-0.69079524,-0.13860084,-0.27941293
135,0.80586815,0.84959006,0.3067457,0.83295983,-1.6387167,-0.86151534,0.14003442,-0.9643127,-1.735093,-0.37981793,-0.15227185
136,0.781043,0.46950877,0.6140574,-0.1865325,2.3506906,-0.68956655,0.95912385,-1.4041133,-0.77193546,-1.1097056,-0.72973204
137,0.62732774,0.4040057,0.48781323,-0.7546881,-0.9816274,-1.3089352,-0.024339918,0.7641898,0.914438,-1.0694734,-1.4896287
138,0.7280719,0.47855464,0.3632262,2.3046381,-0.2009294,2.275163,-0.54439193,-1.319429,-1.5387043,-1.0481702,-0.5353958
139,0.6965533,0.59392023,0.7388566,2.0765548,0.6394122,-0.57346827,1.0088375,-1.6067778,-0.7302413,-1.0886716,-1.534476
140,-1.4260094,-0.23715238,0.5311016,-0.33441213,-0.0023279197,-1.3868357,0.3196281,0.6942138,0.9074277,1.2059551,1.2830901
141,0.8937314,0.8827393,-1.1886011,-0.54174787,1.045876,-0.19071297,-1.1160187,-0.7914251,-0.4068525,-0.58558583,-0.8927104
142,0.72044224,0.72529787,0.75351673,-0.80288696,0.2456256,0.15284994,1.1463351,-1.056444,-0.8212165,-1.4832815,-0.37039605
143,0.9941864,0.704311,-0.7484226,-1.4052215,0.10865802,-0.5158526,-0.5917741,-0.6233536,-1.632915,-0.47373554,0.77394825
144,-1.2773056,-1.4510083,0.13828118,-0.5832516,-0.46992314,0.68102807,0.8223758,0.8229401,0.9249864,1.0934883,1.5377058
145,0.5819842,0.5826666,0.5856989,2.1838293,-0.28302273,2.251741,-0.3086539,-1.9826156,-0.94441265,-1.7091159,-0.14665909
146,0.6413607,0.5810839,0.862826,0.13718654,2.0187268,-1.373154,-0.27388105,-1.1588956,-0.90240204,-0.7996683,-1.6675395
147,-0.9586232,-1.6816845,0.010344096,-0.5702815,-0.12547779,-0.30548754,-0.13478494,0.871471,0.9767028,1.1577168,1.4506774
148,0.60859054,0.60538775,0.51363796,0.22273341,2.5676022,-0.8399661,-0.20439278,-0.82022583,-1.9835867,-0.43912992,-1.0177572
149,0.96103555,0.7922141,-1.0802559,0.239864,-0.3581028,0.5222649,1.0051715,-1.9021225,-0.20145167,-0.86776316,-0.33712935
150,0.8259672,0.862475,0.059386734,0.83150995,0.47604492,0.29988477,-0.20646349,-0.37585106,-0.8219345,-1.0909833,0.0104671735
151,0.6219776,0.5699415,0.63286704,-0.44346863,-1.525378,0.732597,-0.59915984,0.83275956,-0.14095815,-0.39890647,-1.5873568
152,-1.0467712,-2.860455,0.61948365,-0.23338374,-0.10277865,-1.4226213,-0.7716246,0.7473607,1.0331737,1.1557536,1.0980743
153,0.9951869,0.7559775,-1.636494,-0.081312366,0.21488908,0.46952978,0.70656204,-1.1920754,-0.49202418,-0.8817813,-0.11882335
154,-0.8314495,0.47933495,0.47383258,-1.5007298,-0.095937304,-0.3064939,0.38249403,0.7729191,0.891311,1.1358635,-0.0038352099
155,0.69871974,0.5693089,0.73348296,2.1909966,-0.29373136,-0.24880944,0.15249963,-0.7044,-1.6046305,-1.0558085,-0.7682508
156,-1.096409,-2.420605,-0.44853646,-0.14374942,-1.708585,-0.67086124,0.2857317,0.7872111,1.0797772,1.2682511,1.3740932
157,-0.8462405,-2.256646,-0.07434287,-0.2623116,-0.6973034,0.21306884,-0.44526786,0.829279,0.9664978,1.2134527,1.4681076
158,0.8914571,0.88334584,-0.6443606,-0.51408625,-0.09034943,0.19952485,-0.87264705,-0.6374318,-0.5492881,-0.61116046,-1.7289433
159,-2.181546,-0.4225171,0.55491126,-1.385314,0.15871483,0.42912912,0.3103683,0.7519338,1.0817969,1.1410797,0.8949047
160,-1.4027717,-2.2273571,-0.4181036,-0.6578099,-1.3521702,-0.40121427,-1.3613183,0.8849204,0.9065191,1.2721924,1.4705797
161,0.6628966,0.73741657,0.7571025,1.2501897,0.7763324,0.5553374,0.6134738,-1.6721222,-0.87433684,-0.18343833,-1.119672
162,-1.1817349,0.45223096,0.41019708,-0.044611853,-0.00069829385,-1.3182603,-0.31641662,0.81832683,0.9276359,1.1439295,-0.88790077
163,0.610201,0.56440157,0.61773944,0.13988677,2.516649,-1.1779667,-0.03521729,-1.9211603,-0.29346594,-1.4774301,-0.15211315
164,0.5472996,0.42460987,0.4776109,2.3790038,-0.7140732,2.4422958,0.11663648,-0.462961,-0.89150625,-1.470623,0.11681776
165,0.7973298,0.82633835,0.45151043,-0.014218944,-0.7647666,-0.21252672,0.30651337,-1.0390463,-0.61419517,-1.5070311,-1.0190836
166,0.9748231,0.7872754,-1.1262394,-0.02691567,-0.26567817,-0.7460889,-0.4698188,-0.9331716,-0.12524036,-1.7336258,-0.11290404
167,0.538378,0.3785141,0.44623172,-0.15603697,-0.92479867,-0.8680946,-1.5703827,0.81620365,0.99612886,-1.169563,-0.8285707
168,0.68342984,0.4951016,0.61066055,2.4343514,0.9538751,0.41561058,-1.5297147,-1.0721842,-2.046879,-0.5065376,0.2480462
169,-1.2354839,-2.3791668,-2.1495614,0.69796896,0.8017831,-0.13298124,-0.7221235,0.80795115,0.96204185,1.3094724,1.4770799
170,-2.1330528,0.24352758,0.44381803,-0.85175985,-0.2125183,-1.0364951,-1.8105849,0.8209572,0.9235785,1.1513863,0.9456415
171,0.8334224,0.579222,0.721792,-0.2436339,1.1171029,-0.95098066,0.46091837,-2.018925,-0.122217104,-0.50789756,0.13359264
172,0.68578964,0.27167296,0.60509586,-1.3519793,-0.2599582,0.47262713,-0.006547501,0.7848785,0.77616394,-0.46684483,-1.4532181
173,0.6181629,0.5858311,0.54043823,2.4896674,-0.08412897,0.9278844,0.04290271,-0.7131153,-0.691726,-0.915099,-0.12333444
174,0.6048171,0.55310374,0.70033187,2.4030604,0.5137251,-0.25272435,-0.23128816,-1.1284084,-0.20560654,-1.0804436,-0.5848023
175,0.5544928,0.4837253,0.5714328,0.22638102,-1.1148161,0.116479725,-0.5993503,0.8053202,0.78495836,-0.8458814,-1.1239313
176,0.55998963,0.48777023,0.6448505,2.5002606,0.18823604,1.6394248,0.41478375,-1.2722524,-0.7786385,-0.90811646,-0.19964664
177,0.8954646,0.8813736,-2.893188,0.6643965,-0.13636693,-0.28934243,-0.9963995,-0.42123106,-0.22876641,-0.17159754,-0.8257731
178,-0.14216007,0.49489868,0.3998903,-0.49340895,0.23291978,-1.7034014,0.017189516,0.76757497,0.92258877,1.0995023,-1.3663905
179,0.6107428,0.48830968,0.7151272,2.439646,-1.5495766,1.1372861,-1.4634044,-2.3439507,-0.3400185,-0.5135589,-1.4389559
180,-0.41555908,-2.9745686,-2.856082,-0.4083966,0.71452814,0.018652495,-0.3293956,0.9693453,1.0317171,1.1009572,1.4279219
181,-1.775051,-1.343911,-3.6463523,-1.2870625,-0.03950729,0.46759644,-0.39506352,0.7646141,1.0626609,1.287819,1.4554068
182,0.59741294,0.3938022,0.40238172,0.59489065,2.4113688,0.575713,2.5696695,-1.4468671,-0.3351348,-0.25985923,-0.31473774
183,-0.50601965,-1.9259379,-2.704908,0.12619627,-0.5790273,-0.83343595,0.016788162,0.7420104,1.0108732,1.2821935,1.5227864
184,-0.091128714,0.40260947,0.56734765,-0.2804357,-0.25216517,-0.9534321,0.42621332,0.8437589,0.873126,0.9942216,-1.2086527
185,0.9905097,0.76952255,-1.4699501,0.1524129,-0.64179736,0.5240379,-0.56345224,-0.8076638,-1.0904467,-0.35889176,-0.08460376
186,0.71338886,0.47513458,0.64374596,0.19148152,2.4157739,-0.6439587,0.9858324,-0.7084956,-0.38024047,-0.969695,-0.7943164
187,0.90217626,0.7259361,0.21922778,0.46279082,1.0305841,0.8967723,0.5464356,-0.9164743,-0.47170144,-0.1531665,-0.3018674
188,0.5525321,0.47370377,0.3001231,-0.25484398,-1.6064696,1.3389897,0.6645265,0.81771266,0.9176483,-0.42640302,-0.86579484
189,0.83265406,0.9279961,-1.6460981,0.59083956,0.35443208,0.82944536,0.5465333,-0.25602567,-0.7674103,-1.466703,-0.5794095
190,0.93789077,0.8167075,-1.0071162,1.1193014,-0.8062138,-0.695975,-0.6003181,-1.2147083,-1.248411,0.11730123,0.01390883
