T,s,S,R3,z,Z,R2,E,N,PseudoTime
0.0766974,0.00011649128999999999,1.2275499,-0.0020314325,0.0040090247,0.02428876,0.0016694707999999998,0.6575105,0.94937015,0.3807374
0.07462138,0.002830594,1.2274688,0.0020484647,-0.002722536,0.023711522999999998,0.0021431209,0.65854275,0.9472188,0.36842903
0.07682180400000001,-0.0015906283999999999,1.2313986000000001,-3.3710698000000004e-05,0.0025092978,0.021354971,0.0038444074,0.65657717,0.9465819,0.3726946
0.082166374,0.014723703999999999,1.2580956,0.0030911788000000003,0.0061339307999999995,0.033238076,0.011167614,0.7215934,0.9479674000000001,0.23895551
0.08692553,0.014520402,1.2595961000000002,0.0027601353000000005,0.0030135373,0.030019237,0.008445295,0.71695024,0.9505377,0.26157573
0.08973814,0.012048177,1.2650356000000003,-0.0005692131,0.0047686026000000005,0.026803937000000003,0.008049163,0.7128829000000001,0.9515872999999999,0.26640558
0.08793028,0.008444874,1.2718385,-0.0009544565699999999,0.0018085097,0.031437362999999996,0.014054803999999999,0.7093399,0.9546546999999999,0.2802602
0.09388819,0.0141456975,1.2872214,-0.001988726,0.0035579220000000003,0.029778847,0.012460337,0.70165783,0.95474315,0.28999559999999996
0.09972488,0.016384233,1.2933747,-0.00067627645,0.003414533,0.030870943999999997,0.009682378,0.6967496999999999,0.95175785,0.27304867
0.10122892,0.018024461000000002,1.30118,0.004839805,0.0053915554,0.03096471,0.010140914000000001,0.6931528,0.95178646,0.27263087
0.10177639999999999,0.016544988,1.3006693999999999,0.0018090827999999999,0.0022369842,0.029986753999999997,0.010131442,0.6960576,0.9548328000000001,0.2824147
0.09990814,0.014444028000000001,1.3026067,-0.0030682243,0.0009458982000000001,0.028733933,0.010407916,0.69035965,0.95151186,0.27684093
0.099123806,0.01534538,1.3021187,-0.004549119,-0.00013794091,0.030858068,0.015924476,0.69496346,0.9463792,0.2901183
0.08731706,0.012077599,1.3351258999999998,0.0050055096,0.010505123,0.03689434,0.015771553,0.6711409,0.97430354,0.4006978
0.08260018400000001,0.013587651999999999,1.3186156,0.0017134498000000002,0.01201168,0.03389843,0.016293171999999998,0.67260367,0.96798015,0.34527928
0.08456111,0.016754529,1.3032953999999999,0.007676815,0.011248071,0.03173409,0.015378217,0.6744892,0.9674226999999999,0.30525458
0.08548097,0.015879877,1.2925537,0.006249536,0.0122999875,0.031831927999999995,0.017977634,0.6709009,0.9674014000000001,0.33430082
0.088581264,0.019441672,1.268458,0.00541386,0.009872815,0.032652322000000004,0.011204283999999998,0.6770406999999999,0.9626646999999999,0.23485857
0.08832478,0.021429047000000003,1.2474511000000001,0.008523625,0.01112359,0.025441667,0.0043747565,0.6775965,0.96008766,0.21730605
0.08866139,0.020199664,1.2301143,0.0050428007,0.014473318,0.024791546,0.00147201,0.6798946,0.96007234,0.14470485
0.08828267,0.014812348000000001,1.2207438,-0.00038957407,0.018622976,0.028577602,0.0003638079,0.6792714,0.9581004999999999,0.14581881
0.08813496,0.012071239,1.222815,-0.00054233376,0.015122416999999999,0.025818666,0.00083790306,0.67520636,0.95355856,0.13653047
0.08958414,0.011213185,1.2271518999999997,0.00014029352,0.013271189,0.026431347999999997,0.002618309,0.67295945,0.9484295,0.13445047
0.089691885,0.006227693,1.0100645000000001,0.0008608586,0.0053140474,0.031231366,0.012059531,0.78559154,0.98746175,0.8925958
0.09140707599999999,0.003099191,1.0285916,0.005791193,0.004246761,0.030464472000000003,0.0148404725,0.77249295,0.9844771999999999,0.80609614
0.09608989999999999,0.0061068605,1.0467601,0.008878958000000001,0.0012946589,0.030548947000000003,0.011846833999999999,0.76315516,0.97401273,0.7548005999999999
0.101587765,0.005974836,1.0664239,0.014481649,0.0053735133,0.03369353,0.015487465,0.75949806,0.97001433,0.68021667
0.106462374,0.010482825,1.0905913999999999,0.011018363,0.0062048053,0.04054148,0.013999281,0.7524899,0.9689962999999999,0.45938787
0.108363636,0.011828413999999999,1.1006923000000002,0.013787556000000001,0.006233518,0.042692423,0.011375602,0.74614227,0.9634666999999999,0.42540340000000004
0.107460335,0.009835629,1.1076175,0.012956141000000001,0.0043984309999999995,0.043604422000000004,0.017203322,0.7453273,0.95654494,0.40467759999999997
0.10649245,0.008597905,1.1249542,0.010020282,0.0047206567,0.048750765999999994,0.016186275,0.74289393,0.9482886999999999,0.38198772
0.10911918,0.0076218580000000005,1.1428357,0.012309303,0.0040120584999999995,0.050839167000000005,0.012908333999999999,0.73561436,0.9442801,0.38320723
0.11317531,0.007540819,1.157964,0.011355046,0.0047431868,0.05311629,0.011465702,0.733066,0.9390244000000001,0.33697322
0.08048871,0.008996798,1.238866,0.0030378403999999997,0.007023001,0.037721016,0.008181989,0.7631654,0.9290523999999999,0.24180847
0.07774489400000001,0.0073258327,1.2346066999999998,0.0016011399,0.0060272263,0.040412307,0.005028357,0.7618457,0.9241582,0.24321790000000001
0.085027575,0.008070484000000001,1.2354425,0.0014245122,0.005601959,0.035758775,0.007985983,0.75816417,0.9260263000000001,0.24815571
0.08603807,0.0067386865,1.2316728000000001,0.0028222962,0.00062313897,0.028445644,0.011385066999999999,0.75249416,0.9229466999999999,0.22251877
0.08761595,0.008391203,1.2288818000000001,0.010292128000000001,0.0049643433,0.030611392,0.0066604465,0.7375845999999999,0.9220972,0.18542182
0.09138293,0.0058535873,1.2363671999999999,0.008148876999999999,0.005026323,0.032221942999999996,0.008029406,0.7275096999999999,0.92208666,0.18733478
0.09413347,0.0017027742999999999,1.2489573,0.012147238000000001,0.0060565555000000005,0.02838637,0.0075493925,0.7247518000000001,0.92505515,0.19652793
0.092331186,0.008584068,1.248681,0.009639474,0.002243334,0.02824365,0.0069996207,0.7185050000000001,0.93219614,0.19692962
0.09698891,0.009707588,1.2467736999999999,0.013060321000000001,0.0044676857,0.026396943,0.009051970999999999,0.7163295,0.9367877,0.17900442
0.09738648,0.015151071,1.2342354,0.009185644,0.007180963,0.030311024,0.008112963,0.7093596999999999,0.9383176999999999,0.19062033
0.108364426,0.0074828733,1.2129527,0.002122288,0.005170038,0.032199066,0.01510001,0.6191064000000001,0.91516685,0.16574353
0.11416625,0.008274319,1.2010353999999999,0.0011519479,0.0050701997,0.033315547,0.012350789,0.6168116,0.9199478999999999,0.18785796
0.11527288,0.0059777237,1.1830931,-0.0011223765,0.0039100717,0.03481201,0.016752714,0.6153903000000001,0.9241775,0.16441129
0.11094655,0.0062462444999999995,1.1643776000000001,0.0008928025,0.005093102,0.03682584,0.019985188,0.62216717,0.9228752,0.14779387
0.10871281,0.0031579865999999996,1.1399411,-0.0016566658,0.0011534828,0.038932912,0.01786468,0.6284299,0.92729735,0.2043419
0.102472015,0.0050735907,1.1151934,0.001282502,0.0005510643,0.040289577,0.016836613,0.6317345999999999,0.9321408000000001,0.23421177
0.10586119,0.010136951,1.0899465,8.0714744e-05,0.004730316,0.042830605,0.015989471,0.6377151999999999,0.93287677,0.26016474
0.104155734,0.013578545,1.0693041,-0.0042805793,0.0024843554000000003,0.03996572,0.014368876000000001,0.64564675,0.9331769,0.28645515
0.106351055,0.016719656,1.0475866,-0.0027941482000000003,-0.0015707636,0.04110146,0.013931091999999999,0.6520928,0.93284255,0.389413
0.106197,0.01411914,1.0360261,-0.0024128687,-0.00013446162000000002,0.042383634,0.016344227,0.6567335,0.9263148999999999,0.38451347
0.10728249,0.00809241,0.9607926999999999,0.0015750634,0.005290683399999999,0.0279645,0.013584078000000001,0.6316514,0.8952449,0.4916049
0.10516958,0.007273241999999999,0.9689950999999999,0.0020929845,0.0033759614,0.023664717000000002,0.01706341,0.63905245,0.8969029000000001,0.48170920000000006
0.10487112400000001,0.00899375,0.9864366,0.0028278315000000004,0.0015642307,0.018460783999999997,0.012401061000000001,0.6464813,0.8956341,0.5104733
0.10193457,0.012492238000000001,0.9983309000000001,-0.0029114517,0.0020237288,0.020551985,0.014048959,0.6521593000000001,0.8970619000000001,0.52554697
0.09590908,0.017222403,1.0061193000000002,-0.0019589344,-0.006671618000000001,0.022057423,0.019385219,0.6545824,0.8926291999999999,0.48228425
0.09261151,0.013129968999999998,1.0218416,-0.0015403354999999998,-0.0015570022,0.021579005,0.018874553999999998,0.6640829,0.8945871,0.43688464
0.08994152400000001,0.011240165,1.040736,-0.0017357012,-0.001008423,0.021551425,0.018098382,0.6685249,0.8927144,0.43986088
0.09607117,0.017355125,1.0481212,-0.0012471742999999999,0.0060613942,0.019444654,0.021129908,0.6693701999999999,0.8933458000000001,0.43126452
0.09326557,0.011938545,1.0549688,-0.0003534793,0.0058659036,0.017560922,0.015732713,0.6729823,0.89304507,0.46450022
0.087741636,0.00867483,1.0632378,-0.0021377279999999998,0.003580464,0.009676134,0.009752502,0.6773521,0.89350855,0.43355837
0.08995523,0.009101610999999999,1.0635127,-0.0011627689,0.005000981,0.015098428999999998,0.008558271999999999,0.6741604999999999,0.8918724,0.43928540000000005
0.10283431400000001,0.008987627,1.1751690000000001,0.0009559279400000001,0.0060125445,0.032637082000000005,0.010955002,0.6354261,0.88662636,0.17504269
0.10412655,0.0069484753000000005,1.1764944,0.006785135699999999,0.006350237,0.034275405,0.008471813,0.63923675,0.89443994,0.17119223
0.11152516,0.0017586367,1.1784958,0.00248069,0.0095785735,0.039947007,0.0082187485,0.6458684,0.8971886999999998,0.19223924
0.11671322,0.0010991296000000001,1.1880919,0.003000366,0.0022664114,0.040874295,0.0023983954,0.6482897,0.8975088,0.18137892
0.11909069,-0.0020527781,1.2048134,-0.00030655529999999996,0.0013917426999999999,0.04067888,-0.001827771,0.64556164,0.8932686,0.15098591
0.12003395,-0.0047884863,1.2169123,-0.0027971067,-0.0032894929999999997,0.045055103,0.005079968,0.6468845999999999,0.8950928,0.15250689
0.12370356,-0.0052523725,1.2178453000000002,0.0039344340000000005,-0.000100719575,0.04300179,0.0067321328,0.6459656,0.8929396,0.13275069
0.12666176,0.00038219485,1.213813,0.0018988910999999998,-0.0013438689,0.04288523,0.00033194685,0.648608,0.8959344000000001,0.16505547
0.12855981,0.0012553087,1.2070976,0.004142822,-0.0009137346,0.05017996,0.00015917558999999998,0.6490289,0.9079162000000001,0.17757009
0.13038948,0.00048687462999999996,1.2167944,0.0055824807,-0.0012480331,0.055167887,-0.002548011,0.64886504,0.9132719000000001,0.16140828
0.09477768,0.006649186,1.2644502,0.007887828000000001,7.4593874e-05,0.027484052000000002,0.00968314,0.7010059000000001,0.9047242,0.18024705
0.097644985,0.005069444,1.2270843,0.00988822,0.0036762090999999998,0.030977687,0.010357706,0.69256413,0.906809,0.120495595
0.09529993,0.0017217054000000002,1.1901531,0.009945512,0.007747269,0.033413474,0.014104763999999999,0.6935864,0.9080174000000001,0.10668261
0.09444377,0.00325247,1.1541057,0.007088869300000001,0.0049565425,0.029675918,0.01821594,0.6925803,0.9111616,0.13117105
0.09224815,3.13611e-05,1.1284571,0.006814579499999999,0.003629269,0.028612267,0.014910148,0.6884916,0.9197616,0.19638892
0.09115329,0.0035270513,1.1045088,0.0059396126,-0.0005448276,0.026448311000000002,0.011471873999999998,0.6865856,0.92453784,0.26428238
0.08982907,0.0016289407,1.0913143,0.0044564735,-0.0027773406,0.026866233,0.009121436,0.68266195,0.92177826,0.30154267
0.090855666,0.0054650390000000005,1.0784239,0.0017976342999999999,-0.004621603,0.026353909,0.006034459,0.6812015,0.9242777,0.30111733
0.09011973,-0.00010693448999999998,1.0639536,0.008264983,-0.0038559793,0.026432808,0.0065608965,0.67672217,0.92728233,0.33057892
0.091666095,0.0027567218,1.0555453000000001,0.0062530637,-0.0009500760400000001,0.026062084,0.004588032,0.67615575,0.9304382,0.32302190000000003
0.092353426,0.01281228,1.0401521,8.473321e-05,0.0025339916,0.03512812,0.008808531,0.6196206,1.0664703000000002,0.48453203
0.09678707,0.015152955,1.0394461,-0.0013580188,0.002080682,0.027898932,0.012951396,0.6248313,1.0522094,0.5300566
0.09785996400000001,0.011321126,1.0348042,0.005593335,-0.00033831483,0.026952492,0.015327404,0.6284297,1.0330337,0.47994345
0.0978327,0.006628780999999999,1.0257634,-0.0008584021000000001,-0.0026928338000000002,0.028599767,0.018332688,0.6322024,1.0187949,0.531385
0.09399362,0.007838888,1.02125,-0.0018029538,-0.000595238,0.028221106,0.019305613,0.63697934,1.0063776,0.47781155
0.09448817,0.0058399085,1.0275154,-0.0036854021999999996,-0.0042936425,0.028179573,0.012452062,0.64130497,0.9958306,0.5176915
0.09451199,0.006793913,1.0334482,-0.0036153634999999996,-0.0026695586,0.027244259,0.01200251,0.6459351999999999,0.99156266,0.4815284000000001
0.09152898,0.005357258,1.0375204,-0.0018582516,-0.0007060406,0.030417943,0.012008765,0.64930683,0.98667616,0.48272600000000004
0.09050206,0.0044304817,1.0404148000000002,0.004503697,-0.0033659874,0.029938212000000002,0.0074023963,0.6501748,0.977723,0.46550962
0.09182075,0.0036388808,1.037748,0.009593134,-0.0035468326,0.032325786,0.003813923,0.65909475,0.9725764000000001,0.50370544
0.09009577,0.010937125,1.0674123,0.0013997025,0.005725390699999999,0.027859826,0.008905564,0.6838941,0.9086777,0.3190212
0.08789485,0.011774038,1.0852289,-0.0018704563,0.009202795,0.029218446000000002,0.0076906807,0.68536067,0.9076719000000001,0.31154299999999996
0.09180945,0.01201392,1.1003556,-0.00073449913,0.005804297,0.031669784,0.005472434,0.6870812,0.91019803,0.24783558
0.09194351,0.01133093,1.1174012,0.002375853,0.009970986,0.031521425,0.009875001,0.68596184,0.91289395,0.22000045
0.09572892,0.0051466445,1.1403195,0.0012305133,0.013656411,0.030131336,0.00919582,0.6801889,0.9180834000000001,0.14750187
0.096607104,0.0042428537,1.1516793,0.0040585123999999995,0.008822658,0.031023985,0.0061381273,0.6759821999999999,0.91918236,0.11242896
0.09530472,0.0045162886,1.1602313999999998,0.008352156999999999,0.010728398,0.031797506,0.011074687,0.67809546,0.91966146,0.10555242
0.09839715,0.001158453,1.1573737,0.0073435493,0.010205449,0.03339067,0.011640163,0.67623365,0.9188322,0.10088625
0.10458616,0.0100800805,1.153659,0.0036657394,0.00918036,0.03688651,0.013954743,0.6790556,0.9197398000000001,0.13345885
0.10581519,0.01081442,1.1594143999999997,0.0065146247,0.010347872,0.03838666,0.013722928999999998,0.68169856,0.92584574,0.12421403
0.10029511,0.00507702,1.115332,-0.00090117,0.005562405,0.02321446,0.01127504,0.69851285,0.7703424,0.40488735
0.09770622,0.007296374499999999,1.1316218,-0.0018383884,0.0051480685,0.022877513999999998,0.010490461999999999,0.69893646,0.7839064,0.39687085
0.09840676,0.0037609637,1.1552023999999999,0.005065155,0.008566751,0.021311212000000003,0.015396811000000002,0.7005170999999999,0.8026749,0.3325485
0.0977513,0.0073902793,1.173848,0.0021238294,0.004416969000000001,0.0250121,0.010426118,0.693213,0.81008047,0.29493070000000005
0.09879658,0.0048714336,1.1882607,-0.0020158364999999998,0.003011167,0.024968415,0.009820993,0.6906526999999999,0.8163914000000001,0.21517201
0.09650727,0.0011144662,1.2020756000000001,0.001990065,-0.0013612453,0.027927773,0.01490477,0.68931323,0.8280280000000001,0.21100834
0.09922183,-0.0020188264999999998,1.2194937,0.0022756604000000002,0.0025599678,0.027757527,0.013699506,0.685308,0.83550125,0.1874489
0.10076996,0.0027769167999999998,1.2283385,0.00020523457,0.0012165680000000001,0.030267473,0.012887658,0.6828058000000001,0.83911383,0.19134913
0.10089061,-0.00047662230000000005,1.2446315000000001,-0.0015234204,0.0048575276,0.027658772,0.016904622,0.6825276,0.8436136000000001,0.17569576
0.10094314,-0.00020698784,1.2522383999999998,-0.00088197674,0.0047311116999999995,0.02500737,0.011880318,0.6869261999999999,0.85341996,0.17869522
0.091356725,0.010389565,1.1654855,0.0039266427,0.0063811173,0.024080398,0.009271859,0.7020531999999999,0.9250204,0.13192208
0.097683646,0.0102064,1.1597674,0.007963214,0.008222053,0.020803368,0.0074996509999999995,0.69444776,0.927048,0.127605
0.10014207,0.011444872,1.1594802,0.006034284399999999,0.0070525286999999996,0.027126998,0.0037789317,0.6920126999999999,0.93084574,0.12573028
0.09899589,0.012478262,1.1630926000000001,0.00640544,0.004214135999999999,0.026146254,0.0011334842,0.69387627,0.9267701999999999,0.12341981
0.10727614,0.011127885,1.1684451999999999,0.011512183999999998,0.008570483,0.026117431,-0.002287791,0.69024557,0.9288758,0.124640025
0.11286931,0.011061208000000001,1.1757839,0.015344476000000001,0.0064700059999999995,0.025611766,0.0016171476999999998,0.6883275,0.9267675,0.12446731
0.11836565,0.013708801000000001,1.1792413,0.01872424,0.0034676679999999997,0.023359682000000003,-0.0077616284,0.6904425000000001,0.9282222,0.12063609
0.11566512,0.008842911,1.1867331,0.020400362,0.011142003000000001,0.030756798,-0.0035575894,0.68901867,0.92608935,0.12562676
0.11099927,0.008733389,1.1919748,0.01766548,0.0077746916000000004,0.036469497000000003,-0.00015194954,0.68801594,0.92557144,0.12038052
0.11465869,0.009773564,1.188144,0.010235572,0.0110292835,0.03958908,0.0023916320000000003,0.68788046,0.9217204999999999,0.11967288
0.091994084,0.010668818,1.2948277,-0.000110617526,0.005622126,0.032014035,0.011914957,0.7764365,0.8166776,0.24302906
0.093901254,0.0078626545,1.2851204999999999,0.0032304078,0.00454252,0.033535134,0.004819776,0.7631925,0.825225,0.24553177
0.09237277,0.0048613832000000004,1.2746848999999998,0.0046265004,0.0055649285,0.034177713,0.0037717854,0.752213,0.8366279000000001,0.24286807
0.09552764,0.00401393,1.2625978,0.0027162088,0.0074683554000000004,0.032047726,-0.00085701287,0.74107766,0.8450542,0.22790249
0.087573916,0.00028240468,1.2560941,0.00028916154,0.009086751,0.033558127,0.0003032759,0.736518,0.8530555000000001,0.21522461
0.08634574,0.0023166894,1.2480958999999998,-0.0031986996000000004,0.0091341715,0.032192387,0.0025815277,0.72572553,0.8619396,0.21822779999999997
0.08562036599999999,0.0013373629,1.2494657,-0.006290061400000001,0.013125699,0.03438326,0.0009894069999999999,0.71468997,0.86279106,0.21591642
0.09118808,0.0006572161,1.2569569999999999,-0.00567604,0.009420131,0.036005747000000005,0.0031107413,0.71171814,0.8675530999999999,0.21216269
0.086991,0.0015339023999999999,1.2514157,-0.0019521888,0.008548608000000001,0.041525546,0.0010817982,0.70402557,0.870668,0.21755649
0.086873055,0.00046424448,1.2414536,-0.0010355406,0.011280116000000001,0.045642085,-0.00021568027000000003,0.69755125,0.8798619000000001,0.17702378
0.10727560000000001,0.008183477,1.1755491000000002,-0.0002834338,0.007510674,0.027629097999999998,0.016478375,0.6940593,0.6723345000000001,0.40621892
0.10627578,0.004299588,1.1684382,-0.0041027115999999995,0.0071924715,0.023542846,0.012446328999999999,0.6894039000000001,0.6935656,0.43196416
0.10595642,0.0043840874,1.1572287,-0.0037292414,0.007981707,0.017786978000000002,0.01170172,0.67986584,0.7179109,0.4284998
0.10648479,0.0072335609999999995,1.1500626,-0.0040475107000000005,0.0053210272,0.020299926,0.015809188000000002,0.68038255,0.7398355,0.42957357
0.10587274,0.007015256,1.1435736,-0.005235715300000001,0.004558353,0.021438368,0.016223582,0.6797978,0.7655674,0.4114942
0.10076917,0.0025190809,1.1301973,-0.006110795,0.003274328,0.023326209,0.02136119,0.67889106,0.77935964,0.41902575
0.101878434,0.004419917,1.1174896,-0.0041936453999999995,0.008774023,0.022086656,0.017718883,0.6778367,0.7930885999999999,0.41687977
0.10784249,0.012330435,1.0962128999999998,-0.0020670183,0.008591023,0.021558043,0.017996583,0.6706602,0.80264664,0.39091027
0.10317422,0.013494667,1.0825753,-0.0025337725,0.0059621874,0.018770358,0.018515993,0.66903496,0.81778353,0.40730527
0.10249544,0.011229608,1.0582983,0.00229875,0.0049267886,0.024267297,0.015452926,0.6685946999999999,0.8246629000000001,0.4883826
0.1056046,0.009334505,1.1147907,0.0029046978,0.0071932357,0.032873873,0.0116285365,0.74033076,0.96752894,0.36309797
0.105788425,0.008694591,1.0889226,0.006139538000000001,0.0030942764,0.035893817,0.014539166000000001,0.72873586,0.9632627,0.33833009999999997
0.10284903,0.012253522,1.0724152,0.00029851097,0.0040865126,0.036274854,0.016237593999999998,0.7166304,0.95911735,0.36919945
0.10389494,0.014813423999999999,1.051611,5.6665e-05,0.0041536987,0.029676763,0.014040516000000001,0.7100783,0.9571913000000001,0.40495113
0.10216416,0.012187175,1.0321783000000002,0.0032363103,0.0045323186,0.028262138,0.012236823,0.7045615,0.95454913,0.4890405
0.10409115,0.012475601000000001,1.0112336,0.005211671,0.007027441999999999,0.028295657000000002,0.012601508999999999,0.7018840000000001,0.9533599,0.52166635
0.10099567,0.014008602,0.9999056000000001,0.0071840934,0.004926173,0.02633465,0.00898229,0.7020829000000001,0.94611144,0.5284479999999999
0.10217763,0.01475114,0.98475176,0.007969944,0.0056131864,0.022825442,0.010003108,0.69957846,0.9456258,0.49203378
0.100533016,0.01614706,0.9673987,0.005518001,0.0016996019000000001,0.027636042000000003,0.007841483,0.69906205,0.9418532,0.5339972
0.103569195,0.015693653000000002,0.9515039000000001,0.0068370276,0.0044492590000000005,0.025718125,0.0030338499,0.6937066,0.93893194,0.4806835
0.09223583,0.009683178,1.1967128999999999,0.0017797373,0.004559468,0.027327215,0.0117875,0.6773670999999999,0.9513768,0.15051158
