T,s,S,R3,z,Z,R2,E,N,PseudoTime
0.08902691,0.009844724000000001,0.09027868,0.020088723,0.0042389496,0.0029603578,0.011575305,1.6096895,0.07315966,0.07889134
0.09488061,0.009485411,0.08826901,0.016057448000000002,4.753413e-05,-0.0008257181599999999,0.017658926999999998,1.600837,0.070625946,0.08003632
0.09412512,0.0071421326,0.08773647,0.017675597,0.0001835044,0.000928628,0.01491105,1.5941243999999999,0.07176759,0.07872605
0.107939325,0.010104827,0.078132264,0.010778369,0.0016367905,0.010034922,0.016789653999999998,1.4540323,0.06831516,0.016111217
0.11025765,0.007461535300000001,0.079533264,0.019294356999999998,0.0019076929999999998,0.010062726,0.02083988,1.4643492,0.06522136,0.025073592000000002
0.10619387,0.009372344,0.08610068,0.012027123999999998,0.0034751903999999997,0.0074174409999999994,0.017909765,1.4748609,0.06451298,0.030990629
0.10564835,0.01304225,0.08838257,0.00915887,0.0022834637,0.0034677952,0.017378347,1.4803030000000001,0.06920302,0.03530109
0.10436179,0.01500424,0.08993619,0.00988909,-0.0025970857,0.008722165,0.015445476999999999,1.4816839,0.06707473,0.037350867
0.101805046,0.013690811,0.087005734,0.010151437,-0.005032204,0.0062136906,0.010227466999999999,1.4841696000000002,0.06605141,0.03878074
0.10332151,0.014769573999999999,0.08833662,0.01401704,-0.0008687921000000001,0.0071750623,0.017550628999999998,1.488275,0.07164884,0.04099203
0.10187049,0.017648643000000002,0.08874811,0.014493118999999999,0.0009169496000000001,0.011887851000000001,0.0153120505,1.4942799999999998,0.07513689,0.04703273
0.10052978,0.01839118,0.09260826,0.01322468,0.003968236500000001,0.009989828000000001,0.013327004,1.4929185,0.07268298,0.04524851
0.10389061,0.019774623,0.08649065,0.015009958,0.00046594339999999994,0.009685623,0.012735423999999999,1.4992325,0.07128380000000001,0.044664305
0.09936955,0.010557074,0.07756896,0.009348061,-0.0021625583,0.0157377,0.009666349,1.5463166000000002,0.061929394000000006,0.07873133
0.09717196,0.009160399999999999,0.07948517,0.008060639,0.004888335,0.018826269,0.012330131999999999,1.5398618,0.060407884,0.07742072
0.095237345,0.00844283,0.08253202,0.0046399566,0.003537942,0.01604911,0.014962798999999999,1.5400983,0.058671843,0.08223726599999999
0.09601739,0.0123962,0.080384426,0.005998791,0.004744557700000001,0.019750686,0.012320331,1.5360825,0.05722695,0.07946065
0.08998215,0.01534916,0.078613,0.006758023,0.0027208684,0.018029332,0.013639045,1.5380821000000002,0.05606814,0.07537945
0.09548701,0.015698915,0.07432471,0.005468881,0.0012047741,0.013510523,0.010401653,1.5351597,0.054060325,0.07775149
0.093922675,0.015038183,0.075747766,0.006455910400000001,0.0005287511,0.016473157,0.010227245,1.5369030000000001,0.057269137000000005,0.07845889
0.09464376,0.015620203999999999,0.069622695,0.0068124738,0.0065459823,0.018103624,0.009249697,1.5350721999999999,0.05731105400000001,0.074985385
0.09499524,0.015912542,0.067617185,0.006465613,0.0008251964,0.015507136000000001,0.012764214,1.5382048000000001,0.05606615,0.08242799
0.09224936,0.020368643,0.067644306,0.005683264,0.0013567384,0.01047406,0.015898453,1.5338145,0.059537936,0.07835285
0.09110036,0.0065589556,0.098250985,0.012266353999999998,0.004342589,0.01571483,0.013669387,1.381248,0.064574584,0.05104344
0.08541327,0.0072648553,0.09347314400000001,0.015365135,0.003973046,0.015743738,0.0143666025,1.3977453000000002,0.063722976,0.040316522
0.08351819,0.008303837,0.09099779,0.017728446000000002,0.0048901723,0.017231893,0.0136478795,1.4116228000000002,0.062544234,0.024905195
0.08482932,0.007884095,0.08367755,0.016175358,0.00835329,0.015662571,0.012217818,1.4173126,0.062687345,0.025298612
0.08398662,0.0069101164,0.08024888,0.012696971999999999,0.009702301,0.018328343,0.008979439,1.4251716,0.060939953,0.0051129009999999996
0.08826703,0.0042576566,0.08144726,0.011608091000000001,0.0074726995,0.015944839,0.0049388926000000005,1.4327553999999998,0.058606222,0.0048726920000000005
0.08886825,0.009437194,0.08184529,0.009963259,0.0034999114000000002,0.017502578,0.0037872065,1.441209,0.060054485,0.006356707
0.08264474,0.009708206,0.07755502,0.005405561999999999,0.007016645699999999,0.01188332,0.005574388,1.4527127,0.06210757,0.016546401999999998
0.08698898599999999,0.012767005,0.07768406,0.0017047757,0.008888915,0.008760569000000001,0.0021524169,1.4606056,0.06027162,0.021777892000000004
0.08475204,0.014515758,0.07719112,-0.0021404517,0.007040778,0.0079661235,-0.0004301544,1.4688008999999997,0.059627604,0.022016227000000003
0.07898753,0.009712976,0.104484595,0.011202315,0.006159346,0.01982955,0.011990813000000001,1.5386411,0.05917074,0.07761624
0.0806954,0.008126346999999999,0.10423335,0.0062177298,0.0010785304,0.021239367999999998,0.016755547,1.5367659,0.058244105,0.082524054
0.081107326,0.0038273847,0.1065021,0.0061916364000000005,0.0017867786,0.017552476,0.01657787,1.5351048,0.056684705999999994,0.076593526
0.082833536,0.007557006,0.10710526,0.007514341999999999,0.0028432215999999997,0.017139234,0.014040144,1.5373598,0.05875109,0.08628637
0.08453794,0.00905179,0.11236446,0.012469531,-0.0007939536999999999,0.019514102,0.019721895,1.5396875,0.06300366,0.087372355
0.08969176599999999,0.010881321999999999,0.11843772,0.010237886,-0.00051756494,0.02046865,0.025055563,1.5382103999999999,0.06779707,0.08646497
0.09497546400000001,0.007900097,0.12468105,0.008762426,0.0028008516,0.023149387999999996,0.025637127000000003,1.5365144,0.07401643,0.09023657
0.0941183,0.014167126,0.1224116,0.012277028,0.004293991,0.020622697,0.023098562000000003,1.5372456,0.07807276,0.09130590400000001
0.09019622,0.012432862,0.12512676,0.014734038,0.005886699499999999,0.021138959,0.023451451,1.5300034,0.07958998,0.091753006
0.08617537,0.013156046000000001,0.123493694,0.015049367,0.0068875356,0.017775713999999998,0.020426748,1.5269071,0.08266919,0.08898226
0.094702475,0.003903872,0.07405876,0.015354033999999999,0.0029219796,0.013338046000000001,0.012109673,1.3559864,0.07046387,0.123173974
0.09292237,0.0049891192,0.07275909,0.011905194,0.008206157,0.018123299,0.011283952,1.3763105,0.063576795,0.068929136
0.09826397,-0.0004943662000000001,0.06996872,0.011100506999999999,0.006125080400000001,0.019751327,0.009621985999999999,1.39696,0.06445591,0.034367595
0.099612996,0.0017447501,0.071297295,0.01166791,0.006406693299999999,0.017991174,0.011943994,1.4090403,0.058919585999999996,0.022971125
0.09928381,0.0058918237,0.06670932,0.01101612,6.6258224e-05,0.018698597,0.014961701,1.4216708,0.061272368,0.012424298
0.09460836,0.0046732407,0.069962904,0.014579368999999998,0.005666442,0.01908815,0.010364611,1.43267,0.0631493,0.0013021606
0.093541205,0.0035825348,0.068948135,0.010971601999999999,0.010392104000000001,0.019820023,0.011897531000000001,1.4422038000000001,0.06313114,0.0048774867
0.09588012,0.0012832753999999999,0.07396613,0.012325221,0.009921995,0.01603511,0.01141155,1.4601966,0.058366045,0.019939715
0.09667455,-0.0004982083,0.07707725,0.010407409,0.009899843,0.014273224,0.013208771999999999,1.469567,0.05241792,0.028647797000000003
0.10157299,0.0016399882,0.07636039,0.009046166999999999,0.009508916999999999,0.012742186,0.01331061,1.4804412,0.051138535,0.038420033
0.10434128,0.009175193,0.08835948,0.011853276000000001,0.0013937164,0.013022603999999998,0.017844545,1.6843717,0.050875902,0.080970414
0.09957001,0.008632763,0.08595226,0.011464356,0.004116092,0.015994918,0.020577507,1.6703782,0.051944915,0.07727137
0.105705276,0.008574861,0.08635221400000001,0.011822238,0.0022598347,0.010431075,0.021299876000000002,1.6537042000000002,0.05386294,0.07863814400000001
0.10943089,0.0040302505,0.085078835,0.013642035,0.0035286671,0.009346316,0.018216313999999997,1.6397568999999999,0.058275416,0.070615254
0.111323185,0.0050270385,0.08296382,0.01224409,0.0021164392,0.009443428,0.012065055,1.630023,0.05868798,0.07490138
0.11544849,0.005442605,0.08147349,0.017912894,0.0026965229999999997,0.012362911,0.010158295,1.6186206,0.062581845,0.07280366
0.109612785,0.009585519,0.08176006,0.017642353,0.0034486542,0.014165785,0.0145071875,1.6127886,0.06365599999999999,0.07896468
0.105681814,0.013741022,0.07756346,0.019697102,0.003184401,0.018489663,0.016709117,1.6112473,0.061871294,0.07460512
0.10500198,0.010495164,0.07557409,0.016747935,0.00022212016,0.02258483,0.01905042,1.6058807,0.061825002999999996,0.08019052
0.105446115,0.015261938999999999,0.06842632,0.020890769,-0.004517999,0.02305262,0.01957106,1.5988313,0.060107823,0.0772636
0.116396606,0.0075933680000000005,0.0772918,0.011519436000000001,0.004975271,0.015521227,0.014959863,1.5151379999999999,0.06248982,0.06470022
0.11175423,0.010597275,0.07535716,0.012992043,0.0051056541999999995,0.01651392,0.015444923999999999,1.5216953000000002,0.06280262,0.07182663
0.11312271,0.01197035,0.075775735,0.014984688000000001,0.006658035,0.013791903999999999,0.01623436,1.5246923000000001,0.059199682999999996,0.07003640400000001
0.11025627,0.012140632,0.07437157,0.01669139,0.007028596999999999,0.015500183,0.020173306000000002,1.5224063,0.054749142,0.0727135
0.111376785,0.014180658,0.07463386,0.023548508,0.0067827087,0.016556842,0.027771566,1.524753,0.056971166,0.07859004
0.10948936,0.018532688000000002,0.07139989999999999,0.024933226,0.011264298,0.016332341,0.022968149,1.5290952,0.056735728,0.08261854
0.10935530000000002,0.018416282,0.07034872,0.021599608,0.016056543,0.014648103999999999,0.02223233,1.5308515,0.05333873,0.081284925
0.11118828,0.01933365,0.06983929,0.015891809,0.012834267,0.01574807,0.025107427,1.5337254999999999,0.04959787400000001,0.08468224
0.10382860000000001,0.018961092,0.06689704,0.016132459,0.011811196000000001,0.014679908,0.019002842,1.5426207,0.04669679,0.08584402
0.10598714,0.020239614,0.069335155,0.015710566000000002,0.011556816999999999,0.02457337,0.01631678,1.5505635,0.044466835,0.088018246
0.10128566,0.006280750999999999,0.1000987,0.008672681,0.003650951,0.018817922,0.010538835,1.5278866000000002,0.062685475,0.07134497
0.09941472,0.0049934937,0.09909147,0.009775902,0.0052551217,0.01773485,0.014060041,1.5293181999999998,0.0570184,0.078244306
0.10228883,0.0033893606,0.10254857,0.00739778,0.0049434523,0.01524366,0.011123234,1.5313483,0.057429876,0.07590255
0.10180855,0.0034751145000000002,0.09878723,0.010257467,0.0071924680000000005,0.010495069,0.013543701000000002,1.5330781,0.053271327,0.07874823
0.10253573,0.0038840416999999998,0.09632843,0.009965445,0.007458944300000001,0.016264066,0.015645321,1.5329816,0.048577305,0.07832491
0.101632506,0.0027770090000000004,0.09517185,0.010388705,0.0036803703,0.0155049,0.021476027999999998,1.5356107,0.048068788,0.08114555
0.10141296,-0.0004621871,0.09443539999999999,0.013941028000000001,9.09216e-05,0.019804297,0.02385797,1.5298934,0.049106535,0.07645723
0.09720317,0.0020379918,0.09432943,0.010722216000000001,0.00040597002999999995,0.02167839,0.018127011000000002,1.534041,0.0462535,0.080374815
0.095228806,0.0014647542,0.09743405,0.006386458,0.0022149332999999998,0.01905736,0.018592758,1.538435,0.051008057,0.08319518
0.09057738,0.008025111,0.09485574,0.0060371063,-0.00863987,0.017245889,0.0153940525,1.5359409,0.05196697,0.07508801
0.08982898,0.008330859,0.08672822,0.010675648000000001,0.0033848997999999996,0.016074736000000003,0.011312164,1.4495453,0.06371781,0.010732316
0.08552257,0.015074381999999999,0.08554011,0.008713707,0.0013694033999999999,0.01360808,0.011711596999999999,1.4584057,0.06678962,0.015718188
0.08487044,0.009726285999999999,0.09531655,0.009680346,0.0039874970000000004,0.01445233,0.014366843999999998,1.4581239,0.07050976,0.016545424
0.09102766,0.00838085,0.09610453,0.011132046000000001,0.0030383081,0.017070742,0.016421841,1.4620773999999999,0.06895773,0.017508764
0.0978578,0.009783446999999999,0.0973765,0.009640938,0.007239044,0.017767612,0.017585034,1.4687834,0.06780772,0.021214102999999998
0.09736573,0.010929346999999999,0.09405674,0.009565388000000001,0.004359936,0.016509061999999998,0.013916941,1.4800464,0.068450846,0.032395784
0.10161212,0.012266881,0.09519246,0.008979806,-0.00055915467,0.01979469,0.009550191,1.4841001,0.06549962599999999,0.032578357
0.09525374,0.008977365,0.09518264,0.007566204799999999,-0.002857238,0.018264463,0.009377623,1.4871728000000002,0.062919766,0.035600375
0.09365194,0.009271339,0.09854903,0.014188766499999998,4.839435e-06,0.01953397,0.008928084000000001,1.4908878,0.06074688599999999,0.035278123
0.09447239,0.00958499,0.09771354,0.0137185855,-0.0011971915,0.014598173999999998,0.007014649499999999,1.4898312,0.06214831,0.036628246
0.09894717,0.014272128,0.095121734,0.004873828,-0.0008178422,0.006309084,0.012314547,1.492836,0.05990031,0.03849302
0.08891488,0.010623975,0.08660853,0.0097911265,0.0042822864,0.014928283999999998,0.010042566999999999,1.7277278999999999,0.06833154,0.14362884
0.09726906,0.009659883000000001,0.08236829,0.004718797,0.0004967533,0.009241712,0.011610875,1.7109855,0.07383593,0.105066806
0.09548777,0.005166632,0.08215274,0.00613015,0.00017271293000000002,0.011325813999999998,0.016391808,1.6905863999999997,0.06667641,0.090386145
0.09812681,0.010824294,0.08581144,0.0024133874,0.0029222695,0.006779445,0.020317085,1.6816400000000002,0.07073687,0.083794385
0.096382804,0.011728869,0.08168681,0.005885866500000001,0.0018166170000000002,0.012873366,0.019438988,1.6678727999999998,0.06575678,0.08021700400000001
0.094688825,0.017502898,0.08612133,0.01090274,0.004285595,0.019586705,0.01936129,1.6596935000000002,0.06554197,0.07622109
0.093028545,0.01801575,0.08183185,0.0029140725,0.00553062,0.014986143,0.019191908,1.6544121999999999,0.06333669,0.07838791
0.099432975,0.017726393,0.07709254,0.0063206586,0.005899849,0.017348155,0.013084261000000002,1.6475563000000002,0.061364684,0.076079704
0.10109235,0.018171627,0.079718515,0.009692237,0.0021543044,0.014177579,0.01503483,1.6331766,0.06408016,0.07424268
0.0982823,0.01773943,0.07612163599999999,0.010341592,0.0008736349000000001,0.018087823,0.017192918999999997,1.6229703000000002,0.061349355,0.07655467
0.096643135,0.0071264203,0.091081485,0.013497153000000001,-0.0028009396000000003,0.021747908,0.0061465222,1.5874876,0.05445809,0.07827104
0.1001044,0.004030085,0.08762528,0.011624072,-0.0026002742999999997,0.02714952,0.010356299999999999,1.5785614,0.050375252999999995,0.083278626
0.09713725,0.00873157,0.08828035,0.010372346999999999,-0.006640297,0.022805031,0.012325111000000001,1.5801306,0.04792447,0.081124
0.09367445,0.0056315716,0.090187654,0.013138146000000002,-0.007972202,0.020986885,0.013738055,1.5712178999999997,0.05226491,0.08229439
0.09572599,0.007479647,0.08642478,0.012403443,-0.012259256999999999,0.019129613,0.013265394,1.5708526000000003,0.056150245999999994,0.07790939
0.10022434,0.01608679,0.08716468,0.009074244,-0.016556734,0.012195685,0.01468382,1.5630386,0.05944138,0.08632082
0.10077724,0.019332903000000002,0.07959823,0.007977345,-0.018235296,0.009567144,0.018559402,1.5629879999999998,0.056493655,0.087675005
0.10078625,0.017442398,0.07607654,0.005534428599999999,-0.018137055,0.007522694,0.019003456000000002,1.5610571000000002,0.058091033,0.085822016
0.09317177,0.014410511,0.081323884,0.00758848,-0.013649508000000001,0.011316098,0.018159103,1.5566962,0.0578182,0.086083665
0.10120049,0.016630502,0.0799289,0.0069601475,-0.009216472,0.015832448,0.018063311999999998,1.5536879,0.055942557999999996,0.07921904
0.09290404599999999,0.0038611644,0.0893877,0.014137646,0.0039007538,0.013370798,0.009199615999999999,1.7155411,0.052811924,0.10783641
0.09535023599999999,0.00025483014,0.09018657,0.015827695,0.0025517165,0.015930226000000002,0.009732524000000001,1.7006990000000002,0.052583187999999996,0.0893915
0.09633855,-0.0015086913,0.08690311,0.016986227,0.0056148665,0.020025045,0.0046317996,1.6804976000000003,0.050493944000000006,0.07838335
0.10241332,0.0020192075,0.08699444,0.015937977,0.008270557,0.020172946,0.0027941698,1.6647433999999997,0.053300377,0.07171239
0.09990538,0.0009495261500000001,0.09067847,0.016416041,0.008211165999999999,0.01876699,0.0054252273,1.6539933999999998,0.05429093,0.07949826
0.09480338,0.0042289775,0.09155477,0.016770408,0.0041847574,0.015787635,0.0073638614,1.6470468,0.053088765999999996,0.07574161
0.09443480000000001,0.0024389526999999997,0.09117591,0.01319004,-0.0020149003,0.010555143999999999,0.006180522,1.6342776,0.05012305,0.073507056
0.095522,0.0011070261,0.08787795,0.017307514,-0.005465416999999999,0.013506283000000001,0.0051762057,1.6235731000000002,0.05015851599999999,0.077468306
0.08925155,0.0031367908000000003,0.08392016599999999,0.023461716,-0.0067893164,0.013566746000000001,0.0019165038,1.6135133999999998,0.05243066,0.07811539599999999
0.088265605,0.0009902272,0.08656313,0.025777671000000002,-0.0036599042,0.010791823,-0.0013446079000000001,1.6013986,0.05359629,0.07884807
0.1066922,0.005841916,0.08713105,0.008401937,0.0030418427,0.016270103,0.0142483255,1.912634,0.061599277,inf
0.1053779,0.0035328203999999996,0.092132315,0.011673731000000001,0.0007429136999999999,0.018703772,0.014986953999999999,1.8741493000000002,0.06298216,0.4731223
0.107357,0.0051610186,0.09339791,0.011582371999999999,0.00014387898000000002,0.017554136,0.015963955,1.8372252,0.06081168,0.51014173
0.10416346,0.0052924085999999995,0.09448936,0.013875798,-0.00044338160000000006,0.018332459,0.015369706,1.8047715,0.061716422,0.30141634
0.10277523,0.006959572,0.09911262,0.013855825,-0.0007734517599999999,0.01957044,0.012364992,1.7755542000000002,0.06104736400000001,0.26719615
0.10331228,0.0048072482,0.100878455,0.013720908,-0.0049916890000000005,0.016003368,0.013644887,1.7558686999999997,0.05474758,0.23140863
0.10385936,0.00788285,0.10281731,0.011828411,-0.0071379887,0.015593662,0.015344773,1.7352984,0.057033807,0.1640193
0.1015408,0.010167398000000001,0.10318013,0.009675999000000001,-0.009518483000000001,0.014122082,0.017892066,1.7124834999999998,0.060230173,0.118173555
0.105117396,0.008831913,0.10539184,0.012196661999999999,-0.0017566910000000001,0.013526445,0.020622829,1.6953685,0.06672839,0.08236867
0.10203353,0.009585206,0.107641414,0.009735231,-0.00869272,0.014013501000000001,0.024336629,1.6749995,0.06270303599999999,0.08285678
0.095808,0.011278036000000002,0.08048048,0.012791002,0.0020173206,0.020131249,0.010634062,1.6492168999999999,0.060659665999999994,0.07462208
0.09822938,0.01610927,0.081027016,0.018714197,0.010626891999999999,0.019494772,0.015332995,1.636426,0.060420062000000004,0.07612285
0.09512432,0.012733059,0.08033686,0.011016903,0.010416521,0.023370067,0.008382313,1.6287836000000002,0.061804757,0.07736401
0.09204771,0.012772113,0.0793013,0.00856399,0.0077231354,0.021618439,0.011751633000000001,1.6209083999999998,0.06095757,0.073146865
0.09173768,0.01464503,0.08161738,0.009476398,0.005938344599999999,0.024380408,0.010118522,1.6134066999999999,0.059904072,0.07892307
0.09361003,0.015432777,0.08021339999999999,0.013857373999999999,0.0058047045,0.020694941,0.011073416,1.6085942,0.059277832999999995,0.078839116
0.0948787,0.017246496,0.07732312400000001,0.011091684,0.0055694776,0.021536283,0.00851718,1.5961521,0.05890651,0.07568642
0.09988860000000001,0.016147785,0.07321066400000001,0.011728596,0.008922425,0.018639976000000003,0.0038692483,1.5854409999999999,0.06158189,0.07914121
0.100252256,0.014501752,0.07538316,0.009774698,0.005363491999999999,0.01682351,0.009553842,1.5846391000000002,0.058783952,0.08476256
0.10642763,0.014106901000000002,0.07943430000000001,0.00981703,0.008238054,0.019007133,0.00936383,1.5731826,0.06219053,0.080280036
0.09283376,0.0063846219999999995,0.09637876599999999,0.008383827,0.0062996964,0.013408855,0.0121825645,1.4110903000000001,0.05954393,0.02565005
0.09233982,0.008526774,0.095498145,0.008335472,0.007165943,0.005802435,0.0075893938,1.42351,0.056303654,0.012521583999999999
0.091936104,0.009452374,0.093953356,0.0046926755,0.006977185,0.010307998,0.010191677,1.4359473,0.05426956,0.008570948
0.08953139,0.0085417,0.09048365,0.008622675,0.0047223615,0.008738173,0.01144407,1.4436963,0.059633967,0.010277715
0.090959474,0.01049191,0.09286021400000001,0.006710151,0.005066632,0.0096377265,0.013217953999999999,1.4475777,0.053359475,0.015010476000000002
0.093379796,0.010173752,0.09072628,0.0065267934,0.0073144753000000005,0.014496386000000002,0.012791752,1.454159,0.057406772,0.012335616
0.08945201,0.0052252538,0.08542597,0.010875448000000001,0.0025836548,0.017659564,0.011025838999999999,1.4587219,0.056873433,0.020417055
0.093912,0.007284545,0.08612209,0.0115749445,0.013765662,0.017888745,0.008711552,1.463935,0.062933095,0.023824602
0.08859721599999999,0.007708171,0.08235846,0.011489718999999999,0.014624646000000002,0.018613203999999998,0.011570501,1.4674331,0.06252031,0.026455318999999998
0.086420074,0.006929350999999999,0.083749555,0.008248325,0.013141489,0.018557224,0.008092124000000001,1.4716479,0.0636161,0.026320127999999998
0.11207379,0.005803084,0.09188927,0.013445536000000001,0.0011444486,0.01832661,0.016498893,1.7401391,0.06914385,0.17686586
0.11184597,0.0020885498,0.092151865,0.012295705,0.0068905326,0.016081551,0.020347085,1.7212467,0.06891291599999999,0.120519474
0.10855077,2.9862134e-05,0.0889759,0.019121934,0.01001808,0.011616811000000001,0.023352097999999998,1.6983148000000001,0.0688119,0.0922332
0.10538041,0.004538262,0.090780504,0.01729368,0.005881916700000001,0.010796636,0.023370883999999998,1.6806724999999998,0.06605591,0.08565894
0.10951786,0.0036051409999999996,0.08956241599999999,0.019287564,0.006159085,0.012496265,0.022004046,1.6687381999999997,0.07068607,0.08084273
0.10715991,0.0045471536,0.085582964,0.017100753,0.0028792946000000003,0.018076444,0.020759592,1.6599536,0.06972482,0.08359954
0.10073597,-0.0023313032,0.08731858,0.016095504,0.0041077444,0.025896727999999997,0.01610601,1.6499622,0.06945167,0.07390054
0.10316443,0.0025823025,0.08749726,0.017423172,0.007191625,0.022854502999999998,0.015475214,1.6418508,0.0652979,0.07670919
0.10169783,0.0062872632,0.08689548,0.02097409,0.0048831790000000005,0.01760565,0.017809533,1.631493,0.06775859,0.07538587599999999
0.10397874,0.0058404724,0.08135142,0.021641297,0.0028448333000000003,0.013384783,0.020765524,1.6236906,0.069979794,0.07327197
0.10397863,0.008421235,0.07355645,0.015129585,0.004122418,0.015712578,0.010823138999999999,1.4509094,0.05818339,0.016064892
0.11002651,0.010714718,0.07518699,0.013380912,0.0004120574,0.016604281999999998,0.012860838999999999,1.4619445,0.054959677,0.019936277
0.11180501400000001,0.01137003,0.076263785,0.010953428000000001,0.00033643525000000003,0.020489477,0.01074992,1.4710604,0.056481622,0.031080548
0.110382415,0.011990133,0.074286275,0.015869169,-0.0029836283,0.016253447,0.009951162,1.4768633,0.055620857,0.033182036
0.116830066,0.013709128999999999,0.07287549,0.013297630500000001,-0.0037311834999999996,0.015097003999999999,0.009588048,1.486222,0.056859013,0.035237756
0.11855157,0.018023603,0.07247172,0.014130371000000001,-0.007600919,0.014286691,0.015022826000000001,1.4951860000000001,0.055483382000000005,0.038866326
0.11417128,0.013665786999999999,0.074300885,0.015591196000000002,-0.008123073,0.012986322,0.020698466999999998,1.4958122,0.056419816,0.038199786
0.11435294,0.018237568,0.07500383,0.018001232,-0.008560014,0.015315916,0.017085173999999998,1.496275,0.05617080000000001,0.040794704
0.11047474,0.022824515,0.07845714,0.013916044499999999,-0.008517192,0.013031851,0.01566478,1.5011997,0.060789275999999996,0.041326287999999996
0.11492363,0.025431031,0.07973361,0.016434792,-0.009719753000000001,0.01754086,0.017768804,1.5024747999999999,0.062187295,0.039786246000000004
0.10455941,0.00963534,0.080582105,0.011855013999999999,0.0031950662,0.017791571000000003,0.010369568000000001,1.4535058,0.052360322,0.016481165
0.104866184,0.008244580999999999,0.07705751,0.015052977,0.0038119673,0.018419752,0.007966299999999999,1.4607244,0.05140301,0.019641688
0.1091372,0.009221905,0.07789828,0.013496483,0.0048518884000000005,0.022582596,0.00796959,1.4708153,0.04762503,0.02665224
0.10558379999999999,0.013515903000000001,0.07161795,0.015802696,0.00797981,0.021880293,0.004889376,1.482505,0.04918630400000001,0.04131467
0.10281804,0.015831454,0.069667935,0.015330393999999999,0.0073292083,0.022351611,0.0062353745999999995,1.4927153999999998,0.045960724,0.04442064
0.10374569999999998,0.014584245,0.07239469,0.015294515,0.0063108290000000004,0.02292425,0.0028124389000000003,1.4994954,0.040054757,0.04796013
0.103233285,0.0151710715,0.07356634,0.014368176000000002,0.0048841503,0.023395383999999998,0.0065485127,1.5080038,0.037104256,0.053859412999999995
0.10408949,0.012231658999999999,0.07151917,0.017502911,0.012925947,0.019688895,0.009649218000000001,1.5138018,0.040920205,0.05885541
0.10324416,0.009296133,0.07227306,0.015670313,0.013194581499999998,0.018750098,0.008909984000000001,1.5160677,0.040046144,0.061858866
0.100017995,0.015803674,0.07418398,0.010529091,0.012808833,0.016650032,0.008810244,1.5238256000000001,0.039915882,0.06198367
0.09451957,0.009360304,0.08213504,0.011782311,0.0032504065999999997,0.018250072,0.011676437,1.6233034,0.046696067,0.07624296
0.09556237,0.009672472,0.08081821,0.0118597215,0.0035239812,0.014610658,0.009373902,1.6108987,0.047729652000000004,0.07811686
0.098195635,0.0054027075,0.08430449,0.01343529,0.003068823,0.013255117,0.0122882705,1.6109194,0.045130305,0.07819073
0.09876819,0.0038585202000000003,0.08555748,0.011923302,0.006543833000000001,0.013000322,0.011681607,1.6046367,0.050424047,0.07764359
