,x_g2,x_g3,x_g4,x_g1,x_g5,x_g6,x_g7,x_g8
42,-1.850757,-0.073662475,-0.86875725,-0.36499822,-1.112535,1.2114829,1.3396994,0.18398827
43,-2.1730416,-0.6088711,0.009565407,-1.7633721,-0.09356263,1.2002242,1.335207,0.25619924
45,-0.5738052,-1.977237,0.2893048,-0.95425296,-0.7028157,1.2318431,1.2433642,0.3834972
49,-2.1357582,-1.5608585,-0.7308131,-0.32282066,0.11161668,1.1688449,1.1846427,0.5773291
56,-0.7293147,-0.31084904,-0.945049,-0.54934734,-0.861701,1.1992472,1.3769473,0.11693492
60,0.8974751,0.9538198,-1.4063929,1.0382982,-0.562538,1.02481,-0.5018616,-0.11083148
62,-1.2259134,-1.4541105,-0.6777693,-0.85672295,-0.40095836,1.1459559,1.3671756,0.29740086
63,-1.5413764,-1.2724452,-1.6318814,-0.64055765,-1.6093372,1.194791,1.3272635,0.30962673
64,-0.50552756,-1.0211118,0.45910215,-1.5022972,-1.1518482,1.2332922,1.3198514,0.20354891
65,0.0467205,-0.52592266,0.5919886,-0.007730927,0.0038132053,1.1427902,1.3189845,0.26848784
68,-0.7965505,-2.114096,-0.63749963,-1.0830926,-0.337742,1.2858171,1.2531036,0.25536373
70,-1.7354957,-0.752641,0.9160491,-0.51405495,-0.5169261,1.0213522,1.3364867,0.4800741
71,-2.0390527,-1.66834,-0.067032084,-1.2871989,-0.9484842,1.296166,1.2699114,0.19838114
72,-1.7775668,1.0503734,0.31645074,-0.9402943,0.2748496,1.1161014,1.1769415,0.049217127
77,0.9368415,1.0529557,-1.3652993,0.72575265,-0.6241525,0.95147675,0.58481276,-0.0058018034
79,0.99410003,0.99217486,0.20685779,-0.64422643,-0.78045326,1.0523089,0.9067173,-0.11077268
80,-1.0115596,-1.4834346,0.34034458,-1.1087354,-0.71765107,1.2666808,1.2977476,0.19335394
81,-0.5024444,-1.7970971,-1.3429093,0.20827875,0.023184014,1.0362809,1.255856,0.59216934
83,0.99464357,1.0239265,-0.361458,-1.5842272,-1.1911883,0.9927909,1.0146097,-0.18963766
86,-0.69145167,-1.260571,-0.08659899,-0.2399186,-1.2308576,1.192503,1.2926238,0.35977316
89,0.90179217,0.8408343,-0.106639795,0.33369675,-0.5119648,1.0823871,1.0942951,-0.1701031
92,0.89630705,1.0402595,-1.2319741,1.0559721,-1.4779851,0.9741991,-1.4501948,-0.21391693
93,0.94607556,1.007306,-0.7822753,0.6663698,-0.58918244,0.9760919,0.49884203,0.1077178
94,-1.4497427,1.0082781,-1.022765,-1.1360905,-0.59552073,1.0565377,1.3066268,-0.030318469
97,-0.3603109,-0.8758661,0.7708891,-0.28485304,-1.6111217,0.49531534,1.4372711,0.5564467
99,-1.3462737,0.15389365,0.028175581,-0.34658927,-0.85025805,1.2092966,1.325926,0.17760128
103,1.0236826,1.0841944,-1.5282118,-0.47871417,-1.6781421,1.0079999,0.63468736,-0.029101897
104,-0.44419736,0.71270543,-0.5492662,-0.825888,-0.68859994,1.133313,1.1415737,0.46222162
105,0.28713855,-1.3527249,-0.82497746,-0.9992604,0.43558428,1.2291725,1.3147877,0.085442856
106,-0.65119225,-0.9710888,-0.31678906,-0.62705284,-1.3531814,1.1657156,1.3200952,0.36303386
107,0.99566394,1.0398228,-0.680627,0.7200871,0.27356723,0.99344796,-0.98303765,0.0008022547
109,0.87060726,0.9405393,-0.14267182,-1.4308752,0.34664825,1.113803,1.093431,-0.25420043
114,0.5916508,1.0620794,-0.5620984,1.027579,-0.5465652,1.0487909,-0.38964048,0.022882681
115,-1.1638924,-0.22938241,0.58394337,-0.44887966,-0.30512646,1.1963711,1.2361531,0.42060265
116,0.0143249845,-1.4320835,0.18248907,-0.5499596,-1.4123408,1.2419083,1.2503204,0.30032915
117,-0.29315776,0.96724385,-0.9722483,-0.25355434,-1.3327162,1.0410473,1.3130798,-0.010182258
118,-1.4274955,0.7623937,-1.0428903,-1.941569,-0.43911892,1.1133974,1.3121663,0.16634578
120,-1.4097344,-0.6661538,-0.22962157,-1.4068481,-0.18373658,0.22536172,1.3501592,0.81605214
124,-0.7919619,0.8853053,-0.6437308,-1.5225911,0.051162194,1.1638707,1.2205548,0.13206427
126,0.6287266,1.0998094,0.11648538,-0.5182961,-0.39627597,1.0177094,1.1054871,-0.050216846
130,-0.5417175,0.36820403,0.1322409,0.2519388,-1.1973591,0.22737825,1.3017884,0.7613011
134,-1.0752499,-1.8419592,-0.81723285,-1.6130044,0.492397,1.2383404,1.2759585,0.28937644
136,-1.3357888,-1.0511807,0.06067545,-0.07469746,-1.5493908,1.2235539,1.2882478,0.29863247
138,-2.0298529,-1.6502175,-0.4421937,0.105235845,0.13832821,1.2085567,1.2535436,0.37304494
141,0.21884696,1.0893407,-0.27986997,-0.9601759,-1.3887748,1.0357935,1.1503233,0.10531294
142,0.99463004,0.784298,-0.9015896,0.97609293,-0.9443177,1.0893776,-0.65910375,-0.07291439
148,0.9206344,0.9526051,-0.15367799,0.95002455,-0.6433276,1.035392,-1.0927784,-0.0087733865
150,-1.1774919,-0.73311913,-0.103461824,-1.2731106,0.54620194,1.1312426,1.2728807,0.47264117
151,0.6374626,1.0243618,-1.0339717,0.19206809,-1.2482052,1.0868841,0.95147324,0.14193875
152,-1.191683,-0.74014634,0.017186303,-0.2159344,-1.4342957,1.2185827,1.2838712,0.3241469
154,-1.8890342,-1.4351044,-0.041214496,-0.9858685,-0.4446974,1.1683586,1.3084999,0.39549848
157,0.06847237,-1.0349187,-0.93154913,0.79924613,0.0023668224,1.2749493,0.49595523,0.54437643
158,0.8690298,1.0230217,-0.89295214,0.9617116,-0.5966964,1.0077759,0.3162588,-0.1152915
160,-0.65442425,-1.1055518,-0.32651585,-0.78683716,-1.2539021,1.2472482,1.319436,0.19267227
161,-0.48661762,-1.9116219,-0.3334231,-0.9518916,-0.76807207,1.1614373,1.254621,0.4970849
163,0.73497295,1.0300903,0.22013856,-0.3374402,-0.22808923,0.92436373,1.1179328,0.09949134
164,-1.0370005,0.12468372,-0.39743388,-0.6641296,-0.8039599,1.1876645,1.2571474,0.39609084
165,-0.6229809,1.1359552,0.3708843,-0.679572,-0.61746943,1.167849,1.1449611,-0.22051613
167,-0.6556522,-0.88058335,0.53939515,-1.5849587,0.632729,0.41873997,1.2111828,0.90786266
170,-0.7124413,-0.43219864,0.026908284,-0.5274942,-0.7192065,-1.207159,1.435211,0.6959069
174,-1.5912709,-0.020291349,0.02383905,-0.812128,0.07347292,1.232262,1.2968825,0.22387521
178,-1.446335,-1.4846143,-0.88625187,0.16321823,-0.09567619,1.2248665,1.3097447,0.21550332
179,0.48683238,0.9659997,-1.0044327,-0.2329941,-0.5829887,1.1032964,1.1760587,0.0047017387
181,-0.881285,-0.8137372,0.10348127,-1.0630968,-1.5913922,1.2530521,1.216704,0.39377618
184,0.052771304,-0.6173416,0.32992628,-1.1843778,-0.6826376,1.0588576,1.2126261,0.63000596
191,0.029490974,0.7343377,0.5763452,0.11768553,-0.23334138,-0.50680614,1.0151516,0.9270095
192,0.8321168,1.0002118,-1.2914133,-1.4676937,-0.10755384,1.0632159,1.0875642,-0.11243486
193,0.971194,1.0041019,0.45355034,0.16145983,-0.86438507,1.111176,0.7409885,-0.15087755
196,-0.51634544,-0.7820312,0.36852044,-1.0662521,-1.3983315,1.2148596,1.3032624,0.2872112
198,-1.034843,-1.7913517,-0.8597222,-0.5539175,-0.40486237,1.2400773,1.2303935,0.40360513
202,-1.0103008,-1.8986104,-0.5823427,-0.92344815,-0.69394535,1.3615559,1.213565,0.10419451
203,-1.6071374,-0.12242017,0.763324,-1.4281096,-1.0625416,1.1727238,1.351766,0.21029575
205,-1.5562503,-0.16654472,0.9699313,-2.0184052,0.1030087,1.1934248,1.2479233,0.36777815
206,-2.049654,-1.0632657,0.071510226,-1.7863357,0.28003624,1.2827005,1.2305856,0.284557
207,-0.80914366,-0.74942493,-0.20743808,-1.9181663,0.30309635,0.7740583,1.430728,0.4948365
210,0.91065633,0.9787286,-0.71288115,0.48565182,-0.90929186,1.0429215,0.9693005,-0.16168347
215,0.84698,0.9566523,-0.5975919,1.0967366,-1.3360701,1.0960088,-0.09461187,-0.3859058
216,1.0292982,0.9501588,-0.56493706,1.0195541,-0.2867289,0.8907762,-0.7837689,-0.11987221
217,0.90309864,0.90857697,-0.7478245,1.0977397,-0.15856019,1.0115381,-1.0351592,-0.15408388
220,0.95392114,0.9118082,0.05219537,0.51307297,-0.1544022,0.99261516,0.8658126,0.057892717
223,-0.8954982,1.0093775,0.31869334,-0.7829406,-1.062422,1.232518,1.1263155,-0.048875168
226,-0.60530436,-1.2358493,0.3038572,-1.3901713,-0.31439242,1.2026887,1.3121746,0.2993451
227,-0.8075491,-1.0278809,0.10492108,-1.2975392,-0.23167315,1.2620937,1.2635549,0.28000903
229,-1.3608006,-1.6487168,0.2562065,-1.4314581,-0.050021432,1.2675399,1.2235321,0.3462954
230,-0.7429778,-0.54435605,0.48773447,-0.9334777,-1.0908356,1.2582675,1.2451278,0.30543503
234,-1.379501,0.75087464,0.053394534,-0.66003996,0.30109525,1.1650288,1.277429,0.10763557
240,-0.682259,1.0291758,-0.9843528,-0.8860218,-0.6022342,1.146454,1.1232258,0.16227388
242,-0.7955608,-0.6702776,-0.9770573,-0.49059877,0.09882552,1.3220292,1.2252204,0.17280395
245,-1.1311164,-0.14538093,-0.22380452,-0.3663496,-0.82181746,1.2189693,1.2796417,0.31294134
247,0.9975446,1.0000349,-0.08503624,0.06922308,-0.36060473,0.995801,0.89794916,-0.06851007
251,-1.5087981,-1.2359557,-1.1940144,-1.0347936,-1.1086006,1.1708397,1.2845412,0.4475299
252,0.95618737,1.0200965,-0.9018396,-0.08446257,-0.35066423,1.0207092,1.1078141,-0.43502358
255,-1.2915165,-0.8850253,-0.781443,-1.2802806,-0.33018073,1.1488644,0.8638983,0.852445
257,-1.0534674,0.9286761,0.4994207,-0.96685857,-0.96322554,-0.044410024,1.3389125,0.5342469
259,-0.88418394,-0.7744711,-0.05866936,-0.35584393,-1.2799993,1.2078328,1.3375129,0.22481681
261,0.8648179,0.98730177,-1.112649,0.2173385,0.18351005,1.1099845,0.9330606,-0.124146126
270,-1.2575954,0.6646683,-0.062238887,-0.11701308,-0.7061629,1.0654505,1.2535763,0.4023638
271,0.99618393,0.9173748,-0.9390671,1.0553278,-0.59503883,0.96631724,-0.57366663,-0.17987989
272,0.87768304,0.90738875,-0.038598906,0.55524397,0.16250284,1.1081201,0.87536824,-0.080376066
275,-1.156477,-0.28217202,0.66107374,-1.433004,-1.5096097,1.202664,1.2642821,0.37430483
281,-0.37055123,1.0585152,0.70381165,-0.54339874,-0.8757354,1.1073327,1.1870121,-0.007922404
286,0.07180913,-0.9034423,-0.57171667,-1.0895189,-0.11630881,1.2456092,1.3075433,0.15129644
287,-0.70309454,-1.8961489,-0.47351575,-1.3421044,-0.16381729,1.2905686,1.1855805,0.36148396
288,-0.9426215,-0.08706722,-0.45788988,-0.49197945,-0.25320667,1.2398927,1.2998976,0.2098024
292,-1.861632,0.083492324,-0.8229547,-1.4905672,-0.822107,1.190783,1.3482976,0.20212103
294,-0.76578146,-1.4122764,-1.0688463,-0.6991965,0.3991436,1.2392881,1.3451427,0.103188366
296,-1.3826255,-2.1940608,-1.172717,-1.1304455,0.15811715,1.1440781,1.373137,0.27459458
306,-0.39817056,-0.3995538,0.15264092,-0.2954295,-0.48465955,1.2185411,1.1689501,0.4866273
313,-1.3530436,-1.0203962,-0.15004525,0.07786363,-1.1983901,1.2393281,1.2191586,0.38534504
314,-0.29057527,-0.1879519,-0.92699015,-1.2623096,0.1433984,-1.4531822,1.07409,1.0770112
315,0.85337687,0.9518868,-0.098754205,1.0946311,-0.333771,0.98186755,-1.151576,-0.07673475
320,0.97397894,0.9812909,-1.3149042,1.1732575,-1.2017344,0.5077506,-0.72616446,-0.045529153
321,-1.5798599,-0.22994968,0.32838714,-0.09983388,-1.2525165,1.2222713,1.2731973,0.30162528
325,0.4522434,1.0812057,-0.04468401,0.16922545,-0.7266408,1.0479054,1.076055,0.052395158
328,0.9569271,0.8779635,-0.93761176,-0.8730757,-0.22282095,1.0899925,1.1193061,-0.27484676
331,-1.396154,0.18132551,0.7142487,-0.256906,0.63656217,1.2893069,0.733378,0.58335364
332,0.9876979,0.8761055,-0.039992508,-0.2987158,-0.37600103,1.0698082,1.1089804,-0.30722296
334,-0.8967971,-0.1697853,-1.3882183,-0.30080965,-0.72467786,1.1566267,1.1627458,0.60252434
335,0.34881726,1.3204494,-0.56564075,-0.74964243,-0.28198886,-0.07633326,-0.18273959,0.6246711
337,0.07957978,1.1180527,0.15383416,-1.532052,-0.053764943,0.95094204,1.18958,0.110823765
346,-0.63211685,0.14693692,-0.4308916,-1.10655,-0.030227972,1.180096,1.2328327,0.43555695
348,-0.05767867,-0.4732097,-0.9805125,-1.3174369,-0.7176938,1.2768505,1.1792053,0.3579324
351,-1.2200946,-0.65520114,-0.62189436,-0.66965616,-1.5650034,1.2072648,1.273863,0.38841036
354,0.97388667,1.0398897,-0.90198576,0.38485807,-0.31098583,0.95964116,-0.42072737,0.27449644
355,-2.2123168,-1.165904,-0.61011046,-0.21975571,0.017342063,1.262583,1.1993178,0.38622653
358,0.9417426,0.95110154,0.21712694,0.012703827,-0.2986988,1.0622833,1.0077435,-0.1513205
364,0.8438801,1.0847737,0.21800883,0.40821406,-0.714944,1.081783,0.65317464,-0.022790927
366,0.8600264,1.0261312,-0.32130244,-0.40414163,-0.09925255,1.0457456,1.0935347,-0.22422332
368,0.995335,1.0001256,-0.92384696,1.0048194,-0.8731965,1.0045596,-0.8062346,-0.3104819
372,0.954227,1.0489966,0.74535453,0.8147186,-1.1294432,0.9547306,0.39952058,-0.112445466
384,0.87240547,1.1098163,-0.9749163,-1.2935455,0.03968261,1.0674974,0.8818709,-0.13075858
386,0.96891755,0.98747665,-0.039903793,1.0487436,-0.99303067,0.910091,-0.7193502,-0.139363
387,-0.73012084,-1.4938396,0.8771793,-0.453337,-0.8009142,1.1919507,1.28652,0.33431092
388,-1.0941231,-0.36085168,0.19437647,-1.814393,-0.5788989,1.1886148,1.3312439,0.27988523
391,0.62645936,0.95825493,0.040279,-0.8413264,-0.52790666,0.9806439,1.2123758,0.0749455
392,-0.56114316,-0.81481373,0.019498382,-0.631681,0.146215,1.1434834,1.3184384,0.37604925
395,-0.5505023,-1.1190856,-0.9384134,-0.3736148,-0.46021056,1.1526008,1.3058376,0.4060878
397,-1.0837134,-1.8103688,-0.17286184,-0.93342394,-0.6738571,1.2595046,1.2948035,0.23360601
399,0.4609019,0.9513598,-0.5024112,-1.0939517,-0.14768462,1.1650606,1.2075664,-0.18014026
403,-1.9109337,0.8760177,-0.74461454,-1.8442706,-0.32052645,1.1629679,1.2607019,0.07327537
404,0.8857579,1.0079924,-0.05679806,-0.824522,-0.283793,1.0851285,1.0757076,-0.2758865
405,-1.5313233,-1.340674,-0.11021704,-0.757807,0.122094594,-0.8857104,1.5271857,0.46193781
411,-1.2759215,-0.76943344,0.04354569,-0.7554289,0.4341002,1.2471688,1.3255236,0.12635937
412,-0.3951074,-1.9045706,0.7293771,-1.8947014,-1.4519174,1.1571311,1.2818722,0.42395088
413,-2.2481668,-1.3219779,0.45941675,-0.74965954,-0.26075828,1.2154257,1.2685047,0.36807522
415,0.9131716,1.0189445,-0.99946374,0.9604536,-0.49371806,0.9565394,-1.4810735,0.013917978
416,-1.2605232,-0.23220494,0.07530395,-1.6913058,-0.28893808,1.1214213,1.2467686,0.548188
418,0.89186937,0.9923798,-1.0468084,0.065878004,-1.1376469,1.0358529,1.1110007,-0.26201397
420,-0.47645828,-0.442496,0.42062837,-1.0214576,-1.3404421,1.0599058,1.3634744,0.3958539
423,0.9175553,0.9344721,-0.4657519,0.9659709,-0.21921366,1.0533371,-0.47604722,-0.049532965
424,-1.3256857,-0.06600468,0.6890216,-0.3079511,-1.342716,1.3502768,1.1465044,0.16737403
425,0.8933382,1.0285537,0.082590684,-0.40956533,-0.31206015,1.065698,0.97990155,-0.12380574
426,-0.6669513,-0.7691628,-0.95840997,-0.71126133,0.28552476,1.286835,1.2623036,0.19049375
428,-1.3108622,-0.24049813,-1.1648251,0.06359252,-1.6867347,1.1153542,1.3406489,0.3516285
442,-1.0195906,-0.6888521,-1.5287185,-0.6086812,-0.43623897,1.194396,1.2532655,0.44482887
444,-0.7183538,-0.9962535,0.46310428,-1.4742693,-0.5094545,1.2438956,1.332077,0.1454775
446,-0.21661486,1.042739,0.39790207,-0.7423803,-1.1547025,1.0517926,1.2558827,-0.014635211
447,0.91333634,1.1509402,-1.0471452,1.1627901,-0.96631527,0.52591366,-1.2609406,-0.32995766
449,-1.1665436,1.0409069,0.21248555,-0.7533231,0.17505743,1.1277137,1.21457,-0.04326488
452,-1.37124,-0.2070735,0.20838039,-0.58506477,-0.83360857,1.3073009,1.3216574,-0.050821595
461,-0.9655898,-0.81211203,1.0845531,-1.2014701,-0.38733792,1.2299478,1.2689675,0.26378337
462,-0.30651608,-0.64819753,-0.7347666,-0.27618426,0.48876312,1.1952091,1.2306147,0.4105677
463,-1.7442772,-0.8316854,-0.8823579,-0.6921618,-1.1701504,1.253244,1.3377213,0.13592838
464,0.8201282,1.1031696,-0.7256225,-1.105632,-1.3211406,1.0123812,1.0629873,-0.16550736
466,0.8217493,0.9730685,-1.1244189,1.0530937,-0.9268695,1.0352128,-0.46554622,-0.07021115
467,-0.42593917,-0.9219494,0.9377936,-0.39104187,-0.5202446,1.1555337,1.3286577,0.27932292
469,-0.83862126,1.0173603,0.28949025,-1.4171,-1.4804552,1.1789896,1.181402,-0.018142581
470,-1.9252596,-0.37325993,-0.39244646,-0.16854817,-0.45858273,1.2101703,1.2826159,0.3324127
472,1.0491773,1.0620613,0.13309325,1.0053664,-0.30488223,0.57524014,-1.4656985,-0.06059793
473,0.92930716,1.0299329,0.0353237,0.97106737,-0.4870674,1.1003077,-0.7306662,-0.4288227
474,-0.3566099,0.17210925,-0.19012596,-0.8805355,-0.5417653,1.2442591,1.2218474,0.31684303
477,0.44928297,1.2379401,-0.253698,-1.1365674,0.27376166,0.29309404,1.1975834,0.102476195
478,-0.634616,-0.19487529,-0.6615619,-0.7609051,-0.30231488,1.1959472,1.2924713,0.33689615
479,-0.53990316,-0.42263636,-0.029256398,-0.8231326,-0.757257,-0.4756555,1.4462153,0.6656765
481,0.042232007,1.0653261,-0.13470232,-1.2314202,-1.3806014,1.1865617,1.1166606,-0.06981947
484,-0.43455857,-0.84791374,-1.0309595,-0.5143787,-0.8775978,1.2213326,1.3310091,0.2092463
486,-0.84890383,-0.23553601,-0.82387704,-1.42372,-1.0520104,1.2805929,1.2765712,0.19318064
487,0.8888094,0.8982916,-1.5745212,0.96920186,-1.2223501,1.1050295,-1.3122869,-0.032779906
489,0.772411,0.9535638,0.37418142,-0.4862552,-0.1653222,1.1232007,1.1430961,-0.26099014
490,1.045725,1.079744,0.10309084,-0.049546722,-1.113183,0.9389136,0.36043325,0.101366155
493,0.88694185,1.0303653,-0.16999343,1.0396048,-0.26502922,1.0236919,-1.2412233,-0.2638061
494,-2.205541,-0.51289856,-0.10176113,-1.7320482,-0.68132126,0.30106515,1.4095901,0.7077976
496,0.93384624,1.0626636,-1.5241971,1.1522493,-1.2750862,0.3574309,-0.8185203,-0.0044238763
498,-0.58548677,-0.4918165,-1.6046644,-0.36007825,-1.6743879,1.1879393,1.3552419,0.21194114
499,1.0168797,1.0278004,-0.9256652,0.8278814,-0.6542302,1.041866,0.23448911,-0.30436146
502,1.0442628,1.0210077,-0.7409687,1.0138389,0.11364601,0.6597984,-0.46746767,-0.053243246
505,-1.6440182,-0.8525224,0.13489196,-0.7555367,-0.5987401,1.3157713,1.2260431,0.21600993
506,-0.97893363,-1.5193268,0.4859143,-1.4203113,-0.3524464,1.318738,1.2549288,0.13033798
507,-1.089749,-1.4371873,-0.28041267,-1.3154597,0.044385068,1.1520182,1.3206718,0.3883405
511,-0.6839536,-0.076551296,-0.6131797,-0.0024865011,-0.50506055,1.1805564,1.3671986,0.12693892
514,0.89644283,0.95569384,-0.7763006,-1.3548952,-0.17330885,1.0567169,1.0607586,-0.06936636
515,0.08236212,-1.7386198,-0.33605257,0.90842664,-1.0695535,1.1657385,1.0454099,0.37980592
518,-1.4289808,-0.77712834,0.43253994,-1.4803753,0.29571393,1.1981223,1.3356622,0.2275152
519,-0.8311923,-0.34945863,-1.0837221,-1.7818574,-0.834514,1.2810681,1.2451392,0.26963988
523,-1.2362273,-1.4382651,-0.6863456,-1.3065507,-1.0522939,1.3174766,1.327304,-0.035176355
525,-0.3327919,-0.57486063,-0.5914854,-0.8683117,-0.08698923,1.3058476,1.215347,0.23353262
526,0.79955846,0.90842485,-0.6622063,-0.3807342,-1.14554,1.0463217,1.209088,-0.15623233
530,0.9289971,1.0616372,-0.06316922,-0.8882741,-0.14600983,0.9501919,1.0710025,-0.184053
531,0.94774705,1.0983777,-1.3428352,1.1227624,-0.15589976,0.7299586,-1.504003,-0.31340882
535,-1.0888921,0.46379337,1.2904934,-0.4749872,-0.7102318,1.2471175,1.2468473,0.020639185
536,-1.5792863,-0.3129069,-0.47326404,-1.2501253,-1.152473,1.1569515,1.3718596,0.247395
538,-1.186763,-1.0643673,-0.123779505,-0.9335338,-0.39386135,1.2434788,1.2323482,0.39217767
541,0.72169745,1.242118,-0.030874977,-0.5563953,-1.6403809,-0.25078002,1.0771122,0.212049
542,-0.4389256,-1.4385132,0.15519421,-0.39561227,-0.7727142,1.1995174,1.3003228,0.3217668
544,0.092246674,1.0141873,-0.7375663,-0.44336966,-0.1336636,0.8691198,1.3179297,0.089728266
546,-1.4696141,-1.2740613,0.15291569,-0.88117385,-0.33450013,1.2435173,1.3078723,0.23156278
552,1.0285567,0.94811517,-0.22183366,0.6658023,-0.4741114,1.1011244,0.16750462,-0.117562845
553,-0.16220677,-0.6311582,-0.44613698,-1.4068092,-1.6330495,1.1669754,1.3966044,0.11812408
560,-0.0417008,-0.8794986,0.42292848,-0.89217013,-0.6614106,1.2342182,1.283043,0.24552505
567,0.96984667,1.0572035,-0.24223615,0.16252601,-0.5406062,1.0486655,0.35894036,0.094673686
570,0.6835648,1.0243325,-0.58016074,0.8155655,-0.64490145,1.1609651,-0.21740386,0.05802711
574,-0.48850933,-1.0095848,-0.048044004,-0.99462426,-1.5269293,1.1649122,1.3878957,0.17879927
577,-0.27764264,-0.8537293,0.39402768,-1.0475653,0.18761243,1.1941836,1.3243396,0.24271703
578,-0.9165162,-1.2045022,-0.47889212,-1.3058902,0.019335324,1.1856393,1.2670993,0.4361891
580,0.98999995,1.1196569,-0.7859339,0.2757693,-0.27526602,0.9972184,0.8716055,-0.39243206
583,0.8543854,0.9717298,0.036650736,1.1180308,-0.25125787,0.89015305,-1.274859,-0.029283587
585,0.96181047,0.967279,-0.5229197,1.1050873,-0.6431965,0.77216375,-0.79552484,-0.028521901
586,-0.31004238,-1.6273519,-1.0336738,-0.8068119,0.3017302,-2.0171528,1.4315566,0.6961491
589,0.6828726,1.097447,-0.854842,-1.3931714,-0.8254666,1.0989231,1.0211896,-0.08364958
590,-1.7018944,-0.89990956,0.2606221,-1.4376391,-0.87703055,1.2499366,1.3452423,0.112860374
592,-1.1857343,-0.08672075,-0.5712356,-0.7044023,0.10457014,1.2486259,1.2244574,0.3461495
593,-0.8189265,-1.0953821,-0.68459564,-1.6784226,-0.4101081,1.1733088,1.3080106,0.38649353
602,-0.41894838,1.1789261,-0.5188773,-0.8539897,-1.011836,1.1168146,1.1157712,-0.112222224
605,0.18143655,1.2023872,0.80438316,-0.7464641,-1.3811067,0.36498177,1.2635514,0.10078793
610,0.9207919,1.0328345,-0.71268415,1.0054141,-0.97561485,1.020108,-0.07017844,-0.28291452
611,-0.30311525,0.9526869,-0.40021336,-0.57790244,-0.36911568,-0.5746215,0.45584753,1.0414327
612,-0.92978203,-0.8937279,-0.3005593,-0.041499197,-1.3848286,1.2427646,1.2668656,0.2971878
613,-0.13226864,1.0979637,0.25922596,-0.9702229,-0.8747697,1.0015275,1.1746439,0.15128317
614,-0.44451827,-0.3367275,-0.68602073,-0.93428576,-0.44520932,1.2601628,1.0891757,0.52491397
617,-1.0186958,1.1380873,-0.13239248,-0.32726496,-0.915322,1.1523592,1.1361475,-0.13502853
621,0.80089736,0.91327536,-0.84408367,-0.55922216,-0.12772612,1.0263499,1.1261599,0.06463338
628,-0.5072627,-0.67894846,-0.6487968,-1.3279265,-1.2249583,1.2042176,1.2187197,0.48145688
630,-0.9524391,-0.15811512,0.35755667,-1.1638906,-0.17994723,1.2676312,1.2911612,0.15677455
633,-1.139011,-0.497755,-0.23026608,-0.36644453,-0.13198608,1.1034846,1.3066733,0.46854937
634,0.35394254,-0.03745108,0.63260585,0.94816464,-0.30559072,1.1839281,0.38024548,0.5089756
639,0.89131594,1.0072236,-0.1509079,0.5970143,-0.3191763,1.096267,0.62295806,-0.04388245
640,-0.5066674,-0.08342182,0.24583521,-1.6261148,0.27043366,1.2500222,1.2803618,0.19529197
641,-1.512296,-1.7818662,-1.14622,-1.1688161,-0.6558392,1.3043326,1.1914192,0.33497933
642,-1.0353066,0.38021216,-1.0034342,0.6833351,0.01618121,1.0682026,1.1260033,0.5146005
645,-0.8118099,-0.63502395,0.37910315,-0.88372546,-0.37877682,1.1886095,1.349838,0.22353747
649,0.064095885,1.0394566,-0.38519958,-0.17022824,-0.25277838,0.94978803,1.2016354,0.22155613
