,pseudotime
359,0.2084569
360,0.82685447
361,0.87848276
362,0.3371365
363,0.2519123
364,0.6857994
365,0.22707395
366,0.7960195
367,0.923359
368,0.949901
369,0.90495956
370,0.13210785
371,0.45734653
372,0.016579509
373,0.23203976
374,0.37787834
375,0.6706688
376,0.02747199
377,0.20168346
378,0.40580723
379,0.53492314
380,0.048941746
381,0.12144422
382,0.33030516
383,0.7964852
384,0.43927437
385,0.8961895
386,0.0586316
387,0.049970135
388,0.24466379
389,0.004414194
390,0.3244504
391,0.87412107
392,0.9194124
393,0.7855413
394,0.45015517
395,0.17274778
396,0.51856136
397,0.26007894
398,0.95292246
399,0.48923934
400,0.41989574
401,0.6117798
402,0.81187475
403,0.18059069
404,0.9413933
405,0.9446471
406,0.11921298
407,0.060697902
408,0.92478144
409,0.61393845
410,0.9606363
411,0.012953393
412,0.4166344
413,0.6318826
414,0.21538745
415,0.43145877
416,0.076382026
417,0.13339692
418,0.91817725
419,0.47204012
420,0.55345184
421,0.5762004
422,0.05936979
423,0.066311456
424,0.5017289
425,0.49835485
426,0.054724466
427,0.91671145
428,0.072166555
429,0.5468045
430,0.37171063
431,0.23964734
432,0.13147114
433,0.9550544
434,0.05522084
435,0.35109168
436,0.47510362
437,0.056813296
438,0.61494476
439,0.01890912
440,0.5635091
441,0.20535995
442,0.91971874
443,0.96873885
444,0.9106846
445,0.6803389
446,0.24660543
447,0.2568688
448,0.6020635
449,0.9491551
450,0.18961965
451,0.5855939
452,0.17300285
453,0.23605096
454,0.57295585
455,0.8589074
456,0.87936276
457,0.32036388
458,0.3939354
459,0.9240433
460,0.56019795
461,0.9462236
462,0.18187214
463,0.24134023
464,0.049880188
465,0.058020618
466,0.6118237
467,0.871706
468,0.16591467
469,0.9884196
470,0.41696942
471,0.16689579
472,0.84322375
473,0.54815
474,0.91523916
475,0.19411227
476,0.94469076
477,0.05112364
478,0.16788276
479,0.01641743
480,0.85558677
481,0.014426074
482,0.037732445
483,0.9204077
484,0.97047
485,0.55466026
486,0.09457505
487,0.055232193
488,0.5697743
489,0.8175036
490,0.4491908
491,0.93178207
492,0.83251864
493,0.031364497
494,0.065213546
495,0.59141
496,0.48352566
497,0.12385561
498,0.67523134
499,0.7800321
500,0.9216603
501,0.015964037
502,0.8027812
503,0.068753086
504,0.24599905
505,0.62991565
506,0.24921644
507,0.051497295
508,0.7561094
509,0.88591474
510,0.031723317
511,0.56351435
512,0.65124744
513,0.028320262
514,0.18946554
515,0.038297866
516,0.8950873
517,0.85651976
518,0.047332294
519,0.91803443
520,0.18475711
521,0.8065752
522,0.16953695
523,0.32205495
524,0.16694655
525,0.6163032
526,0.027016567
527,0.03386612
528,0.26036662
529,0.82937485
530,0.60047233
531,0.4392327
532,0.068619445
533,0.059857823
534,0.8579888
535,0.11862196
536,0.43091762
537,0.20892233
538,0.056690715
539,0.07872839
540,0.08015273
541,0.05262685
542,0.029488994
543,0.47981432
544,0.16188599
545,0.08867227
546,0.33794317
547,0.47032097
548,0.43918157
549,0.07836913
550,0.95945996
551,0.74586874
552,0.16037816
553,0.914544
554,0.15131187
555,0.913032
556,0.7986983
557,0.83714336
558,0.88572496
559,0.9273571
560,0.21741866
561,0.06902383
562,0.8718881
563,0.47867677
564,0.046466693
565,0.81129247
566,0.5053112
567,0.1129545
568,0.96206665
569,0.011807905
570,0.92276907
571,0.024622235
572,0.94584644
573,0.24451222
574,0.35407692
575,0.2257724
576,0.87198967
577,0.91153556
578,0.80689096
579,0.6021382
580,0.8981845
581,0.027562514
582,0.0170828
583,0.95176333
584,0.9006388
585,0.99843514
586,0.19926298
587,0.93895406
588,0.123004824
589,0.9451517
590,0.40192795
591,0.12279915
592,0.049300574
593,0.021885432
594,0.93692684
595,0.58175504
596,0.86305004
597,0.015746173
598,0.8271685
599,0.8246536
600,0.8984752
601,0.46453577
602,0.2768232
603,0.48545492
604,0.34056133
605,0.62820107
606,0.4074307
607,0.4652071
608,0.17726426
609,0.055123296
610,0.9977404
611,0.9054549
612,0.59810805
613,0.3979886
614,0.011586152
615,0.6154424
616,0.60031843
617,0.9270682
618,0.9189451
619,0.022689657
620,0.42562163
621,0.57224786
622,0.20207061
623,0.57400984
624,0.86809903
625,0.81145465
626,0.31299853
627,0.44718537
628,0.013169491
629,0.9489328
630,0.60111606
631,0.21134706
632,0.9701439
633,0.96021175
634,0.56235826
635,0.31755573
636,0.26930755
637,0.03628363
638,0.05496027
639,0.022663953
640,0.07323522
641,0.095304206
642,0.20167044
643,0.43889537
644,0.24426165
645,0.9055673
646,0.0643327
647,0.53821874
648,0.91634214
649,0.8366183
650,0.0051964754
651,0.055317134
652,0.07245791
653,0.27065858
654,0.8743939
655,0.11150569
656,0.12280497
657,0.24837033
658,0.8786017
659,0.025215099
660,0.39693725
661,0.91496587
662,0.46014956
663,0.94211566
664,0.91735464
665,0.63756377
666,0.12734292
667,0.82451236
668,0.16251299
669,0.82620174
670,0.439051
671,0.047893334
672,0.032767
673,0.495867
674,0.60080975
675,0.39011112
676,0.9003161
677,0.12849508
678,0.49972013
679,0.6476492
680,0.89145356
681,0.027020305
682,0.21018955
683,0.90052325
684,0.073210575
685,0.4347503
686,0.038405936
687,0.054650176
688,0.8867
689,0.22774243
690,0.87743324
691,0.28997838
692,0.46304393
693,0.4570777
694,0.37177932
695,0.8654826
696,0.2067802
697,0.4478955
698,0.67794186
699,0.8353446
700,0.61160797
701,0.4951613
702,0.93156046
703,0.92974883
704,0.3141192
705,0.15862133
706,0.04568428
707,0.055527102
708,0.040276933
709,0.024281232
710,0.2515511
711,0.04878464
712,0.81420356
713,0.94118834
714,0.19208288
715,0.90446603
716,0.33908972
717,0.17883198
718,0.06299851
719,0.017441612
720,0.27129313
721,0.071711406
722,0.8854191
723,0.11644855
724,0.120237425
725,0.2526927
726,0.87058324
727,0.41589874
728,0.9304822
729,0.9617035
730,0.9494894
731,0.9271455
732,0.8808838
733,0.9301762
734,0.5123616
735,0.8781652
736,0.016836148
737,0.8744894
738,0.516816
739,0.9637618
740,0.9227948
741,0.5111376
742,0.09038527
743,0.546222
744,0.5853506
745,0.045591973
746,0.024445007
747,0.8173245
748,0.9720588
749,0.045417894
750,0.16782673
751,0.546327
752,0.47644165
753,0.50630206
754,0.017186575
755,0.76023304
756,0.2507516
757,0.21704501
758,0.041597806
759,0.09787257
760,0.3443325
761,0.6101943
762,0.056777455
763,0.8923743
764,0.69668174
765,0.036804423
766,0.60545826
767,0.43692714
768,0.93519384
769,0.060317416
770,0.59450096
771,0.027308255
772,0.95571554
773,0.05364181
774,0.92005026
775,0.053450022
776,0.31356585
777,0.24716698
778,0.019494515
779,0.861062
780,0.9366472
781,0.9160486
782,0.17959408
783,0.6374669
784,0.79028255
785,0.084540635
786,0.01297747
787,0.73217064
788,0.9206973
789,0.45255762
790,0.047649097
791,0.9241661
792,0.8415101
793,0.5080919
794,0.17220733
795,0.6906936
796,0.89044
797,0.9615469
798,0.5914924
799,0.884999
800,0.89842445
801,0.07041739
802,0.030876307
803,0.041766528
804,0.19023629
805,0.02962212
806,0.050786696
807,0.052096296
808,0.4355273
809,0.24349986
810,0.018599465
811,0.99223256
812,0.12096843
813,0.44065955
814,0.04891666
815,0.28207532
816,0.48451298
817,0.46149108
818,0.9018341
819,0.7768189
820,0.05150327
821,0.21235813
822,0.08668057
823,0.41096738
824,0.8631211
825,0.4306874
826,0.24750377
827,0.054769613
828,0.24822146
829,0.06246708
830,0.7757757
831,0.95161
832,0.9258661
833,0.84203976
834,0.7919942
835,0.076552264
836,0.8516612
837,0.055305712
838,0.4541951
839,0.27375302
840,0.014821184
841,0.06761207
842,0.012570256
843,0.86177975
844,0.8089655
845,0.0328524
846,0.8014826
847,0.65175664
848,0.8785898
849,0.6829436
850,0.16650163
851,0.061590526
852,0.9178997
853,0.8553104
854,0.94060653
855,0.16886616
856,0.62629783
857,0.029132584
858,0.45798564
859,0.050135564
860,0.09453539
861,0.44608563
862,0.7336593
863,0.06553765
864,0.65821403
865,0.23102303
866,0.9006922
867,0.12646234
868,0.31496918
869,0.9003963
870,0.064671025
871,0.041190427
872,0.13974093
873,0.016362
874,0.47002685
875,0.06159345
876,0.43641093
877,0.16689497
878,0.9190099
879,0.06043508
880,0.8140529
881,0.55431676
882,0.9106639
883,0.9552221
884,0.620584
885,0.87689847
886,0.028681321
887,0.80323106
888,0.36814758
889,0.9201608
890,0.06004849
891,0.15307797
892,0.21082276
893,0.9244924
894,0.7585302
895,0.6009189
896,0.9260633
897,0.054007884
898,0.023896398
899,0.6217328
900,0.16394952
901,0.042754464
902,0.37397727
903,0.22429569
904,0.6176771
905,0.33049628
906,0.8870933
907,0.89706177
908,0.7573439
909,0.82956374
910,0.17275989
911,0.47872877
912,0.04951447
913,0.053564914
914,0.027764507
915,0.024668533
916,0.810265
917,0.06959588
918,0.11389279
919,0.88233155
920,0.29282254
921,0.89571804
922,0.88741314
923,0.86317337
924,0.06937038
925,0.32866704
926,0.054532252
927,0.33425653
928,0.55131704
929,0.80119634
930,0.0452988
931,0.8207567
932,0.8039996
933,0.8130557
934,0.15877609
935,0.21802728
936,0.093254864
937,0.6193046
938,0.13185282
939,0.05393443
940,0.19355956
941,0.90385956
942,0.5633989
943,0.0480228
944,0.1331223
945,0.7958596
946,0.8171046
947,0.31760502
948,0.85270196
949,0.11400742
950,0.79021734
951,0.01568771
952,0.13051468
953,0.51279956
954,0.3680354
955,0.86591464
956,0.9628532
957,0.5931131
958,0.8411824
959,0.937218
960,0.47382846
961,0.90931433
962,0.051402252
963,0.79874974
964,0.41130027
965,0.4186443
966,0.6220192
967,0.6143562
968,0.21761554
969,0.43736693
970,0.6319739
971,0.26992774
972,0.17994916
973,0.41909242
974,0.023493642
975,0.026822735
976,0.63385165
977,0.05897737
978,0.5756939
979,0.9545575
980,0.16375087
981,0.25236478
982,0.88074374
983,0.033914216
984,0.06418513
985,0.12800528
986,0.67081344
987,0.9675179
988,0.9083601
989,0.83546567
990,0.9062118
991,0.154144
992,0.86464125
993,0.17110682
994,0.950063
995,0.17421871
996,0.7163117
997,0.11153114
998,0.2123498
999,0.021569734
1000,0.0071307197
1001,0.32822472
1002,0.15513317
1003,0.07877065
1004,0.6096402
1005,0.01744176
1006,0.48852625
1007,0.9347101
1008,0.032253608
1009,0.04886532
1010,0.20623945
1011,0.5745159
1012,0.94107115
1013,0.04087866
1014,0.050156686
1015,0.8664983
1016,0.42539853
1017,0.12638849
1018,0.050300036
1019,0.2086958
1020,0.962353
1021,0.082275964
1022,0.04861272
1023,0.8775359
1024,0.22769234
1025,0.21507584
1026,0.79421747
1027,0.78966326
1028,0.029031957
1029,0.05182541
1030,0.7369324
1031,0.91879886
1032,0.1656941
1033,0.31892318
1034,0.9364956
1035,0.9417074
1036,0.23944733
1037,0.05508417
1038,0.46127337
1039,0.05637732
1040,0.89529455
1041,0.14487012
1042,0.4278587
1043,0.14373755
1044,0.4645647
1045,0.23969805
1046,0.5497618
1047,0.0
1048,0.49921945
1049,0.89787936
1050,0.3522241
1051,0.7952554
1052,0.21359272
1053,0.5283476
1054,0.85789514
1055,0.910747
1056,0.03817885
1057,0.15635568
1058,0.28269815
1059,0.9537104
1060,0.10585935
1061,0.6285788
1062,0.28319883
1063,0.06758421
1064,0.88355654
1065,0.081433795
1066,0.21957187
1067,0.9591749
1068,0.8958145
1069,0.62437135
1070,0.53546685
1071,0.8780369
1072,0.38510418
1073,0.046651524
1074,0.47375607
1075,0.069045395
1076,0.20826909
1077,0.9295205
1078,0.034612454
1079,0.074300244
1080,0.93238556
1081,0.2519962
1082,0.039709806
1083,0.021081885
1084,0.80943364
1085,0.44020307
1086,0.42469633
1087,0.59711957
1088,0.058046225
1089,0.840687
1090,0.8279844
1091,0.40249744
1092,0.035513375
1093,0.6020595
1094,0.109426335
1095,0.16693965
1096,0.054894395
1097,0.06261595
1098,0.92668283
1099,0.12653142
1100,0.13701482
1101,0.02359967
1102,0.47730193
1103,0.83093977
1104,0.060168132
1105,0.93748575
1106,0.9692947
1107,0.12452351
1108,0.8153138
1109,0.06452941
1110,0.9147312
1111,0.908323
1112,0.03788263
1113,0.92360234
1114,0.06254975
1115,0.4283888
1116,0.8813811
1117,0.43810067
1118,0.859828
1119,0.942208
1120,0.8235173
1121,0.12144612
1122,0.22549433
1123,0.46755165
1124,0.22783561
1125,0.08429599
1126,0.07908728
1127,0.8279627
1128,0.13009524
1129,0.66739213
1130,0.15433626
1131,0.3190127
1132,0.8659093
1133,0.7958723
1134,0.024933344
1135,0.6764379
1136,1.0
1137,0.24573787
1138,0.8795037
1139,0.27642795
1140,0.8887442
1141,0.844201
1142,0.109856635
1143,0.1762881
1144,0.42975864
1145,0.05223133
1146,0.061848268
1147,0.21024142
1148,0.5892423
1149,0.8553734
1150,0.027718507
1151,0.8334311
1152,0.04675599
1153,0.3992603
1154,0.8828255
1155,0.008577472
1156,0.9046669
1157,0.16811395
1158,0.8515149
1159,0.25414905
1160,0.84015214
1161,0.44696856
1162,0.8687379
1163,0.20302886
1164,0.6271454
1165,0.37104443
1166,0.2506611
1167,0.41558912
1168,0.048388213
1169,0.87040746
1170,0.43858784
1171,0.26800278
1172,0.8975955
1173,0.4743051
1174,0.09350983
1175,0.015180527
1176,0.25758237
1177,0.93580383
1178,0.91840225
1179,0.42986017
1180,0.50415176
1181,0.91413295
1182,0.12785202
1183,0.9196643
1184,0.07145579
1185,0.43507898
1186,0.78477585
1187,0.24611835
1188,0.043471873
1189,0.878183
1190,0.18917716
1191,0.48160765
1192,0.19600652
1193,0.9199973
1194,0.8075324
1195,0.213161
1196,0.834506
1197,0.91379553
1198,0.037090134
1199,0.07267132
1200,0.06542475
1201,0.21401459
1202,0.4309979
1203,0.66419977
1204,0.052976996
1205,0.066769965
1206,0.3326348
1207,0.84801954
1208,0.24246682
1209,0.8057291
1210,0.7041909
1211,0.070778504
1212,0.0072900504
1213,0.0489982
1214,0.86770034
1215,0.005651266
1216,0.32239085
1217,0.026973275
1218,0.49102423
1219,0.041874986
1220,0.9061039
1221,0.37394336
1222,0.8977186
1223,0.9330437
1224,0.92519903
1225,0.38582698
1226,0.8433102
1227,0.45677128
1228,0.5614114
1229,0.27666622
1230,0.91174686
1231,0.4316621
1232,0.6405799
1233,0.8756466
1234,0.0217161
1235,0.61593163
1236,0.85653555
1237,0.057095617
1238,0.30925748
1239,0.8716474
1240,0.029177198
1241,0.07150751
1242,0.04856552
1243,0.87918586
1244,0.12135738
1245,0.87619513
1246,0.9256702
1247,0.5766814
1248,0.26049364
1249,0.33393988
1250,0.031320643
1251,0.4096452
1252,0.03757623
1253,0.46393546
1254,0.026522353
1255,0.46857372
1256,0.44347823
1257,0.036832795
1258,0.404509
1259,0.6422305
1260,0.82513285
1261,0.20912434
1262,0.27017608
1263,0.6176414
1264,0.8712622
1265,0.17246252
1266,0.17671373
1267,0.40969932
1268,0.58360094
1269,0.8505473
1270,0.040629636
1271,0.48884138
1272,0.06443122
1273,0.8707402
1274,0.13061006
1275,0.8484527
1276,0.8362815
1277,0.97414523
1278,0.31976452
1279,0.4728211
1280,0.012900768
1281,0.1244646
1282,0.4646108
1283,0.047393937
1284,0.25029254
1285,0.038974874
1286,0.90800166
1287,0.6968993
1288,0.087259844
1289,0.049859814
1290,0.18194397
1291,0.3326952
1292,0.03949319
1293,0.54991126
1294,0.060998857
1295,0.06749454
1296,0.8473077
1297,0.026982037
1298,0.24151185
1299,0.60728896
1300,0.018573618
1301,0.7563866
1302,0.6241447
1303,0.33294848
1304,0.8955933
1305,0.85833985
1306,0.026926719
1307,0.82656795
1308,0.36031055
1309,0.016933937
1310,0.8444311
1311,0.8744865
1312,0.89253885
1313,0.29283726
1314,0.19525377
1315,0.051477507
1316,0.038496245
1317,0.72857195
1318,0.20555504
1319,0.9226564
1320,0.9629272
1321,0.014616684
1322,0.018016469
1323,0.05100115
1324,0.24152915
1325,0.9146741
1326,0.77144325
1327,0.23155878
1328,0.91253585
1329,0.071364805
1330,0.5105861
1331,0.41307235
1332,0.7988104
1333,0.39301977
1334,0.59613025
1335,0.9093972
1336,0.14367332
1337,0.03839104
1338,0.91466326
1339,0.9455151
1340,0.44387063
1341,0.02952752
1342,0.017699331
1343,0.8640105
1344,0.93118215
1345,0.22371179
1346,0.24690345
1347,0.16643776
1348,0.24946244
1349,0.19847907
1350,0.17062266
1351,0.057990532
1352,0.6545266
1353,0.18415974
1354,0.86010045
1355,0.068247326
1356,0.15679057
1357,0.78414667
1358,0.15083559
1359,0.3055394
1360,0.28228426
1361,0.39065057
1362,0.37580442
1363,0.2862294
1364,0.19405577
1365,0.54051
1366,0.021051627
1367,0.15595089
1368,0.16110158
1369,0.6434981
1370,0.93916166
1371,0.056224037
1372,0.026791383
1373,0.5615887
1374,0.7683592
1375,0.890411
1376,0.80094564
1377,0.7978681
1378,0.62670964
1379,0.01526701
1380,0.16116616
1381,0.83151007
1382,0.12692142
1383,0.018715201
1384,0.9316542
1385,0.36803752
1386,0.07949858
1387,0.040307146
1388,0.47986284
1389,0.2612354
1390,0.8067906
1391,0.7150178
1392,0.61744833
1393,0.06200049
1394,0.056625836
1395,0.054245237
1396,0.01773093
1397,0.56399494
1398,0.9239586
1399,0.1217309
1400,0.084540635
1401,0.46071386
1402,0.5857105
1403,0.45130736
1404,0.22260307
1405,0.48684722
1406,0.12344155
1407,0.64802784
1408,0.27454838
1409,0.8794788
1410,0.96325123
1411,0.21337382
1412,0.34721702
1413,0.95017624
1414,0.93037957
1415,0.92818516
1416,0.8371413
1417,0.049411785
1418,0.9581052
1419,0.8480601
1420,0.9718981
1421,0.967142
1422,0.7941249
1423,0.7487352
1424,0.41740385
1425,0.57143956
1426,0.04069654
1427,0.8098971
1428,0.48940447
1429,0.5937655
1430,0.72471035
1431,0.15887095
1432,0.06086839
1433,0.9602908
1434,0.775361
1435,0.4947342
1436,0.08831238
1437,0.79708165
1438,0.052172046
1439,0.440744
1440,0.4440242
1441,0.05142899
1442,0.95975244
1443,0.3501527
1444,0.9115212
1445,0.18324272
1446,0.19220327
1447,0.9731168
1448,0.36373615
1449,0.5153389
1450,0.42157966
1451,0.18202913
1452,0.051751465
1453,0.9571648
1454,0.4455382
1455,0.8083541
1456,0.93005043
1457,0.19001892
1458,0.423827
1459,0.088370316
1460,0.3413579
1461,0.26658472
1462,0.8677403
1463,0.84924865
1464,0.0045672427
1465,0.88989043
1466,0.3654967
1467,0.28714365
1468,0.09442734
1469,0.0022876665
1470,0.014101192
1471,0.12719414
1472,0.9428645
1473,0.869802
1474,0.015985116
1475,0.34416008
1476,0.03057007
1477,0.8150058
1478,0.29262367
1479,0.052861866
1480,0.6637159
1481,0.87441456
1482,0.28592524
1483,0.97370833
1484,0.77051693
1485,0.19661511
1486,0.8444634
1487,0.8665134
1488,0.037133556
1489,0.5892805
1490,0.047112677
1491,0.050742388
1492,0.13141261
1493,0.065204956
1494,0.8686792
1495,0.8524711
1496,0.03121843
1497,0.8204374
1498,0.23708113
1499,0.93214303
1500,0.8721148
1501,0.5855283
1502,0.039597925
1503,0.020516897
1504,0.9292722
1505,0.91796136
1506,0.80558306
1507,0.23866642
1508,0.10402061
1509,0.4357514
1510,0.92625207
1511,0.70349103
1512,0.05134794
1513,0.73442775
1514,0.12959313
1515,0.91820604
1516,0.47706178
1517,0.04708762
1518,0.42534944
1519,0.8903039
1520,0.9320865
1521,0.034907266
1522,0.82962364
1523,0.92658097
1524,0.014241056
1525,0.8542059
1526,0.79233515
1527,0.84747905
1528,0.7658631
1529,0.86462104
1530,0.5915355
1531,0.17412412
1532,0.8900734
1533,0.4735198
1534,0.9314763
1535,0.030317724
1536,0.04153545
1537,0.22265714
1538,0.9538255
1539,0.24399409
1540,0.07001197
1541,0.8231333
1542,0.8291582
1543,0.4000165
1544,0.12195002
1545,0.87772864
1546,0.17569089
1547,0.41329873
1548,0.026935564
1549,0.117999874
1550,0.5565479
1551,0.12731671
1552,0.68734014
1553,0.4679982
1554,0.2997223
1555,0.047728285
1556,0.8816076
1557,0.17713527
1558,0.8164761
1559,0.034586165
1560,0.7995943
1561,0.55747503
1562,0.8909296
1563,0.6590496
1564,0.009988375
1565,0.45477554
1566,0.91279376
1567,0.7684612
1568,0.06119052
1569,0.027003786
1570,0.20574397
1571,0.9217443
1572,0.79891163
1573,0.787669
1574,0.06938904
1575,0.32983223
1576,0.5478456
1577,0.02770519
1578,0.1483133
1579,0.81539583
1580,0.021128377
1581,0.11732719
1582,0.8125426
1583,0.79082596
1584,0.39464268
1585,0.011209606
1586,0.4658791
1587,0.34635258
1588,0.49427426
1589,0.41888285
1590,0.25036404
1591,0.92400837
1592,0.9626514
1593,0.049626894
1594,0.01701735
1595,0.06450031
1596,0.7312233
1597,0.00907289
1598,0.94796175
1599,0.5128765
1600,0.09255218
1601,0.11976002
1602,0.06355624
1603,0.10242227
1604,0.01880451
1605,0.6317765
1606,0.106077835
1607,0.06618873
1608,0.6071336
1609,0.06052819
1610,0.8067052
1611,0.7879095
1612,0.8806323
1613,0.9205204
1614,0.26334104
1615,0.8507647
1616,0.6127876
1617,0.05941063
1618,0.33810493
1619,0.33413696
1620,0.030567845
1621,0.9465211
1622,0.16352908
1623,0.020614285
1624,0.23363595
1625,0.822717
1626,0.34841135
1627,0.33319548
1628,0.4774593
1629,0.4806227
1630,0.8834812
1631,0.073405676
1632,0.9501863
1633,0.0488907
1634,0.48807433
1635,0.053900488
1636,0.463508
1637,0.05614677
1638,0.6360357
1639,0.9407847
1640,0.95997566
1641,0.056168713
1642,0.18563873
1643,0.91328627
1644,0.24592371
1645,0.52887046
1646,0.6698693
1647,0.6191404
1648,0.7908356
1649,0.82037115
1650,0.23055585
1651,0.64247954
1652,0.07005992
1653,0.64088076
1654,0.056410503
1655,0.4395566
1656,0.82766867
1657,0.0323035
1658,0.071912505
1659,0.21610348
1660,0.018311573
1661,0.39742362
1662,0.8282729
1663,0.12884392
1664,0.8557528
1665,0.21967243
1666,0.22113103
1667,0.3605555
1668,0.93177503
1669,0.12433447
