,pseudotime
543,0.47981432
546,0.33794317
547,0.47032097
548,0.43918157
551,0.74586874
563,0.47867677
566,0.5053112
573,0.24451222
574,0.35407692
575,0.2257724
579,0.6021382
590,0.40192795
595,0.58175504
601,0.46453577
602,0.2768232
603,0.48545492
604,0.34056133
605,0.62820107
606,0.4074307
607,0.4652071
612,0.59810805
613,0.3979886
615,0.6154424
616,0.60031843
620,0.42562163
621,0.57224786
623,0.57400984
626,0.31299853
627,0.44718537
630,0.60111606
634,0.56235826
635,0.31755573
636,0.26930755
643,0.43889537
644,0.24426165
647,0.53821874
653,0.27065858
657,0.24837033
660,0.39693725
662,0.46014956
665,0.63756377
670,0.439051
673,0.495867
674,0.60080975
675,0.39011112
678,0.49972013
679,0.6476492
685,0.4347503
689,0.22774243
691,0.28997838
692,0.46304393
693,0.4570777
694,0.37177932
697,0.4478955
698,0.67794186
700,0.61160797
701,0.4951613
704,0.3141192
710,0.2515511
716,0.33908972
720,0.27129313
725,0.2526927
727,0.41589874
734,0.5123616
738,0.516816
741,0.5111376
743,0.546222
744,0.5853506
751,0.546327
752,0.47644165
753,0.50630206
756,0.2507516
760,0.3443325
761,0.6101943
764,0.69668174
766,0.60545826
767,0.43692714
770,0.59450096
776,0.31356585
777,0.24716698
783,0.6374669
789,0.45255762
793,0.5080919
795,0.6906936
798,0.5914924
808,0.4355273
809,0.24349986
813,0.44065955
815,0.28207532
816,0.48451298
817,0.46149108
823,0.41096738
825,0.4306874
826,0.24750377
828,0.24822146
838,0.4541951
839,0.27375302
847,0.65175664
849,0.6829436
856,0.62629783
858,0.45798564
861,0.44608563
864,0.65821403
865,0.23102303
868,0.31496918
874,0.47002685
876,0.43641093
881,0.55431676
884,0.620584
888,0.36814758
895,0.6009189
899,0.6217328
902,0.37397727
904,0.6176771
905,0.33049628
911,0.47872877
920,0.29282254
925,0.32866704
927,0.33425653
928,0.55131704
937,0.6193046
942,0.5633989
947,0.31760502
953,0.51279956
954,0.3680354
957,0.5931131
960,0.47382846
964,0.41130027
965,0.4186443
966,0.6220192
967,0.6143562
969,0.43736693
970,0.6319739
971,0.26992774
973,0.41909242
976,0.63385165
978,0.5756939
981,0.25236478
986,0.67081344
996,0.7163117
1001,0.32822472
1004,0.6096402
1006,0.48852625
1011,0.5745159
1016,0.42539853
1024,0.22769234
1025,0.21507584
1033,0.31892318
1036,0.23944733
1038,0.46127337
1042,0.4278587
1044,0.4645647
1045,0.23969805
1046,0.5497618
1048,0.49921945
1050,0.3522241
1053,0.5283476
1058,0.28269815
1061,0.6285788
1062,0.28319883
1069,0.62437135
1070,0.53546685
1072,0.38510418
1074,0.47375607
1081,0.2519962
1085,0.44020307
1086,0.42469633
1087,0.59711957
1091,0.40249744
1093,0.6020595
1102,0.47730193
1115,0.4283888
1117,0.43810067
1123,0.46755165
1129,0.66739213
1131,0.3190127
1135,0.6764379
1137,0.24573787
1139,0.27642795
1144,0.42975864
1148,0.5892423
1153,0.3992603
1159,0.25414905
1161,0.44696856
1164,0.6271454
1165,0.37104443
1166,0.2506611
1167,0.41558912
1170,0.43858784
1171,0.26800278
1173,0.4743051
1176,0.25758237
1179,0.42986017
1180,0.50415176
1185,0.43507898
1187,0.24611835
1191,0.48160765
1202,0.4309979
1203,0.66419977
1206,0.3326348
1208,0.24246682
1216,0.32239085
1218,0.49102423
1221,0.37394336
1225,0.38582698
1227,0.45677128
1228,0.5614114
1229,0.27666622
1231,0.4316621
1232,0.6405799
1235,0.61593163
1238,0.30925748
1247,0.5766814
1248,0.26049364
1249,0.33393988
1251,0.4096452
1253,0.46393546
1255,0.46857372
1256,0.44347823
1258,0.404509
1259,0.6422305
1262,0.27017608
1263,0.6176414
1267,0.40969932
1268,0.58360094
1271,0.48884138
1278,0.31976452
1279,0.4728211
1282,0.4646108
1284,0.25029254
1287,0.6968993
1291,0.3326952
1293,0.54991126
1298,0.24151185
1299,0.60728896
1302,0.6241447
1303,0.33294848
1308,0.36031055
1313,0.29283726
1324,0.24152915
1330,0.5105861
1331,0.41307235
1333,0.39301977
1334,0.59613025
1340,0.44387063
1346,0.24690345
1348,0.24946244
1352,0.6545266
1359,0.3055394
1360,0.28228426
1361,0.39065057
1362,0.37580442
1363,0.2862294
1365,0.54051
1369,0.6434981
1373,0.5615887
1378,0.62670964
1385,0.36803752
1388,0.47986284
1389,0.2612354
1391,0.7150178
1392,0.61744833
1397,0.56399494
1401,0.46071386
1402,0.5857105
1403,0.45130736
1405,0.48684722
1407,0.64802784
1408,0.27454838
1412,0.34721702
1424,0.41740385
1425,0.57143956
1428,0.48940447
1429,0.5937655
1430,0.72471035
1435,0.4947342
1439,0.440744
1440,0.4440242
1443,0.3501527
1448,0.36373615
1449,0.5153389
1450,0.42157966
1454,0.4455382
1458,0.423827
1460,0.3413579
1461,0.26658472
1466,0.3654967
1467,0.28714365
1475,0.34416008
1478,0.29262367
1480,0.6637159
1482,0.28592524
1489,0.5892805
1498,0.23708113
1501,0.5855283
1507,0.23866642
1509,0.4357514
1511,0.70349103
1516,0.47706178
1518,0.42534944
1530,0.5915355
1533,0.4735198
1537,0.22265714
1539,0.24399409
1543,0.4000165
1547,0.41329873
1550,0.5565479
1552,0.68734014
1553,0.4679982
1554,0.2997223
1561,0.55747503
1563,0.6590496
1565,0.45477554
1575,0.32983223
1576,0.5478456
1584,0.39464268
1586,0.4658791
1587,0.34635258
1588,0.49427426
1589,0.41888285
1590,0.25036404
1596,0.7312233
1599,0.5128765
1605,0.6317765
1608,0.6071336
1614,0.26334104
1616,0.6127876
1618,0.33810493
1619,0.33413696
1624,0.23363595
1626,0.34841135
1627,0.33319548
1628,0.4774593
1629,0.4806227
1634,0.48807433
1636,0.463508
1638,0.6360357
1644,0.24592371
1645,0.52887046
1646,0.6698693
1647,0.6191404
1651,0.64247954
1653,0.64088076
1655,0.4395566
1661,0.39742362
1667,0.3605555
1670,0.34269196
1673,0.2647954
1675,0.49492326
1683,0.63119984
1692,0.44495848
1695,0.49976248
1699,0.5760859
1701,0.455169
1708,0.2752808
1709,0.62565786
1711,0.56304306
1712,0.32455054
1713,0.4707911
1715,0.45379254
1717,0.44064087
1719,0.427879
1724,0.36637852
1725,0.62720495
1726,0.24026987
1729,0.59117335
1730,0.45614496
1732,0.3346657
1733,0.21438633
1734,0.6207455
1735,0.5406976
1741,0.33231887
1743,0.4996496
1745,0.57921445
1747,0.2676876
1748,0.30874202
1750,0.6378586
1760,0.47000036
1763,0.4569112
1768,0.45734403
1769,0.4749791
1771,0.26255688
1772,0.33734494
1774,0.6496963
1780,0.34817427
1781,0.37492654
1783,0.61768776
1788,0.6351958
1790,0.33261883
1793,0.41957408
1798,0.58318335
1800,0.39289764
1805,0.46884668
1807,0.6728821
1812,0.53423065
1815,0.25496605
1818,0.37553817
1823,0.2535533
1829,0.3382849
1831,0.42036542
1836,0.5915416
1837,0.24952115
1838,0.71751523
1839,0.35089564
1844,0.31451404
1846,0.45279032
1850,0.2541803
1851,0.48463598
1852,0.5534325
1853,0.27147186
1863,0.61486197
1864,0.3182523
1867,0.4461852
1873,0.5502765
1877,0.28416386
1878,0.6288546
1887,0.6136094
1888,0.3609286
1892,0.59919375
1893,0.33621773
1898,0.5325509
1902,0.4507951
1906,0.6122165
1908,0.25566188
1909,0.555982
1913,0.39595667
1914,0.24053335
1916,0.5594013
1918,0.62003285
1921,0.49211445
1923,0.7026583
1925,0.49617374
1926,0.45886672
1928,0.5180907
1929,0.6123848
1932,0.6492724
1942,0.6767011
1944,0.3879901
1947,0.58866835
1953,0.3216373
1954,0.5841547
1961,0.511505
1968,0.35560575
1969,0.67268324
1971,0.21529189
1976,0.47148275
1977,0.27241686
1980,0.48603845
1981,0.50004256
1983,0.59894997
1991,0.53311986
1995,0.34818164
1999,0.48017442
