,x_g2,x_g3,x_g4,x_g1,x_g5,x_g6,x_g7,x_g8
143,-0.40157744,0.60829896,-1.1055261,1.1364573,0.7298333,-0.6003764,0.07084179,0.8282559
144,1.0388864,-0.24470001,0.15328677,1.2748256,-0.18704364,-1.1455324,-0.3560545,0.32179508
145,0.96036804,1.0657369,-0.42575037,1.1446271,0.036477115,-0.6936755,-1.8071914,0.067878604
146,1.0477448,0.7817266,-1.6058159,1.2591045,-0.6640456,-0.44459897,-1.180455,0.012590447
147,-0.36159116,0.7138648,0.6129758,-0.4463754,1.8484085,-1.2666041,-0.486497,0.5037743
148,0.9206344,0.9526051,-0.15367799,0.95002455,-0.6433276,1.035392,-1.0927784,-0.0087733865
149,0.9676397,1.0063744,1.7533389,1.0901847,-0.8176562,-0.8158606,-1.4396834,-0.23069651
150,-1.1774919,-0.73311913,-0.103461824,-1.2731106,0.54620194,1.1312426,1.2728807,0.47264117
151,0.6374626,1.0243618,-1.0339717,0.19206809,-1.2482052,1.0868841,0.95147324,0.14193875
152,-1.191683,-0.74014634,0.017186303,-0.2159344,-1.4342957,1.2185827,1.2838712,0.3241469
153,-0.2873213,-0.858835,0.45286435,-1.1402705,1.853286,-0.084282994,-0.38017806,0.6858949
154,-1.8890342,-1.4351044,-0.041214496,-0.9858685,-0.4446974,1.1683586,1.3084999,0.39549848
155,-0.5708746,-1.3583312,-0.6080777,-0.3675283,1.8956345,-0.38339105,-0.4409199,0.63047636
156,-0.62017506,-1.6749289,-0.5162089,-1.1501921,1.9005468,0.26786283,-1.3821806,0.59062743
157,0.06847237,-1.0349187,-0.93154913,0.79924613,0.0023668224,1.2749493,0.49595523,0.54437643
158,0.8690298,1.0230217,-0.89295214,0.9617116,-0.5966964,1.0077759,0.3162588,-0.1152915
159,-2.0183234,-0.9037459,0.28870425,-0.15899633,1.9121166,-0.69842917,-1.3993763,0.59480405
160,-0.65442425,-1.1055518,-0.32651585,-0.78683716,-1.2539021,1.2472482,1.319436,0.19267227
161,-0.48661762,-1.9116219,-0.3334231,-0.9518916,-0.76807207,1.1614373,1.254621,0.4970849
162,-2.0926535,-0.22397663,0.8687582,-0.67227256,1.9774613,-0.27279922,-0.9714196,0.34872147
163,0.73497295,1.0300903,0.22013856,-0.3374402,-0.22808923,0.92436373,1.1179328,0.09949134
164,-1.0370005,0.12468372,-0.39743388,-0.6641296,-0.8039599,1.1876645,1.2571474,0.39609084
165,-0.6229809,1.1359552,0.3708843,-0.679572,-0.61746943,1.167849,1.1449611,-0.22051613
166,1.0210389,0.9584336,-0.5538923,0.98753697,1.1993086,-0.16346917,-1.6709702,0.10104964
167,-0.6556522,-0.88058335,0.53939515,-1.5849587,0.632729,0.41873997,1.2111828,0.90786266
168,-0.6407985,-1.3832251,0.21710311,-0.99652964,0.13727053,0.35899654,0.59148353,1.1938065
169,0.8958639,0.8446426,-0.31646898,1.116837,1.4902935,-0.6667639,-0.6457918,-0.0797722
170,-0.7124413,-0.43219864,0.026908284,-0.5274942,-0.7192065,-1.207159,1.435211,0.6959069
171,0.93058443,1.0855361,-0.7013632,0.18205933,1.6565095,-1.1426164,-1.1709458,-0.034337312
172,1.0163062,1.0960193,-1.6059265,-0.29382464,1.6186405,-1.4169537,-0.7486588,-0.07839914
173,-0.95044035,-0.5764089,-1.4158778,-0.7599469,1.8604354,-0.663184,-0.3081248,0.71238714
174,-1.5912709,-0.020291349,0.02383905,-0.812128,0.07347292,1.232262,1.2968825,0.22387521
175,1.0028532,0.14578956,0.89294755,1.243173,0.14201973,-0.78281254,-1.102706,0.3554303
176,0.723512,1.1985953,2.3285818,0.34179243,-0.61767405,-0.9778926,-1.1007193,-2.15591
177,-0.72751105,-1.494383,-0.1714018,-0.67941964,1.9029733,0.30886438,-0.41645604,0.5657796
178,-1.446335,-1.4846143,-0.88625187,0.16321823,-0.09567619,1.2248665,1.3097447,0.21550332
179,0.48683238,0.9659997,-1.0044327,-0.2329941,-0.5829887,1.1032964,1.1760587,0.0047017387
180,-0.0832524,-0.39507374,2.6444492,-0.25519323,-0.46197462,-0.67930573,0.07973393,-3.6622825
181,-0.881285,-0.8137372,0.10348127,-1.0630968,-1.5913922,1.2530521,1.216704,0.39377618
182,1.1097758,0.554643,0.15304501,1.1806164,-0.1614721,-0.99937445,-1.4948468,0.23788081
183,1.0253096,0.64152944,-0.633717,1.2189462,-0.05809815,-0.37661695,-0.7072022,0.25797546
184,0.052771304,-0.6173416,0.32992628,-1.1843778,-0.6826376,1.0588576,1.2126261,0.63000596
185,0.99240613,1.0870124,0.19700402,1.1406089,-0.034704443,0.24924445,-0.460292,-0.1705297
186,-0.331287,0.3340344,0.40791023,-0.08630275,1.9043338,-1.7454702,0.12296092,0.4682134
187,1.1008798,-0.43056005,1.1749068,1.1441242,-0.27238938,-0.7470064,-0.41467178,0.3909487
188,1.0282913,-1.4549005,0.29537255,1.2870388,-0.34316704,-0.4962324,-0.37759843,0.32685766
189,-0.30036756,-0.48150694,-0.672552,-1.1849523,1.7627362,-0.56653124,-1.2810478,0.85644925
190,1.0113728,1.0378792,-1.3991805,0.97038907,1.3767259,-0.6200255,-0.7347468,-0.16765803
191,0.029490974,0.7343377,0.5763452,0.11768553,-0.23334138,-0.50680614,1.0151516,0.9270095
192,0.8321168,1.0002118,-1.2914133,-1.4676937,-0.10755384,1.0632159,1.0875642,-0.11243486
193,0.971194,1.0041019,0.45355034,0.16145983,-0.86438507,1.111176,0.7409885,-0.15087755
194,1.0611341,0.9057951,0.11117981,1.0484346,-0.07153754,-1.1052328,-0.9794383,0.29426837
195,1.0936471,0.8661044,-0.11329892,1.1477556,-0.22045492,-0.92845887,-1.0968806,0.10301286
196,-0.51634544,-0.7820312,0.36852044,-1.0662521,-1.3983315,1.2148596,1.3032624,0.2872112
197,-0.60872823,-1.3547091,2.6447875,-0.4189857,-0.15481618,0.15859209,-0.34704557,-2.629807
198,-1.034843,-1.7913517,-0.8597222,-0.5539175,-0.40486237,1.2400773,1.2303935,0.40360513
199,-1.5281999,-0.74699116,0.55755275,1.2329476,-0.72703916,-0.9120183,-0.8287283,0.905693
200,1.0826025,-1.6354432,-0.094898954,1.3185602,-0.37050816,-0.94351685,-1.4136106,0.16994686
201,-0.43578425,-1.4503338,0.2567406,0.15024436,1.7876503,-0.3801995,-0.4395737,0.78490317
202,-1.0103008,-1.8986104,-0.5823427,-0.92344815,-0.69394535,1.3615559,1.213565,0.10419451
203,-1.6071374,-0.12242017,0.763324,-1.4281096,-1.0625416,1.1727238,1.351766,0.21029575
204,-0.35023618,-0.91711116,-0.22896187,-0.08665292,1.83279,-0.6502804,-1.3082552,0.7415398
205,-1.5562503,-0.16654472,0.9699313,-2.0184052,0.1030087,1.1934248,1.2479233,0.36777815
206,-2.049654,-1.0632657,0.071510226,-1.7863357,0.28003624,1.2827005,1.2305856,0.284557
207,-0.80914366,-0.74942493,-0.20743808,-1.9181663,0.30309635,0.7740583,1.430728,0.4948365
208,1.2124668,1.1692092,2.0266962,-0.33630732,-0.44165432,-0.960146,0.015618953,-2.315176
209,1.0183074,-0.3739728,-0.26391923,1.2254066,0.9085793,-0.47110724,-0.5251034,0.3579598
210,0.91065633,0.9787286,-0.71288115,0.48565182,-0.90929186,1.0429215,0.9693005,-0.16168347
211,1.031959,-0.7819426,0.27510744,1.3092663,0.10479845,-0.8804365,-0.29904675,0.2474675
212,0.8845141,0.9291109,-0.30893075,1.2010769,0.39554134,-0.19945745,-1.3545836,0.22045714
213,1.0707072,1.1326792,-0.8778497,-0.7579096,1.4171747,-0.14237931,-1.0706731,0.0543659
214,-1.0850635,-0.29040867,2.6242607,-1.1481265,0.32005218,0.3174664,-0.019841801,-2.0108104
215,0.84698,0.9566523,-0.5975919,1.0967366,-1.3360701,1.0960088,-0.09461187,-0.3859058
216,1.0292982,0.9501588,-0.56493706,1.0195541,-0.2867289,0.8907762,-0.7837689,-0.11987221
217,0.90309864,0.90857697,-0.7478245,1.0977397,-0.15856019,1.0115381,-1.0351592,-0.15408388
218,1.0411566,0.9984732,-0.35996762,0.6310239,1.6268877,-1.1657649,-1.4706188,-0.23175085
219,1.0630399,0.97996444,-0.8086518,1.2035979,0.21951506,-1.0044082,-1.6082996,-0.16373643
220,0.95392114,0.9118082,0.05219537,0.51307297,-0.1544022,0.99261516,0.8658126,0.057892717
221,-0.7178615,-2.0689602,2.10972,1.1415105,-0.5613592,-1.2023976,-1.563314,0.5187515
222,1.0520719,0.8132172,-0.584229,1.1587135,0.093231015,-0.8670848,-0.88466763,0.21643166
223,-0.8954982,1.0093775,0.31869334,-0.7829406,-1.062422,1.232518,1.1263155,-0.048875168
224,1.0417447,0.9046847,1.6957356,0.9507287,0.22953556,-0.36284095,-1.7938703,0.07080377
225,0.7711962,-0.83857936,0.08265982,1.2792481,-1.2086388,-0.447112,-0.038566995,0.5993874
226,-0.60530436,-1.2358493,0.3038572,-1.3901713,-0.31439242,1.2026887,1.3121746,0.2993451
227,-0.8075491,-1.0278809,0.10492108,-1.2975392,-0.23167315,1.2620937,1.2635549,0.28000903
228,1.0327126,1.0093697,-0.30691358,0.058567364,1.6065078,-0.41157356,-1.2234057,0.0346302
229,-1.3608006,-1.6487168,0.2562065,-1.4314581,-0.050021432,1.2675399,1.2235321,0.3462954
230,-0.7429778,-0.54435605,0.48773447,-0.9334777,-1.0908356,1.2582675,1.2451278,0.30543503
231,1.0918643,-0.7184743,-0.21640849,1.185397,-0.65619975,-0.27766627,-0.43980658,0.4323431
232,0.7762008,1.0502464,-0.37714875,-1.8237759,1.6920782,-0.49995917,-1.0098892,0.22913848
233,1.0073845,1.1097553,0.37603763,0.99255013,-0.05950846,0.4999313,-0.4529369,-0.040218145
234,-1.379501,0.75087464,0.053394534,-0.66003996,0.30109525,1.1650288,1.277429,0.10763557
235,0.9716183,1.1185724,1.9949652,0.034843992,0.27456224,-1.744287,-1.5325797,-0.02828407
236,1.1036696,1.1110822,2.151919,-1.8274632,-0.29587224,-0.71559864,-0.45202348,-0.9749923
237,-1.8681594,-0.6400554,-0.05227817,-0.48159868,1.8635046,-0.72406113,-0.28956679,0.70256615
238,-1.5475895,-1.3782948,-0.32956427,-0.5086819,1.9732069,-1.642743,-0.025277337,0.4290833
239,1.1418089,-0.8422946,0.5744595,1.2416173,-1.0823953,-0.0654411,-0.7541023,0.18354532
240,-0.682259,1.0291758,-0.9843528,-0.8860218,-0.6022342,1.146454,1.1232258,0.16227388
241,-1.2958764,0.088490434,-0.75922495,-0.3943009,1.9099989,0.19386914,-0.043359853,0.5042128
242,-0.7955608,-0.6702776,-0.9770573,-0.49059877,0.09882552,1.3220292,1.2252204,0.17280395
243,0.52397346,-0.08848052,0.35358652,1.5480392,0.41362134,-0.6475218,-0.25609905,-0.41472778
244,-1.5066595,0.3417585,-0.77511084,-1.7924976,1.9027725,-1.2294202,-0.2835759,0.55668366
245,-1.1311164,-0.14538093,-0.22380452,-0.3663496,-0.82181746,1.2189693,1.2796417,0.31294134
246,1.1073648,-0.0028203311,0.07339842,1.2739258,0.30592808,-1.9685582,-1.3172083,0.1591131
247,0.9975446,1.0000349,-0.08503624,0.06922308,-0.36060473,0.995801,0.89794916,-0.06851007
248,-0.4109495,0.043603208,-0.7629889,0.629024,-0.6251419,0.11980918,-0.06063104,1.1661304
249,0.90343505,1.1030222,-0.19742332,1.1456188,-0.20427258,-1.2567558,-0.6298396,0.089357376
250,1.0572389,0.4376215,-0.05450209,1.2427651,-0.41817322,-0.45232934,-1.0304338,0.25152567
251,-1.5087981,-1.2359557,-1.1940144,-1.0347936,-1.1086006,1.1708397,1.2845412,0.4475299
252,0.95618737,1.0200965,-0.9018396,-0.08446257,-0.35066423,1.0207092,1.1078141,-0.43502358
253,-0.36453065,-0.39178276,-0.51970965,-0.41514426,1.7671152,-0.6171079,-0.042233195,0.82786953
254,0.024300197,-1.3595976,-0.92282844,1.0064906,-0.29436734,-0.0875765,0.21210222,1.0375646
255,-1.2915165,-0.8850253,-0.781443,-1.2802806,-0.33018073,1.1488644,0.8638983,0.852445
256,1.0834092,1.006171,-1.1740876,1.1334609,-0.6584049,-0.0418765,-0.84567326,-0.09040527
257,-1.0534674,0.9286761,0.4994207,-0.96685857,-0.96322554,-0.044410024,1.3389125,0.5342469
258,1.0062141,0.6566334,-0.06233185,1.2067809,-1.2751104,-1.2396362,-0.80403864,0.32913697
