,x_g2,x_g3,x_g4,x_g1,x_g5,x_g6,x_g7,x_g8
82,0.53979963,0.3312011,-0.78624165,-1.8217176,1.8540566,-0.641551,-0.17085773,0.49551287
87,-0.85059494,-0.44232398,-0.2642166,-1.6771837,1.8688711,-0.40086752,-1.2904379,0.6964594
88,-1.0508931,-1.7918279,-0.90767956,-0.61633855,0.57994044,-0.81992096,-0.5201292,1.2729625
91,-0.6959449,0.7436255,-0.7927896,0.18217361,1.8115263,-0.401641,0.032900658,0.52954507
110,0.99808306,0.98319846,-0.17701647,0.7432461,1.5594041,-1.3729899,-0.36387238,-0.04494209
111,0.46309677,1.1285025,-0.82961804,-1.2861624,1.7393942,-0.66801906,-0.87596893,0.20522258
112,-1.3006432,-0.30103296,0.56603295,-1.8946146,1.9014113,-0.41922134,-1.4253184,0.60917836
113,-0.2632009,-1.8110373,0.52000576,-0.20316605,0.70893633,-1.5974971,-0.26865643,1.2389162
121,-2.080774,0.06707696,0.85308903,-0.7895835,1.8425548,-0.69814426,-0.550403,0.6860726
122,-1.080104,1.0450279,0.046709456,-1.194625,1.8018808,-0.6943271,-1.499126,0.3689735
127,-1.1107283,-0.4820061,0.6606466,-1.1292512,1.7698883,-1.1491807,-0.49857044,0.84166473
129,0.112638906,0.018761288,0.7187409,0.24134012,-0.55578864,-0.07513336,0.44597954,1.1578275
133,0.94352794,0.8866001,-0.63133913,0.9911957,1.6359202,-0.8341533,-0.557067,-0.30027145
139,-1.1280421,-1.0798427,0.38235977,-0.70118845,1.9361192,-0.39323863,-0.62970775,0.5346218
140,1.0705353,0.9845258,-0.5249613,0.1201955,1.5173763,-1.2780148,-1.8041741,0.16448379
147,-0.36159116,0.7138648,0.6129758,-0.4463754,1.8484085,-1.2666041,-0.486497,0.5037743
153,-0.2873213,-0.858835,0.45286435,-1.1402705,1.853286,-0.084282994,-0.38017806,0.6858949
155,-0.5708746,-1.3583312,-0.6080777,-0.3675283,1.8956345,-0.38339105,-0.4409199,0.63047636
156,-0.62017506,-1.6749289,-0.5162089,-1.1501921,1.9005468,0.26786283,-1.3821806,0.59062743
159,-2.0183234,-0.9037459,0.28870425,-0.15899633,1.9121166,-0.69842917,-1.3993763,0.59480405
162,-2.0926535,-0.22397663,0.8687582,-0.67227256,1.9774613,-0.27279922,-0.9714196,0.34872147
166,1.0210389,0.9584336,-0.5538923,0.98753697,1.1993086,-0.16346917,-1.6709702,0.10104964
168,-0.6407985,-1.3832251,0.21710311,-0.99652964,0.13727053,0.35899654,0.59148353,1.1938065
169,0.8958639,0.8446426,-0.31646898,1.116837,1.4902935,-0.6667639,-0.6457918,-0.0797722
171,0.93058443,1.0855361,-0.7013632,0.18205933,1.6565095,-1.1426164,-1.1709458,-0.034337312
172,1.0163062,1.0960193,-1.6059265,-0.29382464,1.6186405,-1.4169537,-0.7486588,-0.07839914
173,-0.95044035,-0.5764089,-1.4158778,-0.7599469,1.8604354,-0.663184,-0.3081248,0.71238714
177,-0.72751105,-1.494383,-0.1714018,-0.67941964,1.9029733,0.30886438,-0.41645604,0.5657796
186,-0.331287,0.3340344,0.40791023,-0.08630275,1.9043338,-1.7454702,0.12296092,0.4682134
189,-0.30036756,-0.48150694,-0.672552,-1.1849523,1.7627362,-0.56653124,-1.2810478,0.85644925
190,1.0113728,1.0378792,-1.3991805,0.97038907,1.3767259,-0.6200255,-0.7347468,-0.16765803
201,-0.43578425,-1.4503338,0.2567406,0.15024436,1.7876503,-0.3801995,-0.4395737,0.78490317
204,-0.35023618,-0.91711116,-0.22896187,-0.08665292,1.83279,-0.6502804,-1.3082552,0.7415398
213,1.0707072,1.1326792,-0.8778497,-0.7579096,1.4171747,-0.14237931,-1.0706731,0.0543659
218,1.0411566,0.9984732,-0.35996762,0.6310239,1.6268877,-1.1657649,-1.4706188,-0.23175085
228,1.0327126,1.0093697,-0.30691358,0.058567364,1.6065078,-0.41157356,-1.2234057,0.0346302
232,0.7762008,1.0502464,-0.37714875,-1.8237759,1.6920782,-0.49995917,-1.0098892,0.22913848
237,-1.8681594,-0.6400554,-0.05227817,-0.48159868,1.8635046,-0.72406113,-0.28956679,0.70256615
238,-1.5475895,-1.3782948,-0.32956427,-0.5086819,1.9732069,-1.642743,-0.025277337,0.4290833
241,-1.2958764,0.088490434,-0.75922495,-0.3943009,1.9099989,0.19386914,-0.043359853,0.5042128
244,-1.5066595,0.3417585,-0.77511084,-1.7924976,1.9027725,-1.2294202,-0.2835759,0.55668366
253,-0.36453065,-0.39178276,-0.51970965,-0.41514426,1.7671152,-0.6171079,-0.042233195,0.82786953
260,-0.62015414,-0.40687814,-0.018788114,-0.28444818,0.38390398,0.6251986,-0.5120885,1.1911029
263,-0.21536541,0.5933579,-0.23016539,-0.99975044,1.8986357,-0.8030856,-0.66253227,0.46035784
265,0.90238106,1.232743,-1.1169355,-1.9013008,0.6709437,-2.0131505,-1.3600415,0.5063409
285,1.0757705,1.1724994,-0.97948873,-0.5382902,1.0517546,-1.508211,-1.6234908,0.27655646
295,-0.53534883,-0.019900357,0.45342684,-0.061893348,1.5052052,-0.433198,0.0072738985,1.0240144
298,1.0198696,0.9547909,0.14572494,1.0578728,0.8569679,-1.5374712,-0.7368837,0.18449666
300,1.0097662,1.013401,-0.6433213,-1.9611506,1.6849688,-0.80280375,-0.5805184,-0.036417242
302,-1.2240843,-1.6128794,-0.561103,-0.6838911,1.9912236,-1.239224,-0.45272684,0.38797888
304,0.15167268,0.60465074,-0.65904087,-0.458688,1.795627,0.106148414,-0.9414044,0.6028073
305,-1.206515,-0.7540444,0.45297396,-0.55628705,1.8636227,-0.91546834,-1.1453841,0.70433265
308,-1.6287405,-0.7052519,-0.45882705,-0.40408576,1.7954823,-1.1400453,-0.19052571,0.8176693
309,-1.2689576,1.1300492,0.25817367,-0.9444718,1.5423521,-1.7562511,-0.6882222,0.64909184
312,0.85609055,1.0042807,-0.7249717,1.0501992,1.4825867,-0.7278642,-0.90903026,-0.10208471
316,-1.1544375,1.020243,-0.48229238,-0.83393407,1.7585204,-0.99507767,-1.1154473,0.49743766
324,0.8785219,0.9613186,-1.5265007,0.96258944,1.513453,-0.7905262,-1.1473747,0.050497357
330,-0.7849824,-0.41611433,0.2585876,-1.1509736,1.8733819,-0.07776362,0.01697549,0.64171815
336,1.0023147,1.0356736,-1.5616766,1.0083579,1.5046844,-1.8246214,-0.33358958,-0.5004028
342,0.86341715,0.9652985,0.5592403,1.059211,1.5651034,-0.58554214,-0.49262124,-0.3042863
345,-1.2114863,1.2666104,-1.415947,-1.236343,1.5703604,-0.14489107,-0.35798293,0.36917597
353,0.9785432,0.99269575,-0.9656346,0.64028686,1.6907221,-0.96968853,-1.4634242,-0.25443074
360,-0.024679378,-0.56941265,1.3447553,-0.21222058,1.3590771,0.011610605,-0.4662445,1.0339185
361,0.9155462,0.9643534,-0.45310485,1.0936525,1.3190638,-1.5217516,-0.42708063,0.0077537782
362,-1.1429477,-0.0997711,-0.12371909,0.11701748,1.8809898,0.07397892,-1.1436801,0.59172463
373,-1.5881783,-0.9526109,-0.25158906,-1.5321604,1.8994962,-0.7289937,-1.5642685,0.65250987
377,0.8149487,1.1380389,-0.27491444,-1.083784,1.6934525,-1.0316626,-0.41673777,-0.0022095563
379,-0.31070358,-1.7183255,0.005026052,-1.5028163,0.77251893,0.092393234,-0.08717243,1.2281862
380,0.99819005,1.1327423,0.5846616,0.4044382,1.5653759,-0.65841645,-0.5587891,-0.22637619
381,0.9681961,0.9511884,-0.5808934,1.0097729,1.5564171,-0.8221794,-0.6471672,-0.3058835
385,-1.7274547,-0.562555,-0.1515721,-0.60567075,1.7382376,-1.033692,-0.48320615,0.8965607
389,-1.3765609,1.16683,0.521131,-0.8110662,0.88491225,-0.58502614,-0.62917346,0.87257236
390,-1.6714698,-0.47500587,-0.1276343,-0.13969174,1.8844709,-0.42533278,-0.065867126,0.63122874
393,-1.1769147,-0.14734748,0.14470813,-0.7022034,1.9020299,-1.4943881,-1.6091267,0.6169128
394,1.0117121,1.1171416,-1.5053245,-0.35584083,1.5635997,-0.100739546,-1.0106245,-0.034941178
396,1.04633,1.0789045,0.10683422,-1.2769884,1.5361762,-1.8901929,-0.9350882,0.07741092
400,-0.25769344,-1.1677969,-0.3969433,-0.5652411,1.9515398,-0.60553306,-1.4487163,0.489102
417,-0.6078815,-0.14121564,0.35025337,-0.5288865,1.9027275,-0.09239402,-0.071500234,0.5546457
421,-2.191979,0.8618389,-0.23620464,-0.7465753,1.8099211,-0.5380462,-0.26183656,0.52665925
422,-0.72288424,-1.2199882,-0.13345002,-1.6878626,1.9091191,-0.89934057,-0.2894073,0.6160711
433,-1.3635007,-1.335706,-1.015911,-0.34476843,1.9410447,-0.23471484,-0.78369105,0.5265089
438,-0.71468323,-2.123515,0.08350032,0.18150479,1.4266497,-0.8367744,-1.1709152,1.0998247
448,-0.7737781,-0.2162064,0.92469513,-1.264681,1.9249749,-0.8161242,-0.8940556,0.5180778
454,-0.042718165,-1.0776981,0.27278876,-0.5983524,1.8342804,-0.7858984,-1.0128872,0.73191243
458,-1.1750373,-0.059857994,0.44856372,-0.36730865,1.9212967,-0.16754617,-0.80913293,0.5234976
460,-0.31522915,-1.6622856,0.11144987,-1.0992571,1.8825538,-1.268261,-0.6979915,0.6678842
475,0.95175046,0.98329365,-0.35732183,0.9421458,1.5306419,-0.95676583,-0.51859534,-0.13624245
485,-1.6607479,-1.7984627,-0.29007357,-0.55450785,1.9713365,-0.6506467,-0.750564,0.45306197
488,-0.5289571,1.1253966,-0.7699646,-0.8166324,1.7455412,-1.5344238,-1.5840204,0.37123865
492,-0.06556153,1.2067518,0.22179708,-0.69817585,1.7425336,-0.60185975,-0.6331127,0.14250769
510,0.4349901,1.1268574,0.11056048,-0.5520166,1.6529446,-0.4526467,-0.27618602,0.35741517
516,-1.3286343,-0.9733633,-0.49836126,-0.1628799,1.8371985,-0.9894409,-0.6863701,0.7548063
521,0.26800522,-0.93605,0.24063155,-0.9465471,0.2491514,0.117204934,-1.2610034,1.2238389
522,-1.4346952,0.9077415,0.9296553,-1.1057125,1.742989,-0.06513491,-0.4587979,0.55518943
524,1.012637,1.0588907,-0.5607595,-0.56638104,1.612045,-1.1547005,-0.7742394,0.03898811
528,0.0086652115,-0.7442482,-0.2641507,-0.75299436,1.3204616,-0.6194602,0.03039699,1.1277572
532,-0.664019,-0.92352414,0.2553077,-1.1508621,1.942884,-0.89095813,-0.13311754,0.511346
533,-0.3472266,-0.34789446,0.15864381,-0.34407794,1.8480337,-0.4058735,-0.06976395,0.6870894
537,-0.26980227,-1.0991958,-0.064626254,0.3088117,1.7030517,0.1742848,-0.10185712,0.8369974
539,-1.2135247,-1.836106,-0.83750683,-0.89511234,1.8187066,-0.74603283,-0.39283162,0.7970998
540,0.98452693,0.9744389,-0.89301413,0.9219046,1.5569025,-0.6694641,-0.7284926,-0.21718028
543,-1.2786883,0.8795691,-0.75464773,-1.0907272,1.9098159,-0.64653885,-1.2949684,0.26837113
545,0.9660576,1.1123832,-1.229299,0.61395395,1.5245898,-1.0839908,-1.4487629,-0.056770507
548,-1.6056459,-0.36883256,0.31078684,-0.48555583,1.8477826,-1.4150116,-1.2782596,0.7313519
561,0.83688205,1.1559525,0.047300816,-0.789409,1.630345,-1.1992675,-1.1839075,0.0804214
566,-0.9002988,-0.7456624,0.05272453,0.68960917,1.6157361,-1.1601902,-0.10477847,0.8898528
569,-0.44204637,-1.506001,0.1771063,-1.1362463,-0.18624519,0.13216734,-0.47187683,1.2632378
572,-0.0288125,-1.2979454,-0.52406824,-0.7319828,1.9123157,-0.9695295,-0.4943047,0.5785828
587,-0.7066779,-1.3428373,0.053483136,-1.1860001,1.9869087,-0.76723176,-0.53248215,0.3912228
595,-0.485343,0.13641003,-1.0797985,0.62494457,1.8491601,-0.6877288,-0.60713637,0.55280757
597,0.97700006,1.037007,-0.8304727,-0.15125565,1.6857761,-1.3033363,-0.9965746,-0.043099545
598,0.9667474,1.0195082,-1.1325611,0.8462639,1.5902826,-1.5709333,-1.6634889,-0.21638544
604,0.8740268,1.1214452,-0.5222803,0.83340096,1.515933,-1.801304,-0.19948304,-0.12764996
609,0.9649651,0.93082,0.10256783,1.0207213,1.4533613,-0.67975897,-1.6588906,-0.07012495
615,0.5528868,1.1320493,-0.384495,-1.0365025,1.685639,-0.78328156,-0.68626237,0.26655865
616,-0.9660406,-1.5569539,-0.46934646,-0.7580581,1.899549,-0.16200489,-0.5656845,0.6294994
619,1.0060697,0.9739814,-0.095645145,-0.11328457,1.6086378,-1.7366219,-1.4850013,0.17802079
626,-0.948236,-0.5334351,0.052691527,-0.8161604,1.7221767,-0.7704168,-0.6586156,0.91160697
631,0.9130972,1.0639178,-1.6379312,0.38454852,1.6150389,-1.4202021,-1.5423021,0.08499107
637,-1.7216771,-0.6823035,0.24142137,-0.52545786,1.9209783,-1.1089532,-0.6455127,0.58288413
643,1.0652839,1.163386,0.16620776,-1.3541464,1.2567198,-0.7914532,-0.90082806,0.18277612
646,-1.8446476,-1.1358438,0.9186759,-1.2411182,1.9197109,-0.11530193,-0.2053203,0.5290049
648,-1.8384321,-0.7369148,-0.52307624,-1.6798095,1.9412982,-0.0039447187,-0.86209154,0.51980543
651,0.029837683,-1.2568777,0.06823023,0.10253658,-0.27123228,-0.10622089,-0.049761474,1.2321126
659,0.38474253,-0.541076,-0.24817728,-0.76125544,1.8914449,-0.26859775,-0.756739,0.53616816
668,-0.34169775,-0.29132992,0.047677826,-0.14771414,1.3224664,-0.70019746,-1.0053053,1.1367604
669,0.97306013,0.93991303,-0.2367574,1.1450932,1.2818713,-0.39847276,-0.06198739,-0.20868991
678,-0.70172393,0.20254704,0.32673344,0.43257433,0.5709512,-0.46198198,-1.3435476,1.1902196
679,-0.08501133,-1.330066,-0.014368574,-0.4657023,1.8421656,-1.0141538,-0.50006646,0.7223726
682,-0.029030679,0.80547094,-0.7559357,-1.4465407,1.760782,0.082927585,-0.09947064,0.5829991
684,0.99199617,0.9537236,-0.26280722,0.7822025,1.5879405,-0.30009764,-1.2002074,-0.09011262
689,-0.99338305,-0.6949265,0.23096462,-0.30623525,1.8664192,0.007901653,-0.944094,0.6694208
693,-0.3498234,-1.0581586,0.9366174,-0.15521793,1.9000877,0.2555243,-0.5282653,0.5054117
704,-0.40626478,-1.1318625,-0.8770817,-0.5345127,1.6872575,-0.6207384,-0.11804991,0.93599415
711,0.95278656,1.0179663,0.22488801,1.1314704,1.1022215,-0.8650437,-0.28667414,-0.08469242
712,0.14176032,-0.54575855,0.27902836,-0.7365599,1.1128033,-0.75806296,-0.16613473,1.1719109
730,-0.76208997,-0.00018098265,0.5572375,0.91602576,0.93691933,-1.7176118,0.10470092,1.0342889
733,-1.7950282,0.40853497,0.14841706,-1.013861,1.8955048,-0.21375929,-1.2078674,0.5420565
734,-0.37496337,-1.2141713,-0.108817175,0.18271133,1.8070086,-0.34795812,-0.36190322,0.7522723
737,0.9404458,0.7546229,0.35862258,1.0484176,1.5819436,-1.0758566,-0.7467596,-0.09435205
742,0.8478291,0.9887775,-0.11220514,1.0190393,1.5500082,-0.36282322,-0.87552994,-0.15222056
748,-0.44785202,0.66027856,0.79470146,-1.1304023,1.8512025,-1.1625948,-0.62341964,0.52689356
749,0.5137418,1.241815,0.5032087,-0.8757481,1.3892059,-0.3607406,-0.6423403,0.42715588
757,0.86869055,0.9945539,-0.4091727,1.1603595,1.3815439,-1.0728571,-1.8390852,-0.2132525
760,-0.44075462,0.7457889,0.06013029,-0.41961256,1.7971069,-0.2254045,-0.17325303,0.5864897
780,-0.8097393,-0.68431956,0.27586928,-0.04408419,1.2048208,0.22827774,-0.6997375,1.1500286
785,-1.6071326,-0.7641957,-0.51657885,-1.1416602,1.5017955,-0.534047,-0.19972625,1.0842603
787,-1.6310211,0.45437276,-0.14583972,-1.1623136,1.8747852,-0.65178174,0.016707676,0.57154506
795,-1.5439701,0.096664056,-0.19429435,0.40149066,1.8688658,-0.8104207,-0.19240792,0.57994705
796,-1.2698168,-0.504924,0.09579549,-1.7421575,1.8956861,-0.3321868,-0.46769097,0.6338263
797,0.9795064,0.9158673,0.32363725,0.9119343,1.5766517,-1.6641872,-1.5364906,-0.12936164
801,0.9315371,1.1286857,-0.6844395,-0.6088979,1.5521672,-0.7243781,-0.24530102,0.1350606
806,-0.34701163,0.055323616,0.5739923,-1.421204,1.2907323,-0.6080107,0.14057992,1.1171086
809,0.97469854,0.93008274,0.32085496,0.9895044,1.4312336,-0.89200974,-1.0780374,-0.0046051242
817,-0.11485618,0.050103474,-1.43502,-1.1476071,1.877725,-0.7125183,-0.26796943,0.6208313
826,1.0552903,0.9035471,-0.61954916,-1.3898851,1.5551978,-0.55846274,-0.99577224,0.29082468
834,0.94510514,0.9940635,-1.0358423,1.1791142,1.2345378,-0.9780039,-0.9064948,-0.23751323
837,0.9804198,1.0329441,-0.25588733,0.49445015,1.611188,-1.3538795,-1.0079216,-0.02358444
839,-0.07430342,1.2226561,0.0019636424,-1.4222114,1.7338481,-0.85969985,0.12387573,0.097576305
840,-0.08898349,-0.16551754,-0.21341723,0.1384633,0.31729823,-0.3543848,-0.26952222,1.2266151
841,1.0369436,1.0563247,-1.143098,0.9597187,1.3681885,-0.5893832,-1.4734668,-0.24725154
844,1.0195271,1.1217394,-0.5686134,-1.5060964,1.5269645,-0.036373,0.073036514,-0.032096025
847,0.92055964,0.824251,-0.41485438,1.0300276,1.5348439,-0.867547,-0.5516834,0.011352214
848,1.0648625,1.2102424,-1.3525589,-0.36333516,1.2389468,-1.157957,-1.488958,0.08538274
851,-0.6863118,-2.1829314,0.15017268,-0.45973134,1.8935256,-0.20146956,-0.8566795,0.6328299
855,0.7756224,1.06336,-0.58871555,1.0177884,1.4703366,-0.62218773,-0.8463715,-0.027181108
857,-1.0907624,-0.9851121,0.26174915,-0.1611422,1.840367,-0.2682906,0.04650471,0.7086676
860,-1.4715091,-1.1806446,-0.8811427,-0.06700668,1.9162704,-0.58807445,-1.6135708,0.5904753
862,-0.9111749,-1.1054399,0.7202907,-0.13021976,1.9017509,-0.6267755,0.33946544,0.5373891
868,-1.8483042,-0.7978575,-0.8236813,0.030253693,1.9033417,-0.15354607,-0.468376,0.59030294
875,-0.76942605,-1.5187551,-0.69120836,-0.28283247,1.8754058,0.096442096,-0.18780607,0.64320433
878,-0.12002883,-0.74888194,-0.23430592,0.48190168,1.3365871,-0.59926575,0.20566998,1.0629429
884,0.91479754,1.0766714,-0.3092074,0.85794073,1.5375291,0.12616979,-0.6906671,-0.24512874
887,-1.3884523,-1.4224818,-0.111056425,-0.81634825,1.8502465,-0.9351652,0.09152094,0.7235945
901,0.965527,1.0564407,-0.07031824,-0.7420629,1.6148827,-1.3991407,-1.0516707,0.13022172
904,-0.029776277,-1.4663161,0.060774792,0.11309446,1.9143505,-0.7110354,-0.50314826,0.5279015
905,-0.10936886,-1.6196986,-0.1285021,-0.3772652,1.8869365,-0.37892404,-1.0839294,0.6314913
908,-1.8195122,-0.65495163,-0.39718607,-0.91805756,2.0170848,-1.2742256,-0.4822014,0.28062615
909,-0.027101312,0.8460416,0.4653742,-0.90061474,1.410969,-0.61991704,-0.931381,0.9220787
910,-0.92283624,-0.665926,-1.0012511,1.0211571,1.7327068,-1.3663635,0.12948705,0.5530772
918,0.007615815,0.6000103,-0.50057524,-0.92093724,1.7791317,-1.2360793,-0.54468167,0.68954104
921,0.23598261,1.2152828,0.61633974,-1.716581,1.7430527,-0.39050105,-1.1705928,0.030896494
923,-0.9847432,-0.12499995,0.17850348,-0.22418764,1.8020601,-0.861189,-0.7104335,0.7837255
924,-0.4480589,0.58645344,0.05310344,-0.20723255,0.46925932,-0.14932358,-1.1035194,1.1769284
926,-0.86349815,-1.5598378,-0.2429037,-1.1557823,1.8821883,-0.36506906,-0.25682962,0.668793
931,-1.8726685,-2.2182608,0.71521664,-0.33594865,1.9686335,-0.23619124,-1.176949,0.4131644
934,1.0448029,1.0517228,-0.4451904,-0.19308345,1.6111485,-0.0061784144,-1.3879796,-0.09523884
937,-1.1451358,-0.35580865,0.1719992,0.16887954,1.9416705,-0.2791712,-0.48894474,0.45569402
942,-0.67445505,-0.43071356,0.40898418,-1.0002987,1.8545184,-1.209305,-0.3674598,0.7093519
944,-0.9118609,-1.0182945,-0.22658177,-0.87286943,1.8287011,-1.8432955,-0.5380051,0.77991486
955,0.9568296,1.2283155,0.6880127,0.32757372,1.4211094,-1.004601,-0.7100777,-0.12052647
961,-0.38782045,1.1789025,0.12279346,-1.0392685,1.7525547,-0.8239018,-1.5133448,0.23415594
966,-0.6091382,-0.8158894,0.38437393,-0.92690015,1.8840015,-1.5631169,-0.07464996,0.64866835
969,-0.44759616,-1.0939121,-0.019947117,-0.0651139,1.6183019,-0.68869525,-1.0654331,0.9930704
975,0.9235779,0.9222991,-0.7046724,0.9821556,1.5142431,-1.7604368,-0.57014334,0.0024321605
977,-0.55585647,0.9817931,-0.2110707,0.13248354,1.8222672,-1.9941624,-0.40065944,0.33598372
980,0.3506038,1.2532463,-0.6905238,0.11016355,1.6832404,-0.18191257,-0.58740836,-0.021589387
986,-0.33270767,-1.2775587,-0.0032104803,-1.037601,1.9149534,-1.2497995,0.3138584,0.5456929
987,-1.4789795,-0.9067763,-0.8806891,-0.59474045,1.8758209,0.21992277,-0.69670904,0.64964706
994,0.22637728,1.053939,0.87472886,-1.136994,1.785884,-1.3355463,-1.013165,0.25188994
1002,-1.1657188,-0.5323939,-0.11478392,-0.16031192,1.840928,-0.49198014,-0.120968066,0.72146285
1004,-0.668721,-1.1124964,0.20535456,-0.7706263,1.8673836,-1.9703807,-1.2177463,0.7068516
1006,-1.2322817,0.08790384,0.1488698,-0.7628449,1.7673829,-0.39765668,-0.63542753,0.8234559
1007,-1.3275316,0.18822958,-1.5248705,-0.79524493,1.9225359,-0.5349017,-0.610966,0.53029305
1013,-0.38373265,0.24207364,0.983299,-1.291385,1.8945787,0.1059353,-0.025766764,0.46561316
1018,-1.1350634,-0.106001146,-0.2132199,-1.0030596,0.18367809,0.092569545,-0.39671174,1.25353
1029,1.0498701,0.95674807,-0.8637754,0.6801799,1.4363667,-0.21310028,-1.1725626,0.13034727
1033,-0.73689234,-0.9112139,-1.2103736,-0.51981544,1.9591557,-1.2159238,0.009749019,0.46283078
1035,1.0912235,1.041776,-0.36945054,0.47687903,1.527687,-0.7505536,-0.77172583,-0.13943993
1038,0.7842632,1.0195261,0.61733675,1.089213,1.4853686,-0.8168244,-0.6031397,-0.17344603
1041,-0.6176087,-1.6559851,-0.19201964,-0.755449,1.8281918,-0.9909186,-0.23509535,0.7697411
1049,-0.38634557,-0.5053802,0.35073823,0.5157326,1.8675436,-1.0986041,-0.48463735,0.5763424
1051,0.8534746,0.9283518,-0.5678224,0.9408594,1.5623469,-1.329953,-0.52971697,0.07575582
1053,1.0344806,1.0335555,0.39863572,-1.3026196,1.6611725,-0.15494964,-0.789687,-0.1347677
1057,-0.8212706,1.2459303,0.20684907,-0.99138874,1.6008798,-0.9283679,-1.1640853,0.38773575
1059,-1.1978471,-0.8597719,0.4089822,-1.3664275,1.8833079,0.028103188,-1.5689481,0.64655614
1065,-1.0026115,-0.78883255,0.20972654,-0.6793688,1.8627124,-0.6885038,-0.5125274,0.70648026
1067,0.3400123,1.1627134,-0.61511755,-0.024362925,1.7074226,-1.7086982,-1.1816317,0.22676633
1076,0.90752184,0.9914386,-0.4751359,1.0053293,1.4661411,-0.73837554,-1.5057101,-0.045302816
1078,0.78096247,1.1983024,0.7912392,-0.7434797,1.3909521,0.03074886,-0.12999731,0.27839193
1080,0.98810625,1.0382584,-0.018555194,-0.57242614,1.5956978,-0.8689258,-1.0280185,0.14987652
1086,0.9285251,0.99303347,-0.6424971,0.9195851,1.5533639,-1.5011533,-0.71578807,-0.10559783
1104,-1.8773324,-0.41059327,-1.4482509,0.50322914,1.8149265,-0.6083487,-0.6056643,0.7057031
1110,-0.80984396,-0.17332742,0.07342113,-1.2729657,0.9056071,-0.39093074,-0.07971288,1.2226639
1113,-0.37439808,-0.3058749,-0.33626053,-1.534872,1.8204226,-1.1915452,-0.6347002,0.7725686
1114,-0.42655864,0.3014662,0.44572327,-0.20484091,0.7257698,-0.613579,-1.064188,1.2045842
1122,-1.1311214,-0.6782411,-0.3340281,-0.9491273,1.85607,-1.5083486,-0.71290165,0.73357373
1128,-0.7225857,-1.2707636,0.1404931,-0.98049545,1.9427128,-0.5421273,-0.30294546,0.51894075
1129,-0.77076805,-0.79004663,0.2640743,-1.0884272,1.8122063,-0.36935532,-1.2106113,0.79137856
1130,-1.4803495,-0.40801594,-0.6602735,-0.3510626,1.7740364,-0.09845151,0.13330144,0.80812144
1133,-0.8996231,-0.525358,0.50375444,-0.7753835,1.9022068,-0.87424666,-0.079616725,0.5991735
1135,-0.24961494,-1.0513513,-0.676627,-1.1799473,1.9222026,-0.29840696,-0.32930982,0.5576615
1139,-0.50196975,-1.7528304,-0.58948755,-0.7393271,1.8259096,-0.84978974,0.06492021,0.7593737
1147,0.7992664,0.8994613,-0.4256056,0.89790916,1.5612485,-0.8734611,-0.7272272,0.23046026
1148,-1.2470165,-0.8238163,0.48662603,-0.34368312,1.7419658,-1.777002,-0.4006941,0.8799823
1150,-1.7708597,-0.82095855,-1.1319132,-1.2266777,1.8314235,-1.2993472,-0.3183164,0.7775162
