,pseudotime
1677,0.5519937
1681,0.32993594
1687,0.44666937
1691,0.48675108
1704,0.49027377
1715,0.5182632
1719,0.46606657
1730,0.47386715
1732,0.5988112
1733,0.4267048
1742,0.45231882
1743,0.51338917
1752,0.45563585
1756,0.4227266
1768,0.48785007
1772,0.5485645
1773,0.49500707
1774,0.43676963
1775,0.4581339
1785,0.47885123
1802,0.45396927
1804,0.4700833
1809,0.52781665
1812,0.38565555
1815,0.48053005
1822,0.47950837
1827,0.55440605
1833,0.5097203
1847,0.4727679
1859,0.4836393
1862,0.4705758
1864,0.49957544
1870,0.4469777
1871,0.46857962
1872,0.46914873
1875,0.4348801
1879,0.44957
1890,0.37819606
1893,0.46221337
1894,0.47494552
1900,0.44075862
1908,0.4555458
1914,0.5120583
1921,0.43786055
1933,0.44613633
1943,0.4427875
1944,0.49329653
1946,0.41047442
1947,0.41481277
1953,0.47437033
1955,0.47620028
1964,0.4318218
1966,0.500563
1967,0.5631024
1968,0.543383
1976,0.47042486
1977,0.50798255
1981,0.35126182
1982,0.44768104
1987,0.46294257
1988,0.489846
1989,0.5008999
1993,0.4408665
